rorg,rdes,Origin,Dest
38367,38250,Chicago O'Hare International   ,Kansas City International      
842,715,Portland Intl                  ,Kansas City International      
8607,7753,Philadelphia Intl              ,Kansas City International      
24304,27264,Phoenix Sky Harbor Internationa,Kansas City International      
12577,11195,Pittsburgh International       ,Kansas City International      
380,455,Theodore F Green State         ,Kansas City International      
415,623,Raleigh-Durham International   ,Kansas City International      
1,1,Reno/Tahoe International       ,Kansas City International      
2745,2528,San Diego International-Lindber,Kansas City International      
261,319,San Antonio International      ,Kansas City International      
108,88,Louisville International-Standi,Kansas City International      
2634,2667,Seattle-Tacoma Intl            ,Kansas City International      
3116,3497,San Francisco International    ,Kansas City International      
2,0,Springfield-Branson Regional   ,Kansas City International      
257,266,San Jose International         ,Kansas City International      
13203,15963,Salt Lake City Intl            ,Kansas City International      
669,597,Sacramento International       ,Kansas City International      
38667,43944,Lambert-St Louis International ,Kansas City International      
1382,1253,Tampa International            ,Kansas City International      
8610,11495,Tulsa International            ,Kansas City International      
140,142,Tucson International           ,Kansas City International      
2,1,McGhee-Tyson                   ,Kansas City International      
0,0,Southwest Georgia Regional     ,Middle Georgia Regional        
2910,3255,William B Hartsfield-Atlanta In,Middle Georgia Regional        
0,0,Austin-Bergstrom International ,Middle Georgia Regional        
1,0,Charleston AFB/International   ,Middle Georgia Regional        
1,2,Key West International         ,Middle Georgia Regional        
1,1,Fayetteville Municipal         ,Middle Georgia Regional        
1,1,Gainesville Regional           ,Middle Georgia Regional        
0,0,Greenville-Spartanburg         ,Middle Georgia Regional        
1,1,Tri-State/Walker-Long          ,Middle Georgia Regional        
1,1,Wilmington International       ,Middle Georgia Regional        
2,2,Long Island - MacArthur        ,Middle Georgia Regional        
0,0,Blue Grass                     ,Middle Georgia Regional        
0,1,Lafayette Regional             ,Middle Georgia Regional        
1,1,Harrisburg Intl                ,Middle Georgia Regional        
1,1,General Mitchell International ,Middle Georgia Regional        
1,0,Chicago O'Hare International   ,Middle Georgia Regional        
0,1,Philadelphia Intl              ,Middle Georgia Regional        
1,0,Pensacola Regional             ,Middle Georgia Regional        
0,0,Valdosta Regional              ,Middle Georgia Regional        
1,1,Northwest Arkansas Regional    ,Middle Georgia Regional        
397,464,Lehigh Valley International    ,Orlando International          
1720,1622,Albuquerque International      ,Orlando International          
25,49,Atlantic City International    ,Orlando International          
2191,2437,Albany Cty                     ,Orlando International          
70238,70135,William B Hartsfield-Atlanta In,Orlando International          
1579,1548,Austin-Bergstrom International ,Orlando International          
11296,11123,Bradley International          ,Orlando International          
2543,3201,Birmingham International       ,Orlando International          
243,323,Central Illinois Regional      ,Orlando International          
11565,11686,Nashville International        ,Orlando International          
26410,25895,Gen Edw L Logan Intl           ,Orlando International          
176,161,Rafael Hernandez               ,Orlando International          
1,0,Burlington International       ,Orlando International          
2081,1806,Buffalo Niagara Intl           ,Orlando International          
15,66,Burbank-Glendale-Pasadena      ,Orlando International          
26776,25672,Baltimore-Washington Internatio,Orlando International          
192,244,Columbia Metropolitan          ,Orlando International          
514,756,Akron-Canton Regional          ,Orlando International          
255,370,Charleston AFB/International   ,Orlando International          
7671,10468,Cleveland-Hopkins Intl         ,Orlando International          
33170,30700,Charlotte/Douglas International,Orlando International          
6628,7226,Port Columbus Intl             ,Orlando International          
14866,15113,Cincinnati Northern Kentucky In,Orlando International          
38,83,Daytona Beach International    ,Orlando International          
3443,3566,James M Cox Dayton Intl        ,Orlando International          
15333,16393,Ronald Reagan Washington Nation,Orlando International          
15754,14824,Denver Intl                    ,Orlando International          
39677,38194,Dallas-Fort Worth International,Orlando International          
25662,27751,Detroit Metropolitan-Wayne Coun,Orlando International          
41289,42780,Newark Intl                    ,Orlando International          
26,62,Key West International         ,Orlando International          
20221,24489,Fort Lauderdale-Hollywood Int'l,Orlando International          
353,863,Bishop                         ,Orlando International          
1,0,Gainesville Regional           ,Orlando International          
46,66,Gulfport-Biloxi Regional       ,Orlando International          
153,306,Kent County International      ,Orlando International          
2340,3180,Piedmont Triad International   ,Orlando International          
679,856,Greenville-Spartanburg         ,Orlando International          
2392,2263,William P Hobby                ,Orlando International          
577,716,Westchester Cty                ,Orlando International          
322,418,Huntsville International       ,Orlando International          
21577,22387,Washington Dulles International,Orlando International          
17507,17934,George Bush Intercontinental   ,Orlando International          
14,32,Wichita Mid-Continent          ,Orlando International          
9275,9812,Indianapolis International     ,Orlando International          
4369,4467,Long Island - MacArthur        ,Orlando International          
1117,1219,Jackson International          ,Orlando International          
213,360,Jacksonville International     ,Orlando International          
24595,26216,John F Kennedy Intl            ,Orlando International          
4379,4284,McCarran International         ,Orlando International          
15929,15844,Los Angeles International      ,Orlando International          
62,74,Blue Grass                     ,Orlando International          
31942,31865,LaGuardia                      ,Orlando International          
17,34,Adams                          ,Orlando International          
4208,4746,Kansas City International      ,Orlando International          
49,133,Harrisburg Intl                ,Orlando International          
7576,7285,Chicago Midway                 ,Orlando International          
8770,10808,Memphis International          ,Orlando International          
0,0,McAllen Miller International   ,Orlando International          
2676,2808,Manchester                     ,Orlando International          
25595,32997,Miami International            ,Orlando International          
816,1471,General Mitchell International ,Orlando International          
19,108,Melbourne International        ,Orlando International          
169,236,Quad City                      ,Orlando International          
12066,14440,Minneapolis-St Paul Intl       ,Orlando International          
11429,14048,New Orleans International      ,Orlando International          
55,96,Will Rogers World              ,Orlando International          
2,2,Eppley Airfield                ,Orlando International          
35102,33785,Chicago O'Hare International   ,Orlando International          
1750,1699,Norfolk International          ,Orlando International          
7310,9248,Palm Beach International       ,Orlando International          
30,26,Portland Intl                  ,Orlando International          
22,42,Panama City-Bay County Internat,Orlando International          
298,525,Newport News/Williamsburg Inter,Orlando International          
44021,40180,Philadelphia Intl              ,Orlando International          
6188,5665,Phoenix Sky Harbor Internationa,Orlando International          
0,0,St. Petersburg-Clearwater Inter,Orlando International          
24938,23132,Pittsburgh International       ,Orlando International          
2374,2648,Pensacola Regional             ,Orlando International          
67,57,Mercedita                      ,Orlando International          
6160,6260,Theodore F Green State         ,Orlando International          
11,5,Portland International Jetport ,Orlando International          
8967,8668,Raleigh-Durham International   ,Orlando International          
134,179,Richmond International         ,Orlando International          
1348,1558,Greater Rochester Int'l        ,Orlando International          
5597,8524,Southwest Florida International,Orlando International          
15,23,San Diego International-Lindber,Orlando International          
1391,1394,San Antonio International      ,Orlando International          
2,2,Savannah International         ,Orlando International          
3140,3347,Louisville International-Standi,Orlando International          
1414,1577,Seattle-Tacoma Intl            ,Orlando International          
3930,3395,San Francisco International    ,Orlando International          
8329,11939,Luis Munoz Marin International ,Orlando International          
6885,6766,Salt Lake City Intl            ,Orlando International          
3085,4671,Sarasota Bradenton Internationa,Orlando International          
18841,18713,Lambert-St Louis International ,Orlando International          
192,211,Henry E. Rohlsen               ,Orlando International          
318,354,Stewart                        ,Orlando International          
1822,1736,Syracuse-Hancock Intl          ,Orlando International          
3649,3522,Tallahassee Regional           ,Orlando International          
6990,10146,Tampa International            ,Orlando International          
8,8,Tri-Cities Regional            ,Orlando International          
132,104,Tulsa International            ,Orlando International          
216,207,McGhee-Tyson                   ,Orlando International          
4506,4579,Lehigh Valley International    ,Harrisburg Intl                
8035,8284,William B Hartsfield-Atlanta In,Harrisburg Intl                
25,100,Wilkes-Barre/Scranton Intl     ,Harrisburg Intl                
707,908,Gen Edw L Logan Intl           ,Harrisburg Intl                
220,442,Baltimore-Washington Internatio,Harrisburg Intl                
728,1153,Cleveland-Hopkins Intl         ,Harrisburg Intl                
6407,6520,Charlotte/Douglas International,Harrisburg Intl                
2602,2909,Cincinnati Northern Kentucky In,Harrisburg Intl                
311,275,Dallas-Fort Worth International,Harrisburg Intl                
5603,7782,Detroit Metropolitan-Wayne Coun,Harrisburg Intl                
1,1,Fort Lauderdale-Hollywood Int'l,Harrisburg Intl                
1296,1457,Washington Dulles International,Harrisburg Intl                
13,37,Tompkins Cty                   ,Harrisburg Intl                
100,155,Orlando International          ,Harrisburg Intl                
0,1,Manchester                     ,Harrisburg Intl                
126,147,Minneapolis-St Paul Intl       ,Harrisburg Intl                
23478,23296,Chicago O'Hare International   ,Harrisburg Intl                
212,151,Philadelphia Intl              ,Harrisburg Intl                
13322,14353,Pittsburgh International       ,Harrisburg Intl                
88,143,Raleigh-Durham International   ,Harrisburg Intl                
611,926,Lambert-St Louis International ,Harrisburg Intl                
1110,882,Albuquerque International      ,Chicago Midway                 
582,536,Albany Cty                     ,Chicago Midway                 
12937,15066,William B Hartsfield-Atlanta In,Chicago Midway                 
341,309,Austin-Bergstrom International ,Chicago Midway                 
2182,2117,Bradley International          ,Chicago Midway                 
3469,3707,Birmingham International       ,Chicago Midway                 
17863,21800,Nashville International        ,Chicago Midway                 
1680,2757,Gen Edw L Logan Intl           ,Chicago Midway                 
1169,804,Buffalo Niagara Intl           ,Chicago Midway                 
3,4,Burbank-Glendale-Pasadena      ,Chicago Midway                 
15746,16300,Baltimore-Washington Internatio,Chicago Midway                 
21311,28146,Cleveland-Hopkins Intl         ,Chicago Midway                 
663,1396,Charlotte/Douglas International,Chicago Midway                 
15098,20683,Port Columbus Intl             ,Chicago Midway                 
580,681,Cincinnati Northern Kentucky In,Chicago Midway                 
376,365,James M Cox Dayton Intl        ,Chicago Midway                 
1271,2212,Ronald Reagan Washington Nation,Chicago Midway                 
6990,8022,Denver Intl                    ,Chicago Midway                 
4337,7028,Detroit City                   ,Chicago Midway                 
6042,8079,Dallas-Fort Worth International,Chicago Midway                 
134,321,Des Moines International       ,Chicago Midway                 
34454,43967,Detroit Metropolitan-Wayne Coun,Chicago Midway                 
138,349,Evansville Regional            ,Chicago Midway                 
4780,7218,Newark Intl                    ,Chicago Midway                 
3440,4211,Fort Lauderdale-Hollywood Int'l,Chicago Midway                 
705,762,Piedmont Triad International   ,Chicago Midway                 
210,251,Greenville-Spartanburg         ,Chicago Midway                 
4775,3992,William P Hobby                ,Chicago Midway                 
2557,2804,Washington Dulles International,Chicago Midway                 
346,599,George Bush Intercontinental   ,Chicago Midway                 
6,21,Wichita Mid-Continent          ,Chicago Midway                 
6705,9530,Indianapolis International     ,Chicago Midway                 
3793,3184,Long Island - MacArthur        ,Chicago Midway                 
1939,2294,Jackson International          ,Chicago Midway                 
2,5,Jacksonville International     ,Chicago Midway                 
12460,11937,McCarran International         ,Chicago Midway                 
6703,5744,Los Angeles International      ,Chicago Midway                 
3865,6428,LaGuardia                      ,Chicago Midway                 
1657,1738,Adams                          ,Chicago Midway                 
31976,41080,Kansas City International      ,Chicago Midway                 
6684,8247,Orlando International          ,Chicago Midway                 
139,257,Memphis International          ,Chicago Midway                 
2829,2569,Manchester                     ,Chicago Midway                 
600,1028,Miami International            ,Chicago Midway                 
0,0,General Mitchell International ,Chicago Midway                 
15765,23672,Minneapolis-St Paul Intl       ,Chicago Midway                 
561,586,New Orleans International      ,Chicago Midway                 
4560,3380,Metropolitan Oakland Internatio,Chicago Midway                 
8938,10992,Eppley Airfield                ,Chicago Midway                 
2,1,Chicago O'Hare International   ,Chicago Midway                 
387,286,Norfolk International          ,Chicago Midway                 
122,328,Palm Beach International       ,Chicago Midway                 
883,479,Portland Intl                  ,Chicago Midway                 
5316,4976,Philadelphia Intl              ,Chicago Midway                 
7780,6757,Phoenix Sky Harbor Internationa,Chicago Midway                 
0,0,Greater Peoria Regional        ,Chicago Midway                 
510,831,St. Petersburg-Clearwater Inter,Chicago Midway                 
7891,6966,Pittsburgh International       ,Chicago Midway                 
3774,3733,Theodore F Green State         ,Chicago Midway                 
2578,2419,Raleigh-Durham International   ,Chicago Midway                 
199,55,Reno/Tahoe International       ,Chicago Midway                 
0,0,Rochester International        ,Chicago Midway                 
1511,2124,Southwest Florida International,Chicago Midway                 
2822,2306,San Diego International-Lindber,Chicago Midway                 
487,364,San Antonio International      ,Chicago Midway                 
8513,11553,Louisville International-Standi,Chicago Midway                 
2669,2792,Seattle-Tacoma Intl            ,Chicago Midway                 
1209,1643,San Francisco International    ,Chicago Midway                 
699,905,San Jose International         ,Chicago Midway                 
229,445,Luis Munoz Marin International ,Chicago Midway                 
872,557,Salt Lake City Intl            ,Chicago Midway                 
797,517,Sacramento International       ,Chicago Midway                 
386,185,John Wayne /Orange Co          ,Chicago Midway                 
564,1054,Sarasota Bradenton Internationa,Chicago Midway                 
33724,43012,Lambert-St Louis International ,Chicago Midway                 
3835,4191,Tampa International            ,Chicago Midway                 
407,256,Tucson International           ,Chicago Midway                 
2192,2461,William B Hartsfield-Atlanta In,Key                            
2,1,Golden Triangle Regional       ,Key                            
84,82,Lafayette Regional             ,Key                            
42555,50082,William B Hartsfield-Atlanta In,Memphis International          
2408,5722,Austin-Bergstrom International ,Memphis International          
2817,6988,Birmingham International       ,Memphis International          
8388,12410,Nashville International        ,Memphis International          
3802,5173,Gen Edw L Logan Intl           ,Memphis International          
1883,5362,Baton Rouge Metropolitan       ,Memphis International          
995,1689,Baltimore-Washington Internatio,Memphis International          
176,287,Columbia Metropolitan          ,Memphis International          
569,1590,Lovell                         ,Memphis International          
187,311,Charleston AFB/International   ,Memphis International          
1144,2850,Cleveland-Hopkins Intl         ,Memphis International          
11745,12082,Charlotte/Douglas International,Memphis International          
1187,2241,Port Columbus Intl             ,Memphis International          
157,176,City of Colorado Springs Muni  ,Memphis International          
8060,9562,Cincinnati Northern Kentucky In,Memphis International          
5547,9129,Ronald Reagan Washington Nation,Memphis International          
4728,6735,Denver Intl                    ,Memphis International          
26684,32178,Dallas-Fort Worth International,Memphis International          
353,752,Des Moines International       ,Memphis International          
23136,24045,Detroit Metropolitan-Wayne Coun,Memphis International          
109,218,Evansville Regional            ,Memphis International          
6033,9397,Newark Intl                    ,Memphis International          
32,15,Fresno Yosemite International  ,Memphis International          
1113,2048,Fort Lauderdale-Hollywood Int'l,Memphis International          
75,124,Fort Smith Regional            ,Memphis International          
0,1,Mid Delta Regional             ,Memphis International          
1516,3366,Gulfport-Biloxi Regional       ,Memphis International          
472,1027,Kent County International      ,Memphis International          
318,495,Piedmont Triad International   ,Memphis International          
822,2249,Greenville-Spartanburg         ,Memphis International          
2541,4766,William P Hobby                ,Memphis International          
2142,3737,Huntsville International       ,Memphis International          
273,723,Washington Dulles International,Memphis International          
6111,8922,George Bush Intercontinental   ,Memphis International          
1364,4036,Wichita Mid-Continent          ,Memphis International          
3463,7295,Indianapolis International     ,Memphis International          
1574,3330,Jackson International          ,Memphis International          
1391,2309,Jacksonville International     ,Memphis International          
66,98,John F Kennedy Intl            ,Memphis International          
1894,2992,McCarran International         ,Memphis International          
4771,7661,Los Angeles International      ,Memphis International          
7920,10600,LaGuardia                      ,Memphis International          
9248,15720,Adams                          ,Memphis International          
3809,7755,Kansas City International      ,Memphis International          
4620,8755,Orlando International          ,Memphis International          
106,303,Chicago Midway                 ,Memphis International          
625,1311,Montgomery Regional Apt        ,Memphis International          
3549,6405,Miami International            ,Memphis International          
4135,8660,General Mitchell International ,Memphis International          
126,210,Quad City                      ,Memphis International          
942,2406,Mobile Regional                ,Memphis International          
102,230,Dane County Regional           ,Memphis International          
20657,24126,Minneapolis-St Paul Intl       ,Memphis International          
4136,8174,New Orleans International      ,Memphis International          
2349,5842,Will Rogers World              ,Memphis International          
1022,3107,Eppley Airfield                ,Memphis International          
23342,27109,Chicago O'Hare International   ,Memphis International          
44,41,Norfolk International          ,Memphis International          
403,707,Palm Beach International       ,Memphis International          
18,12,Portland Intl                  ,Memphis International          
332,939,Panama City-Bay County Internat,Memphis International          
3293,6846,Philadelphia Intl              ,Memphis International          
2534,3900,Phoenix Sky Harbor Internationa,Memphis International          
3078,3126,Pittsburgh International       ,Memphis International          
267,422,Pensacola Regional             ,Memphis International          
975,1786,Raleigh-Durham International   ,Memphis International          
78,128,Richmond International         ,Memphis International          
702,1778,Southwest Florida International,Memphis International          
91,87,San Diego International-Lindber,Memphis International          
3466,6489,San Antonio International      ,Memphis International          
37,33,Savannah International         ,Memphis International          
1577,3726,Louisville International-Standi,Memphis International          
3306,4659,Seattle-Tacoma Intl            ,Memphis International          
3002,4485,San Francisco International    ,Memphis International          
468,799,Springfield-Branson Regional   ,Memphis International          
894,2041,Shreveport Regional            ,Memphis International          
290,398,Luis Munoz Marin International ,Memphis International          
407,404,Salt Lake City Intl            ,Memphis International          
32,90,John Wayne /Orange Co          ,Memphis International          
201,671,Sarasota Bradenton Internationa,Memphis International          
3997,8811,Lambert-St Louis International ,Memphis International          
240,354,Tallahassee Regional           ,Memphis International          
4172,7627,Tampa International            ,Memphis International          
234,333,Tri-Cities Regional            ,Memphis International          
934,2027,Tulsa International            ,Memphis International          
56,116,Tucson International           ,Memphis International          
2209,5126,McGhee-Tyson                   ,Memphis International          
3353,7556,Eglin Air Force Base           ,Memphis International          
402,761,Northwest Arkansas Regional    ,Memphis International          
726,691,William B Hartsfield-Atlanta In,McAllen Miller International   
257,352,Austin-Bergstrom International ,McAllen Miller International   
3,3,Corpus Christi International   ,McAllen Miller International   
8619,8302,Dallas-Fort Worth International,McAllen Miller International   
1,1,El Paso International          ,McAllen Miller International   
0,1,Valley International           ,McAllen Miller International   
15853,17631,George Bush Intercontinental   ,McAllen Miller International   
44,71,Los Angeles International      ,McAllen Miller International   
0,1,Orlando International          ,McAllen Miller International   
4,4,Arcata                         ,Rogue Valley International     
722,812,Denver Intl                    ,Rogue Valley International     
300,354,Mahlon Sweet                   ,Rogue Valley International     
200,238,McCarran International         ,Rogue Valley International     
987,853,Los Angeles International      ,Rogue Valley International     
7,13,Klamath Falls International    ,Rogue Valley International     
1653,2569,Portland Intl                  ,Rogue Valley International     
265,357,Phoenix Sky Harbor Internationa,Rogue Valley International     
1,1,Tri-Cities                     ,Rogue Valley International     
2,2,Redding Municipal              ,Rogue Valley International     
172,263,Roberts                        ,Rogue Valley International     
1,0,Seattle-Tacoma Intl            ,Rogue Valley International     
14835,16208,San Francisco International    ,Rogue Valley International     
840,1499,Salt Lake City Intl            ,Rogue Valley International     
1,0,Sacramento International       ,Rogue Valley International     
19873,21515,William B Hartsfield-Atlanta In,Montgomery Regional Apt        
1213,1583,Birmingham International       ,Montgomery Regional Apt        
1,0,Charleston AFB/International   ,Montgomery Regional Apt        
318,185,Charlotte/Douglas International,Montgomery Regional Apt        
300,374,Cincinnati Northern Kentucky In,Montgomery Regional Apt        
614,830,Dallas-Fort Worth International,Montgomery Regional Apt        
1,1,Evansville Regional            ,Montgomery Regional Apt        
743,583,George Bush Intercontinental   ,Montgomery Regional Apt        
1,1,Lafayette Regional             ,Montgomery Regional Apt        
0,0,Key                            ,Montgomery Regional Apt        
749,1165,Memphis International          ,Montgomery Regional Apt        
1,0,General Mitchell International ,Montgomery Regional Apt        
0,0,Mobile Regional                ,Montgomery Regional Apt        
4,19,Panama City-Bay County Internat,Montgomery Regional Apt        
111,155,Albany Cty                     ,Manchester                     
3470,3667,William B Hartsfield-Atlanta In,Manchester                     
1,1,Bradley International          ,Manchester                     
414,636,Bangor International           ,Manchester                     
1476,1465,Nashville International        ,Manchester                     
750,937,Burlington International       ,Manchester                     
14588,16244,Baltimore-Washington Internatio,Manchester                     
1248,2165,Cleveland-Hopkins Intl         ,Manchester                     
2496,2693,Charlotte/Douglas International,Manchester                     
2367,2841,Cincinnati Northern Kentucky In,Manchester                     
3015,3490,Ronald Reagan Washington Nation,Manchester                     
4626,6037,Detroit Metropolitan-Wayne Coun,Manchester                     
4085,4805,Newark Intl                    ,Manchester                     
9,6,Fort Lauderdale-Hollywood Int'l,Manchester                     
4070,4770,Washington Dulles International,Manchester                     
28,64,John F Kennedy Intl            ,Manchester                     
967,723,McCarran International         ,Manchester                     
1132,1127,LaGuardia                      ,Manchester                     
528,526,Kansas City International      ,Manchester                     
2976,2925,Orlando International          ,Manchester                     
1,1,Harrisburg Intl                ,Manchester                     
3774,3154,Chicago Midway                 ,Manchester                     
417,675,Minneapolis-St Paul Intl       ,Manchester                     
10000,10629,Chicago O'Hare International   ,Manchester                     
17737,17130,Philadelphia Intl              ,Manchester                     
73,30,Phoenix Sky Harbor Internationa,Manchester                     
7069,6964,Pittsburgh International       ,Manchester                     
383,410,Portland International Jetport ,Manchester                     
1597,1498,Tampa International            ,Manchester                     
46,118,Naples Municipal               ,Miami International            
66060,68983,William B Hartsfield-Atlanta In,Miami International            
125,261,Austin-Bergstrom International ,Miami International            
1786,2096,Bradley International          ,Miami International            
5493,6622,Nashville International        ,Miami International            
17291,17891,Gen Edw L Logan Intl           ,Miami International            
141,587,Rafael Hernandez               ,Miami International            
1,1,Buffalo Niagara Intl           ,Miami International            
10890,10754,Baltimore-Washington Internatio,Miami International            
164,165,Charleston AFB/International   ,Miami International            
4214,5931,Cleveland-Hopkins Intl         ,Miami International            
26073,24756,Charlotte/Douglas International,Miami International            
796,1060,Port Columbus Intl             ,Miami International            
9469,10453,Cincinnati Northern Kentucky In,Miami International            
1520,1394,James M Cox Dayton Intl        ,Miami International            
20671,25963,Ronald Reagan Washington Nation,Miami International            
10539,9511,Denver Intl                    ,Miami International            
46247,40558,Dallas-Fort Worth International,Miami International            
15397,17353,Detroit Metropolitan-Wayne Coun,Miami International            
153,180,Eagle County Regional          ,Miami International            
29570,30460,Newark Intl                    ,Miami International            
3820,4402,Key West International         ,Miami International            
2072,2697,Fort Lauderdale-Hollywood Int'l,Miami International            
1185,1566,Gainesville Regional           ,Miami International            
1078,1231,Piedmont Triad International   ,Miami International            
1117,1431,William P Hobby                ,Miami International            
10150,10753,Washington Dulles International,Miami International            
22055,25346,George Bush Intercontinental   ,Miami International            
1271,1435,Indianapolis International     ,Miami International            
74,52,Long Island - MacArthur        ,Miami International            
4904,5564,Jacksonville International     ,Miami International            
26846,28199,John F Kennedy Intl            ,Miami International            
3506,3768,McCarran International         ,Miami International            
18201,19301,Los Angeles International      ,Miami International            
33104,36529,LaGuardia                      ,Miami International            
153,221,Kansas City International      ,Miami International            
27072,35709,Orlando International          ,Miami International            
596,923,Chicago Midway                 ,Miami International            
6299,7688,Memphis International          ,Miami International            
66,188,General Mitchell International ,Miami International            
43,214,Melbourne International        ,Miami International            
7038,8210,Minneapolis-St Paul Intl       ,Miami International            
6002,9853,New Orleans International      ,Miami International            
1,1,Myrtle Beach International     ,Miami International            
44945,39695,Chicago O'Hare International   ,Miami International            
201,404,Norfolk International          ,Miami International            
972,1314,Palm Beach International       ,Miami International            
22103,22193,Philadelphia Intl              ,Miami International            
1702,1881,Phoenix Sky Harbor Internationa,Miami International            
10190,9193,Pittsburgh International       ,Miami International            
18,108,Mercedita                      ,Miami International            
8101,8985,Raleigh-Durham International   ,Miami International            
734,1034,Richmond International         ,Miami International            
1,1,Greater Rochester Int'l        ,Miami International            
436,823,Southwest Florida International,Miami International            
60,49,San Diego International-Lindber,Miami International            
4,27,Savannah International         ,Miami International            
430,503,Louisville International-Standi,Miami International            
2216,2421,Seattle-Tacoma Intl            ,Miami International            
9194,9510,San Francisco International    ,Miami International            
134,105,San Jose International         ,Miami International            
18351,27091,Luis Munoz Marin International ,Miami International            
69,41,Salt Lake City Intl            ,Miami International            
85,139,Sarasota Bradenton Internationa,Miami International            
11736,13035,Lambert-St Louis International ,Miami International            
2323,3534,Cyril E. King                  ,Miami International            
2256,4051,Henry E. Rohlsen               ,Miami International            
1,0,Syracuse-Hancock Intl          ,Miami International            
4516,4081,Tallahassee Regional           ,Miami International            
14607,20564,Tampa International            ,Miami International            
70,96,Northwest Arkansas Regional    ,Miami International            
18,40,Minneapolis-St Paul Intl       ,Minot AFB                      
1,0,Albuquerque International      ,Downtown                       
1,1,General Mitchell International ,Downtown                       
1,0,Albany Cty                     ,General Mitchell International 
16824,18242,William B Hartsfield-Atlanta In,General Mitchell International 
0,0,Outagamie County Regional      ,General Mitchell International 
1,1,Kalamazoo County               ,General Mitchell International 
195,275,Bradley International          ,General Mitchell International 
2864,2870,Nashville International        ,General Mitchell International 
884,1577,Gen Edw L Logan Intl           ,General Mitchell International 
643,838,Baltimore-Washington Internatio,General Mitchell International 
0,0,Charleston AFB/International   ,General Mitchell International 
4691,6074,Cleveland-Hopkins Intl         ,General Mitchell International 
4696,4975,Charlotte/Douglas International,General Mitchell International 
596,700,Port Columbus Intl             ,General Mitchell International 
1,0,City of Colorado Springs Muni  ,General Mitchell International 
8503,9755,Cincinnati Northern Kentucky In,General Mitchell International 
30,256,Central Wisconsin              ,General Mitchell International 
475,1158,Ronald Reagan Washington Nation,General Mitchell International 
4669,4399,Denver Intl                    ,General Mitchell International 
4224,5019,Dallas-Fort Worth International,General Mitchell International 
47,163,Des Moines International       ,General Mitchell International 
19824,25219,Detroit Metropolitan-Wayne Coun,General Mitchell International 
2682,3669,Newark Intl                    ,General Mitchell International 
13,50,Fort Lauderdale-Hollywood Int'l,General Mitchell International 
11,23,Austin Straubel International  ,General Mitchell International 
24,65,Kent County International      ,General Mitchell International 
1,0,Honolulu International         ,General Mitchell International 
175,190,Washington Dulles International,General Mitchell International 
2941,3779,George Bush Intercontinental   ,General Mitchell International 
1088,1406,Indianapolis International     ,General Mitchell International 
6,4,John F Kennedy Intl            ,General Mitchell International 
1829,2486,McCarran International         ,General Mitchell International 
1125,1659,Los Angeles International      ,General Mitchell International 
1257,2335,LaGuardia                      ,General Mitchell International 
369,840,Kansas City International      ,General Mitchell International 
1035,1591,Orlando International          ,General Mitchell International 
6955,10391,Memphis International          ,General Mitchell International 
129,133,Miami International            ,General Mitchell International 
1,1,Downtown                       ,General Mitchell International 
0,0,Quad City                      ,General Mitchell International 
8,7,Marquette County Airport       ,General Mitchell International 
414,1224,Dane County Regional           ,General Mitchell International 
17270,22210,Minneapolis-St Paul Intl       ,General Mitchell International 
86,336,Eppley Airfield                ,General Mitchell International 
22814,23129,Chicago O'Hare International   ,General Mitchell International 
1104,1474,Philadelphia Intl              ,General Mitchell International 
5511,6861,Phoenix Sky Harbor Internationa,General Mitchell International 
10513,9937,Pittsburgh International       ,General Mitchell International 
207,418,Raleigh-Durham International   ,General Mitchell International 
49,116,Southwest Florida International,General Mitchell International 
0,0,San Diego International-Lindber,General Mitchell International 
261,342,Seattle-Tacoma Intl            ,General Mitchell International 
360,551,San Francisco International    ,General Mitchell International 
1,0,Springfield-Branson Regional   ,General Mitchell International 
301,320,Salt Lake City Intl            ,General Mitchell International 
9201,13016,Lambert-St Louis International ,General Mitchell International 
389,680,Tampa International            ,General Mitchell International 
0,0,Honolulu International         ,Molokai                        
23,31,Lanai                          ,Molokai                        
16914,19276,William B Hartsfield-Atlanta In,Melbourne International        
100,143,Baltimore-Washington Internatio,Melbourne International        
5813,5777,Charlotte/Douglas International,Melbourne International        
80,92,Cincinnati Northern Kentucky In,Melbourne International        
1402,1662,Daytona Beach International    ,Melbourne International        
231,291,Ronald Reagan Washington Nation,Melbourne International        
9,11,Dallas-Fort Worth International,Melbourne International        
1700,2081,Newark Intl                    ,Melbourne International        
1,0,Gainesville Regional           ,Melbourne International        
1,1,Greenville-Spartanburg         ,Melbourne International        
53,138,Washington Dulles International,Melbourne International        
399,383,Jacksonville International     ,Melbourne International        
162,431,John F Kennedy Intl            ,Melbourne International        
14,16,LaGuardia                      ,Melbourne International        
53,250,Orlando International          ,Melbourne International        
1,1,Myrtle Beach International     ,Melbourne International        
0,0,Chicago O'Hare International   ,Melbourne International        
25,26,Palm Beach International       ,Melbourne International        
53,46,Philadelphia Intl              ,Melbourne International        
2216,2230,Raleigh-Durham International   ,Melbourne International        
1,1,Southwest Florida International,Melbourne International        
1,1,Savannah International         ,Melbourne International        
0,0,Tallahassee Regional           ,Melbourne International        
601,561,Tampa International            ,Melbourne International        
3613,3894,William B Hartsfield-Atlanta In,Quad City                      
0,0,Boise Air Terminal             ,Quad City                      
364,1170,Eastern Iowa                   ,Quad City                      
1,0,City of Colorado Springs Muni  ,Quad City                      
