rorg,rdes,Origin,Dest
63,292,Bishop                         ,Detroit Metropolitan-Wayne Coun
14,227,Fort Wayne International       ,Detroit Metropolitan-Wayne Coun
67,295,Austin Straubel International  ,Detroit Metropolitan-Wayne Coun
158,653,Kent County International      ,Detroit Metropolitan-Wayne Coun
19,212,Piedmont Triad International   ,Detroit Metropolitan-Wayne Coun
28,179,Greenville-Spartanburg         ,Detroit Metropolitan-Wayne Coun
0,8,Honolulu International         ,Detroit Metropolitan-Wayne Coun
0,0,William P Hobby                ,Detroit Metropolitan-Wayne Coun
37,104,Westchester Cty                ,Detroit Metropolitan-Wayne Coun
8,30,Huntsville International       ,Detroit Metropolitan-Wayne Coun
167,1682,Washington Dulles International,Detroit Metropolitan-Wayne Coun
286,1183,George Bush Intercontinental   ,Detroit Metropolitan-Wayne Coun
151,774,Indianapolis International     ,Detroit Metropolitan-Wayne Coun
13,44,Jackson International          ,Detroit Metropolitan-Wayne Coun
41,573,Jacksonville International     ,Detroit Metropolitan-Wayne Coun
413,905,John F Kennedy Intl            ,Detroit Metropolitan-Wayne Coun
91,326,Capital City                   ,Detroit Metropolitan-Wayne Coun
79,1533,McCarran International         ,Detroit Metropolitan-Wayne Coun
20,860,Los Angeles International      ,Detroit Metropolitan-Wayne Coun
21,100,Blue Grass                     ,Detroit Metropolitan-Wayne Coun
880,3000,LaGuardia                      ,Detroit Metropolitan-Wayne Coun
8,10,Adams                          ,Detroit Metropolitan-Wayne Coun
1,9,Lincoln Municipal              ,Detroit Metropolitan-Wayne Coun
99,266,Mbs International              ,Detroit Metropolitan-Wayne Coun
69,631,Kansas City International      ,Detroit Metropolitan-Wayne Coun
195,1202,Orlando International          ,Detroit Metropolitan-Wayne Coun
39,209,Harrisburg Intl                ,Detroit Metropolitan-Wayne Coun
347,2302,Chicago Midway                 ,Detroit Metropolitan-Wayne Coun
160,1346,Memphis International          ,Detroit Metropolitan-Wayne Coun
52,425,Manchester                     ,Detroit Metropolitan-Wayne Coun
123,624,Miami International            ,Detroit Metropolitan-Wayne Coun
119,432,General Mitchell International ,Detroit Metropolitan-Wayne Coun
15,60,Quad City                      ,Detroit Metropolitan-Wayne Coun
68,441,Dane County Regional           ,Detroit Metropolitan-Wayne Coun
366,4366,Minneapolis-St Paul Intl       ,Detroit Metropolitan-Wayne Coun
24,207,New Orleans International      ,Detroit Metropolitan-Wayne Coun
8,71,Myrtle Beach International     ,Detroit Metropolitan-Wayne Coun
15,99,Will Rogers World              ,Detroit Metropolitan-Wayne Coun
12,146,Eppley Airfield                ,Detroit Metropolitan-Wayne Coun
1589,4025,Chicago O'Hare International   ,Detroit Metropolitan-Wayne Coun
64,796,Norfolk International          ,Detroit Metropolitan-Wayne Coun
0,0,Worcester Regional             ,Detroit Metropolitan-Wayne Coun
19,227,Palm Beach International       ,Detroit Metropolitan-Wayne Coun
2,110,Portland Intl                  ,Detroit Metropolitan-Wayne Coun
406,1615,Philadelphia Intl              ,Detroit Metropolitan-Wayne Coun
51,2351,Phoenix Sky Harbor Internationa,Detroit Metropolitan-Wayne Coun
7,23,Greater Peoria Regional        ,Detroit Metropolitan-Wayne Coun
90,361,Pittsburgh International       ,Detroit Metropolitan-Wayne Coun
4,28,Pellston Regional  of Emmet Cou,Detroit Metropolitan-Wayne Coun
79,284,Theodore F Green State         ,Detroit Metropolitan-Wayne Coun
29,149,Portland International Jetport ,Detroit Metropolitan-Wayne Coun
56,616,Raleigh-Durham International   ,Detroit Metropolitan-Wayne Coun
31,241,Richmond International         ,Detroit Metropolitan-Wayne Coun
0,2,Reno/Tahoe International       ,Detroit Metropolitan-Wayne Coun
9,29,Roanoke Regional/ Woodrum      ,Detroit Metropolitan-Wayne Coun
39,312,Greater Rochester Int'l        ,Detroit Metropolitan-Wayne Coun
2,4,Rochester International        ,Detroit Metropolitan-Wayne Coun
28,347,Southwest Florida International,Detroit Metropolitan-Wayne Coun
11,280,San Diego International-Lindber,Detroit Metropolitan-Wayne Coun
17,225,San Antonio International      ,Detroit Metropolitan-Wayne Coun
4,61,Savannah International         ,Detroit Metropolitan-Wayne Coun
24,224,South Bend Regional            ,Detroit Metropolitan-Wayne Coun
4,27,University Park                ,Detroit Metropolitan-Wayne Coun
63,301,Louisville International-Standi,Detroit Metropolitan-Wayne Coun
22,532,Seattle-Tacoma Intl            ,Detroit Metropolitan-Wayne Coun
44,365,San Francisco International    ,Detroit Metropolitan-Wayne Coun
2,8,Springfield-Branson Regional   ,Detroit Metropolitan-Wayne Coun
8,6,Shreveport Regional            ,Detroit Metropolitan-Wayne Coun
0,3,San Jose International         ,Detroit Metropolitan-Wayne Coun
7,96,Luis Munoz Marin International ,Detroit Metropolitan-Wayne Coun
16,136,Salt Lake City Intl            ,Detroit Metropolitan-Wayne Coun
3,69,John Wayne /Orange Co          ,Detroit Metropolitan-Wayne Coun
2,74,Sarasota Bradenton Internationa,Detroit Metropolitan-Wayne Coun
140,1499,Lambert-St Louis International ,Detroit Metropolitan-Wayne Coun
15,53,Stewart                        ,Detroit Metropolitan-Wayne Coun
37,457,Syracuse-Hancock Intl          ,Detroit Metropolitan-Wayne Coun
85,511,Tampa International            ,Detroit Metropolitan-Wayne Coun
11,79,Tulsa International            ,Detroit Metropolitan-Wayne Coun
0,0,Tucson International           ,Detroit Metropolitan-Wayne Coun
39,311,Cherry Capital                 ,Detroit Metropolitan-Wayne Coun
13,101,McGhee-Tyson                   ,Detroit Metropolitan-Wayne Coun
6,12,Northwest Arkansas Regional    ,Detroit Metropolitan-Wayne Coun
24,56,Ted Stevens Anchorage Internati,Unalaska                       
0,0,La Crosse Municipal            ,Chippewa Valley Regional       
2,2,Minneapolis-St Paul Intl       ,Chippewa Valley Regional       
0,0,Salt Lake City Intl            ,Chippewa Valley Regional       
25,73,George Bush Intercontinental   ,Ellington                      
5,61,William B Hartsfield-Atlanta In,Eagle County Regional          
0,8,Charlotte/Douglas International,Eagle County Regional          
5,8,Cincinnati Northern Kentucky In,Eagle County Regional          
95,465,Denver Intl                    ,Eagle County Regional          
153,425,Dallas-Fort Worth International,Eagle County Regional          
0,0,Detroit Metropolitan-Wayne Coun,Eagle County Regional          
34,133,Newark Intl                    ,Eagle County Regional          
0,0,Washington Dulles International,Eagle County Regional          
10,74,George Bush Intercontinental   ,Eagle County Regional          
12,122,Los Angeles International      ,Eagle County Regional          
3,8,LaGuardia                      ,Eagle County Regional          
1,24,Miami International            ,Eagle County Regional          
8,123,Minneapolis-St Paul Intl       ,Eagle County Regional          
60,125,Chicago O'Hare International   ,Eagle County Regional          
1,13,Philadelphia Intl              ,Eagle County Regional          
0,0,Phoenix Sky Harbor Internationa,Eagle County Regional          
0,3,San Francisco International    ,Eagle County Regional          
0,0,Natrona County Intl            ,Elko Regional                  
12,63,Reno/Tahoe International       ,Elko Regional                  
69,749,Salt Lake City Intl            ,Elko Regional                  
2,0,Joslin Field - Magic Valley    ,Elko Regional                  
0,0,Wilkes-Barre/Scranton Intl     ,Elmira/Corning Regional        
0,0,Binghamton Regional            ,Elmira/Corning Regional        
16,214,Detroit Metropolitan-Wayne Coun,Elmira/Corning Regional        
0,0,Tompkins Cty                   ,Elmira/Corning Regional        
0,0,Pittsburgh International       ,Elmira/Corning Regional        
0,0,Syracuse-Hancock Intl          ,Elmira/Corning Regional        
18,361,Albuquerque International      ,El Paso International          
51,366,William B Hartsfield-Atlanta In,El Paso International          
22,434,Austin-Bergstrom International ,El Paso International          
75,1094,Dallas Love                    ,El Paso International          
72,548,Denver Intl                    ,El Paso International          
941,1774,Dallas-Fort Worth International,El Paso International          
59,614,William P Hobby                ,El Paso International          
344,769,George Bush Intercontinental   ,El Paso International          
28,546,McCarran International         ,El Paso International          
6,650,Los Angeles International      ,El Paso International          
5,34,Lubbock International          ,El Paso International          
5,53,Midland International          ,El Paso International          
0,0,Kansas City International      ,El Paso International          
0,0,Will Rogers World              ,El Paso International          
0,38,Ontario International          ,El Paso International          
212,422,Chicago O'Hare International   ,El Paso International          
60,2610,Phoenix Sky Harbor Internationa,El Paso International          
10,140,San Diego International-Lindber,El Paso International          
16,404,San Antonio International      ,El Paso International          
0,0,Louisville International-Standi,El Paso International          
0,0,San Francisco International    ,El Paso International          
12,256,Salt Lake City Intl            ,El Paso International          
0,0,Lambert-St Louis International ,El Paso International          
0,0,Tulsa International            ,El Paso International          
0,7,Tucson International           ,El Paso International          
20,126,William B Hartsfield-Atlanta In,Erie Intl                      
3,12,Cleveland-Hopkins Intl         ,Erie Intl                      
54,192,Cincinnati Northern Kentucky In,Erie Intl                      
18,153,Detroit Metropolitan-Wayne Coun,Erie Intl                      
0,0,Tompkins Cty                   ,Erie Intl                      
0,0,Pittsburgh International       ,Erie Intl                      
54,363,Denver Intl                    ,Mahlon Sweet                   
1,116,McCarran International         ,Mahlon Sweet                   
0,36,Los Angeles International      ,Mahlon Sweet                   
5,14,Rogue Valley International     ,Mahlon Sweet                   
0,0,Chicago O'Hare International   ,Mahlon Sweet                   
61,341,Portland Intl                  ,Mahlon Sweet                   
12,215,Phoenix Sky Harbor Internationa,Mahlon Sweet                   
0,0,Tri-Cities                     ,Mahlon Sweet                   
0,0,Roberts                        ,Mahlon Sweet                   
0,0,Seattle-Tacoma Intl            ,Mahlon Sweet                   
59,1776,San Francisco International    ,Mahlon Sweet                   
0,0,San Jose International         ,Mahlon Sweet                   
30,412,Salt Lake City Intl            ,Mahlon Sweet                   
413,1014,William B Hartsfield-Atlanta In,Evansville Regional            
0,0,Nashville International        ,Evansville Regional            
0,0,Charlotte/Douglas International,Evansville Regional            
135,397,Cincinnati Northern Kentucky In,Evansville Regional            
0,0,James M Cox Dayton Intl        ,Evansville Regional            
35,159,Dallas-Fort Worth International,Evansville Regional            
10,176,Detroit Metropolitan-Wayne Coun,Evansville Regional            
0,0,Indianapolis International     ,Evansville Regional            
0,0,Chicago Midway                 ,Evansville Regional            
14,73,Memphis International          ,Evansville Regional            
297,1166,Chicago O'Hare International   ,Evansville Regional            
0,0,Pittsburgh International       ,Evansville Regional            
0,0,Louisville International-Standi,Evansville Regional            
38,164,William B Hartsfield-Atlanta In,Craven County Regional         
3,38,Albuquerque International      ,Newark Intl                    
7,65,Nantucket Memorial             ,Newark Intl                    
42,29,Bush                           ,Newark Intl                    
29,146,Albany Cty                     ,Newark Intl                    
0,2,Ted Stevens Anchorage Internati,Newark Intl                    
307,3168,William B Hartsfield-Atlanta In,Newark Intl                    
30,101,Austin-Bergstrom International ,Newark Intl                    
23,102,Asheville Regional             ,Newark Intl                    
16,132,Bradley International          ,Newark Intl                    
24,102,Bangor International           ,Newark Intl                    
29,100,Birmingham International       ,Newark Intl                    
18,395,Nashville International        ,Newark Intl                    
140,1203,Gen Edw L Logan Intl           ,Newark Intl                    
3,169,Rafael Hernandez               ,Newark Intl                    
2,36,Baton Rouge Metropolitan       ,Newark Intl                    
37,309,Burlington International       ,Newark Intl                    
58,219,Buffalo Niagara Intl           ,Newark Intl                    
45,279,Baltimore-Washington Internatio,Newark Intl                    
26,136,Columbia Metropolitan          ,Newark Intl                    
16,312,Charleston AFB/International   ,Newark Intl                    
59,311,Cleveland-Hopkins Intl         ,Newark Intl                    
97,1454,Charlotte/Douglas International,Newark Intl                    
45,411,Port Columbus Intl             ,Newark Intl                    
0,0,City of Colorado Springs Muni  ,Newark Intl                    
287,904,Cincinnati Northern Kentucky In,Newark Intl                    
17,133,Daytona Beach International    ,Newark Intl                    
26,167,James M Cox Dayton Intl        ,Newark Intl                    
60,321,Ronald Reagan Washington Nation,Newark Intl                    
419,906,Denver Intl                    ,Newark Intl                    
570,1137,Dallas-Fort Worth International,Newark Intl                    
2,14,Des Moines International       ,Newark Intl                    
1611,1645,Detroit Metropolitan-Wayne Coun,Newark Intl                    
31,65,Eagle County Regional          ,Newark Intl                    
58,767,Fort Lauderdale-Hollywood Int'l,Newark Intl                    
55,54,Kent County International      ,Newark Intl                    
22,296,Piedmont Triad International   ,Newark Intl                    
9,123,Greenville-Spartanburg         ,Newark Intl                    
1,2,Gunnison County                ,Newark Intl                    
1,5,Yampa Valley                   ,Newark Intl                    
0,79,Honolulu International         ,Newark Intl                    
1,12,William P Hobby                ,Newark Intl                    
0,0,Westchester Cty                ,Newark Intl                    
31,39,Huntsville International       ,Newark Intl                    
89,1112,Washington Dulles International,Newark Intl                    
412,1605,George Bush Intercontinental   ,Newark Intl                    
38,285,Indianapolis International     ,Newark Intl                    
0,0,Long Island - MacArthur        ,Newark Intl                    
0,0,Jackson Hole                   ,Newark Intl                    
0,33,Jackson International          ,Newark Intl                    
41,292,Jacksonville International     ,Newark Intl                    
0,0,John F Kennedy Intl            ,Newark Intl                    
32,1038,McCarran International         ,Newark Intl                    
396,1520,Los Angeles International      ,Newark Intl                    
31,26,Blue Grass                     ,Newark Intl                    
0,0,LaGuardia                      ,Newark Intl                    
0,0,Long Beach (Daugherty )        ,Newark Intl                    
6,108,Adams                          ,Newark Intl                    
35,242,Kansas City International      ,Newark Intl                    
214,869,Orlando International          ,Newark Intl                    
50,386,Chicago Midway                 ,Newark Intl                    
221,330,Memphis International          ,Newark Intl                    
12,177,Manchester                     ,Newark Intl                    
1442,1044,Miami International            ,Newark Intl                    
49,355,General Mitchell International ,Newark Intl                    
0,0,Melbourne International        ,Newark Intl                    
17,54,Dane County Regional           ,Newark Intl                    
1168,1389,Minneapolis-St Paul Intl       ,Newark Intl                    
8,165,New Orleans International      ,Newark Intl                    
1,9,Montrose Regional              ,Newark Intl                    
2,43,Myrtle Beach International     ,Newark Intl                    
0,20,Metropolitan Oakland Internatio,Newark Intl                    
64,85,Will Rogers World              ,Newark Intl                    
54,196,Eppley Airfield                ,Newark Intl                    
0,0,Ontario International          ,Newark Intl                    
925,2824,Chicago O'Hare International   ,Newark Intl                    
11,322,Norfolk International          ,Newark Intl                    
0,0,Worcester Regional             ,Newark Intl                    
21,434,Palm Beach International       ,Newark Intl                    
5,146,Portland Intl                  ,Newark Intl                    
16,92,Philadelphia Intl              ,Newark Intl                    
249,1228,Phoenix Sky Harbor Internationa,Newark Intl                    
0,0,Pierre Regional                ,Newark Intl                    
151,574,Pittsburgh International       ,Newark Intl                    
0,0,Pensacola Regional             ,Newark Intl                    
1,35,Mercedita                      ,Newark Intl                    
32,238,Theodore F Green State         ,Newark Intl                    
44,307,Portland International Jetport ,Newark Intl                    
124,962,Raleigh-Durham International   ,Newark Intl                    
23,386,Richmond International         ,Newark Intl                    
2,8,Reno/Tahoe International       ,Newark Intl                    
0,0,Roanoke Regional/ Woodrum      ,Newark Intl                    
44,253,Greater Rochester Int'l        ,Newark Intl                    
40,181,Southwest Florida International,Newark Intl                    
150,342,San Diego International-Lindber,Newark Intl                    
20,105,San Antonio International      ,Newark Intl                    
20,200,Savannah International         ,Newark Intl                    
0,1,South Bend Regional            ,Newark Intl                    
71,256,Louisville International-Standi,Newark Intl                    
78,864,Seattle-Tacoma Intl            ,Newark Intl                    
664,1055,San Francisco International    ,Newark Intl                    
2,29,San Jose International         ,Newark Intl                    
34,673,Luis Munoz Marin International ,Newark Intl                    
39,287,Salt Lake City Intl            ,Newark Intl                    
1,5,Sacramento International       ,Newark Intl                    
44,182,John Wayne /Orange Co          ,Newark Intl                    
4,102,Sarasota Bradenton Internationa,Newark Intl                    
51,282,Lambert-St Louis International ,Newark Intl                    
8,61,Cyril E. King                  ,Newark Intl                    
0,0,Henry E. Rohlsen               ,Newark Intl                    
29,132,Syracuse-Hancock Intl          ,Newark Intl                    
120,353,Tampa International            ,Newark Intl                    
58,89,Tulsa International            ,Newark Intl                    
5,113,Tucson International           ,Newark Intl                    
13,181,McGhee-Tyson                   ,Newark Intl                    
0,0,Oneida Cty                     ,Newark Intl                    
23,103,Northwest Arkansas Regional    ,Newark Intl                    
205,983,William B Hartsfield-Atlanta In,Key West International         
1,18,Fort Lauderdale-Hollywood Int'l,Key West International         
0,0,Gainesville Regional           ,Key West International         
0,0,Middle Georgia Regional        ,Key West International         
0,0,Orlando International          ,Key West International         
0,0,Miami International            ,Key West International         
0,0,Southwest Florida International,Key West International         
0,0,Sarasota Bradenton Internationa,Key West International         
45,2028,Ted Stevens Anchorage Internati,Fairbanks International        
29,400,Wiley Post Will Rogers Memorial,Fairbanks International        
0,0,Juneau International           ,Fairbanks International        
15,350,Minneapolis-St Paul Intl       ,Fairbanks International        
0,0,Nome                           ,Fairbanks International        
1,8,Deadhorse                      ,Fairbanks International        
9,857,Seattle-Tacoma Intl            ,Fairbanks International        
6,29,Salt Lake City Intl            ,Fairbanks International        
1,0,Bismarck Municipal             ,Hector International           
86,543,Denver Intl                    ,Hector International           
0,0,Joe Foss                       ,Hector International           
0,9,McCarran International         ,Hector International           
0,0,General Mitchell International ,Hector International           
127,1587,Minneapolis-St Paul Intl       ,Hector International           
83,606,Chicago O'Hare International   ,Hector International           
0,0,Rochester International        ,Hector International           
0,0,San Francisco International    ,Hector International           
9,193,Salt Lake City Intl            ,Hector International           
0,0,Sioux Gateway                  ,Hector International           
0,0,Northwest Arkansas Regional    ,Hector International           
1,4,Meadows                        ,Fresno Yosemite International  
0,0,Boise Air Terminal             ,Fresno Yosemite International  
0,0,Burbank-Glendale-Pasadena      ,Fresno Yosemite International  
0,0,Chico Municipal                ,Fresno Yosemite International  
0,0,City of Colorado Springs Muni  ,Fresno Yosemite International  
107,633,Denver Intl                    ,Fresno Yosemite International  
284,472,Dallas-Fort Worth International,Fresno Yosemite International  
0,0,Mahlon Sweet                   ,Fresno Yosemite International  
0,0,Inyokern                       ,Fresno Yosemite International  
67,756,McCarran International         ,Fresno Yosemite International  
142,2062,Los Angeles International      ,Fresno Yosemite International  
2,7,Long Beach (Daugherty )        ,Fresno Yosemite International  
0,0,Memphis International          ,Fresno Yosemite International  
0,0,Rogue Valley International     ,Fresno Yosemite International  
0,0,Modesto City-County-Harry Sham ,Fresno Yosemite International  
3,1,Monterey Peninsula             ,Fresno Yosemite International  
1,0,Metropolitan Oakland Internatio,Fresno Yosemite International  
1,39,Ontario International          ,Fresno Yosemite International  
0,0,Portland Intl                  ,Fresno Yosemite International  
28,547,Phoenix Sky Harbor Internationa,Fresno Yosemite International  
0,0,Palm Springs International     ,Fresno Yosemite International  
0,0,Redding Municipal              ,Fresno Yosemite International  
0,1,Reno/Tahoe International       ,Fresno Yosemite International  
1,42,San Diego International-Lindber,Fresno Yosemite International  
0,0,San Luis Obispo Co-McChesney   ,Fresno Yosemite International  
0,0,Stockton Metro                 ,Fresno Yosemite International  
50,2116,San Francisco International    ,Fresno Yosemite International  
1,1,San Jose International         ,Fresno Yosemite International  
63,771,Salt Lake City Intl            ,Fresno Yosemite International  
1,0,Sacramento International       ,Fresno Yosemite International  
0,0,Tucson International           ,Fresno Yosemite International  
5,38,Visalia Municipal              ,Fresno Yosemite International  
545,1567,William B Hartsfield-Atlanta In,Fayetteville Municipal         
0,0,Baltimore-Washington Internatio,Fayetteville Municipal         
0,1,Charlotte/Douglas International,Fayetteville Municipal         
0,0,Dallas-Fort Worth International,Fayetteville Municipal         
0,0,Piedmont Triad International   ,Fayetteville Municipal         
0,0,Norfolk International          ,Fayetteville Municipal         
0,0,Newport News/Williamsburg Inter,Fayetteville Municipal         
0,0,Raleigh-Durham International   ,Fayetteville Municipal         
0,0,Richmond International         ,Fayetteville Municipal         
0,1,William B Hartsfield-Atlanta In,Glacier Park Intl              
0,0,Billings Logan Intl            ,Glacier Park Intl              
4,41,Denver Intl                    ,Glacier Park Intl              
25,59,Great Falls Intl               ,Glacier Park Intl              
0,0,Helena Regional                ,Glacier Park Intl              
2,0,Missoula International         ,Glacier Park Intl              
16,315,Minneapolis-St Paul Intl       ,Glacier Park Intl              
0,4,Chicago O'Hare International   ,Glacier Park Intl              
0,29,Phoenix Sky Harbor Internationa,Glacier Park Intl              
94,1253,Salt Lake City Intl            ,Glacier Park Intl              
0,0,Grand Canyon National Park     ,Flagstaff Pulliam              
0,0,McCarran International         ,Flagstaff Pulliam              
25,543,Phoenix Sky Harbor Internationa,Flagstaff Pulliam              
310,4094,William B Hartsfield-Atlanta In,Fort Lauderdale-Hollywood Int'l
47,260,Bradley International          ,Fort Lauderdale-Hollywood Int'l
16,292,Nashville International        ,Fort Lauderdale-Hollywood Int'l
166,1238,Gen Edw L Logan Intl           ,Fort Lauderdale-Hollywood Int'l
8,23,Buffalo Niagara Intl           ,Fort Lauderdale-Hollywood Int'l
108,1245,Baltimore-Washington Internatio,Fort Lauderdale-Hollywood Int'l
0,0,Columbia Metropolitan          ,Fort Lauderdale-Hollywood Int'l
2,14,Akron-Canton Regional          ,Fort Lauderdale-Hollywood Int'l
33,96,Cleveland-Hopkins Intl         ,Fort Lauderdale-Hollywood Int'l
74,1937,Charlotte/Douglas International,Fort Lauderdale-Hollywood Int'l
23,12,Port Columbus Intl             ,Fort Lauderdale-Hollywood Int'l
83,363,Cincinnati Northern Kentucky In,Fort Lauderdale-Hollywood Int'l
0,0,James M Cox Dayton Intl        ,Fort Lauderdale-Hollywood Int'l
82,993,Ronald Reagan Washington Nation,Fort Lauderdale-Hollywood Int'l
31,526,Denver Intl                    ,Fort Lauderdale-Hollywood Int'l
782,1717,Dallas-Fort Worth International,Fort Lauderdale-Hollywood Int'l
105,1551,Detroit Metropolitan-Wayne Coun,Fort Lauderdale-Hollywood Int'l
265,2380,Newark Intl                    ,Fort Lauderdale-Hollywood Int'l
0,8,Key West International         ,Fort Lauderdale-Hollywood Int'l
0,0,Fort Lauderdale-Hollywood Int'l,Fort Lauderdale-Hollywood Int'l
2,23,Bishop                         ,Fort Lauderdale-Hollywood Int'l
1,24,Gulfport-Biloxi Regional       ,Fort Lauderdale-Hollywood Int'l
0,1,Kent County International      ,Fort Lauderdale-Hollywood Int'l
10,24,Piedmont Triad International   ,Fort Lauderdale-Hollywood Int'l
0,0,Greenville-Spartanburg         ,Fort Lauderdale-Hollywood Int'l
24,310,William P Hobby                ,Fort Lauderdale-Hollywood Int'l
10,163,Westchester Cty                ,Fort Lauderdale-Hollywood Int'l
67,759,Washington Dulles International,Fort Lauderdale-Hollywood Int'l
253,732,George Bush Intercontinental   ,Fort Lauderdale-Hollywood Int'l
17,250,Indianapolis International     ,Fort Lauderdale-Hollywood Int'l
45,377,Long Island - MacArthur        ,Fort Lauderdale-Hollywood Int'l
79,644,Jacksonville International     ,Fort Lauderdale-Hollywood Int'l
239,4409,John F Kennedy Intl            ,Fort Lauderdale-Hollywood Int'l
15,681,McCarran International         ,Fort Lauderdale-Hollywood Int'l
38,789,Los Angeles International      ,Fort Lauderdale-Hollywood Int'l
0,11,Blue Grass                     ,Fort Lauderdale-Hollywood Int'l
265,2347,LaGuardia                      ,Fort Lauderdale-Hollywood Int'l
4,110,Long Beach (Daugherty )        ,Fort Lauderdale-Hollywood Int'l
198,1238,Orlando International          ,Fort Lauderdale-Hollywood Int'l
0,0,Harrisburg Intl                ,Fort Lauderdale-Hollywood Int'l
142,883,Chicago Midway                 ,Fort Lauderdale-Hollywood Int'l
41,387,Memphis International          ,Fort Lauderdale-Hollywood Int'l
0,1,Manchester                     ,Fort Lauderdale-Hollywood Int'l
0,0,Miami International            ,Fort Lauderdale-Hollywood Int'l
0,0,General Mitchell International ,Fort Lauderdale-Hollywood Int'l
33,356,Minneapolis-St Paul Intl       ,Fort Lauderdale-Hollywood Int'l
41,246,New Orleans International      ,Fort Lauderdale-Hollywood Int'l
0,21,Metropolitan Oakland Internatio,Fort Lauderdale-Hollywood Int'l
0,0,Ontario International          ,Fort Lauderdale-Hollywood Int'l
362,1452,Chicago O'Hare International   ,Fort Lauderdale-Hollywood Int'l
0,0,Norfolk International          ,Fort Lauderdale-Hollywood Int'l
0,0,Palm Beach International       ,Fort Lauderdale-Hollywood Int'l
0,19,Newport News/Williamsburg Inter,Fort Lauderdale-Hollywood Int'l
137,3238,Philadelphia Intl              ,Fort Lauderdale-Hollywood Int'l
6,550,Phoenix Sky Harbor Internationa,Fort Lauderdale-Hollywood Int'l
39,383,Pittsburgh International       ,Fort Lauderdale-Hollywood Int'l
1,7,Mercedita                      ,Fort Lauderdale-Hollywood Int'l
2,7,Theodore F Green State         ,Fort Lauderdale-Hollywood Int'l
5,19,Raleigh-Durham International   ,Fort Lauderdale-Hollywood Int'l
13,70,Richmond International         ,Fort Lauderdale-Hollywood Int'l
2,23,Greater Rochester Int'l        ,Fort Lauderdale-Hollywood Int'l
2,0,Southwest Florida International,Fort Lauderdale-Hollywood Int'l
13,400,Luis Munoz Marin International ,Fort Lauderdale-Hollywood Int'l
15,76,Salt Lake City Intl            ,Fort Lauderdale-Hollywood Int'l
0,0,Sarasota Bradenton Internationa,Fort Lauderdale-Hollywood Int'l
30,274,Lambert-St Louis International ,Fort Lauderdale-Hollywood Int'l
3,97,Stewart                        ,Fort Lauderdale-Hollywood Int'l
1,7,Syracuse-Hancock Intl          ,Fort Lauderdale-Hollywood Int'l
52,61,Tallahassee Regional           ,Fort Lauderdale-Hollywood Int'l
256,1379,Tampa International            ,Fort Lauderdale-Hollywood Int'l
218,547,William B Hartsfield-Atlanta In,Florence Regional              
0,0,Wilmington International       ,Florence Regional              
0,0,Myrtle Beach International     ,Florence Regional              
0,0,City of Colorado Springs Muni  ,Four Corners Regional          
0,0,Denver Intl                    ,Four Corners Regional          
0,0,Dallas-Fort Worth International,Four Corners Regional          
0,0,Salt Lake City Intl            ,Four Corners Regional          
417,1826,William B Hartsfield-Atlanta In,Bishop                         
0,0,Cleveland-Hopkins Intl         ,Bishop                         
96,250,Cincinnati Northern Kentucky In,Bishop                         
0,0,James M Cox Dayton Intl        ,Bishop                         
12,36,Dallas-Fort Worth International,Bishop                         
91,1233,Detroit Metropolitan-Wayne Coun,Bishop                         
1,44,Fort Lauderdale-Hollywood Int'l,Bishop                         
4,37,McCarran International         ,Bishop                         
3,24,LaGuardia                      ,Bishop                         
17,169,Orlando International          ,Bishop                         
5,32,General Mitchell International ,Bishop                         
23,251,Minneapolis-St Paul Intl       ,Bishop                         
106,403,Chicago O'Hare International   ,Bishop                         
0,0,Pittsburgh International       ,Bishop                         
3,48,Southwest Florida International,Bishop                         
15,104,Tampa International            ,Bishop                         
0,0,Lincoln Municipal              ,Forbes                         
0,0,Kansas City International      ,Forbes                         
24,125,William B Hartsfield-Atlanta In,Joe Foss                       
0,0,Bismarck Municipal             ,Joe Foss                       
0,0,Nashville International        ,Joe Foss                       
0,0,Boise Air Terminal             ,Joe Foss                       
0,0,Eastern Iowa                   ,Joe Foss                       
0,0,City of Colorado Springs Muni  ,Joe Foss                       
61,291,Cincinnati Northern Kentucky In,Joe Foss                       
123,678,Denver Intl                    ,Joe Foss                       
0,0,Des Moines International       ,Joe Foss                       
0,0,Hector International           ,Joe Foss                       
0,11,McCarran International         ,Joe Foss                       
0,0,Lincoln Municipal              ,Joe Foss                       
0,0,Quad City                      ,Joe Foss                       
101,1116,Minneapolis-St Paul Intl       ,Joe Foss                       
0,1,Eppley Airfield                ,Joe Foss                       
129,1062,Chicago O'Hare International   ,Joe Foss                       
0,6,Phoenix Sky Harbor Internationa,Joe Foss                       
0,1,Portland International Jetport ,Joe Foss                       
0,0,Rapid City Regional            ,Joe Foss                       
0,0,Springfield-Branson Regional   ,Joe Foss                       
5,62,Salt Lake City Intl            ,Joe Foss                       
0,0,Lambert-St Louis International ,Joe Foss                       
0,0,Sioux Gateway                  ,Joe Foss                       
30,125,William B Hartsfield-Atlanta In,Fort Smith Regional            
379,1359,Dallas-Fort Worth International,Fort Smith Regional            
3,30,Memphis International          ,Fort Smith Regional            
0,0,Lehigh Valley International    ,Fort Wayne International       
367,849,William B Hartsfield-Atlanta In,Fort Wayne International       
0,0,Burlington International       ,Fort Wayne International       
