rorg,rdes,Origin,Dest
0,0,Wilkes-Barre/Scranton Intl     ,Buffalo Niagara Intl           
0,0,Bradley International          ,Buffalo Niagara Intl           
12,189,Gen Edw L Logan Intl           ,Buffalo Niagara Intl           
155,1453,Baltimore-Washington Internatio,Buffalo Niagara Intl           
89,438,Cleveland-Hopkins Intl         ,Buffalo Niagara Intl           
54,800,Charlotte/Douglas International,Buffalo Niagara Intl           
140,554,Cincinnati Northern Kentucky In,Buffalo Niagara Intl           
49,353,Ronald Reagan Washington Nation,Buffalo Niagara Intl           
0,0,Denver Intl                    ,Buffalo Niagara Intl           
36,161,Dallas-Fort Worth International,Buffalo Niagara Intl           
90,1727,Detroit Metropolitan-Wayne Coun,Buffalo Niagara Intl           
229,1482,Newark Intl                    ,Buffalo Niagara Intl           
0,8,Fort Lauderdale-Hollywood Int'l,Buffalo Niagara Intl           
0,0,Kent County International      ,Buffalo Niagara Intl           
1,0,Piedmont Triad International   ,Buffalo Niagara Intl           
75,715,Washington Dulles International,Buffalo Niagara Intl           
0,0,Long Island - MacArthur        ,Buffalo Niagara Intl           
350,2323,John F Kennedy Intl            ,Buffalo Niagara Intl           
18,307,McCarran International         ,Buffalo Niagara Intl           
28,129,LaGuardia                      ,Buffalo Niagara Intl           
43,283,Orlando International          ,Buffalo Niagara Intl           
51,379,Chicago Midway                 ,Buffalo Niagara Intl           
0,0,Miami International            ,Buffalo Niagara Intl           
0,0,General Mitchell International ,Buffalo Niagara Intl           
34,366,Minneapolis-St Paul Intl       ,Buffalo Niagara Intl           
459,2744,Chicago O'Hare International   ,Buffalo Niagara Intl           
0,0,Norfolk International          ,Buffalo Niagara Intl           
41,956,Philadelphia Intl              ,Buffalo Niagara Intl           
3,164,Phoenix Sky Harbor Internationa,Buffalo Niagara Intl           
16,52,Pittsburgh International       ,Buffalo Niagara Intl           
0,0,Raleigh-Durham International   ,Buffalo Niagara Intl           
0,0,Richmond International         ,Buffalo Niagara Intl           
0,0,Greater Rochester Int'l        ,Buffalo Niagara Intl           
0,0,Syracuse-Hancock Intl          ,Buffalo Niagara Intl           
17,141,Tampa International            ,Buffalo Niagara Intl           
13,85,William B Hartsfield-Atlanta In,Burbank-Glendale-Pasadena      
0,0,Meadows                        ,Burbank-Glendale-Pasadena      
0,0,City of Colorado Springs Muni  ,Burbank-Glendale-Pasadena      
89,826,Denver Intl                    ,Burbank-Glendale-Pasadena      
417,829,Dallas-Fort Worth International,Burbank-Glendale-Pasadena      
18,439,John F Kennedy Intl            ,Burbank-Glendale-Pasadena      
141,3163,McCarran International         ,Burbank-Glendale-Pasadena      
1,0,Los Angeles International      ,Burbank-Glendale-Pasadena      
0,0,Long Beach (Daugherty )        ,Burbank-Glendale-Pasadena      
2,5,Orlando International          ,Burbank-Glendale-Pasadena      
0,1,Chicago Midway                 ,Burbank-Glendale-Pasadena      
59,2641,Metropolitan Oakland Internatio,Burbank-Glendale-Pasadena      
0,0,Ontario International          ,Burbank-Glendale-Pasadena      
0,0,Chicago O'Hare International   ,Burbank-Glendale-Pasadena      
1,159,Portland Intl                  ,Burbank-Glendale-Pasadena      
71,2275,Phoenix Sky Harbor Internationa,Burbank-Glendale-Pasadena      
0,0,Palm Springs International     ,Burbank-Glendale-Pasadena      
0,0,Reno/Tahoe International       ,Burbank-Glendale-Pasadena      
0,0,San Diego International-Lindber,Burbank-Glendale-Pasadena      
0,0,Santa Barbara Municipal        ,Burbank-Glendale-Pasadena      
16,1276,Seattle-Tacoma Intl            ,Burbank-Glendale-Pasadena      
34,1186,San Francisco International    ,Burbank-Glendale-Pasadena      
20,975,San Jose International         ,Burbank-Glendale-Pasadena      
20,543,Salt Lake City Intl            ,Burbank-Glendale-Pasadena      
33,1336,Sacramento International       ,Burbank-Glendale-Pasadena      
0,0,John Wayne /Orange Co          ,Burbank-Glendale-Pasadena      
0,0,Lambert-St Louis International ,Burbank-Glendale-Pasadena      
0,0,Lehigh Valley International    ,Baltimore-Washington Internatio
3,70,Albuquerque International      ,Baltimore-Washington Internatio
0,0,Atlantic City International    ,Baltimore-Washington Internatio
126,916,Albany Cty                     ,Baltimore-Washington Internatio
323,3431,William B Hartsfield-Atlanta In,Baltimore-Washington Internatio
23,157,Austin-Bergstrom International ,Baltimore-Washington Internatio
0,0,Asheville Regional             ,Baltimore-Washington Internatio
0,0,Wilkes-Barre/Scranton Intl     ,Baltimore-Washington Internatio
194,1244,Bradley International          ,Baltimore-Washington Internatio
0,0,Binghamton Regional            ,Baltimore-Washington Internatio
61,310,Birmingham International       ,Baltimore-Washington Internatio
92,849,Nashville International        ,Baltimore-Washington Internatio
632,1840,Gen Edw L Logan Intl           ,Baltimore-Washington Internatio
0,0,Burlington International       ,Baltimore-Washington Internatio
130,696,Buffalo Niagara Intl           ,Baltimore-Washington Internatio
0,0,Columbia Metropolitan          ,Baltimore-Washington Internatio
0,0,Akron-Canton Regional          ,Baltimore-Washington Internatio
0,0,Charlottesville-Albermarle     ,Baltimore-Washington Internatio
0,0,Charleston AFB/International   ,Baltimore-Washington Internatio
117,841,Cleveland-Hopkins Intl         ,Baltimore-Washington Internatio
97,1879,Charlotte/Douglas International,Baltimore-Washington Internatio
84,523,Port Columbus Intl             ,Baltimore-Washington Internatio
156,664,Cincinnati Northern Kentucky In,Baltimore-Washington Internatio
0,1,Daytona Beach International    ,Baltimore-Washington Internatio
6,98,James M Cox Dayton Intl        ,Baltimore-Washington Internatio
0,0,Ronald Reagan Washington Nation,Baltimore-Washington Internatio
139,971,Denver Intl                    ,Baltimore-Washington Internatio
693,1399,Dallas-Fort Worth International,Baltimore-Washington Internatio
159,1752,Detroit Metropolitan-Wayne Coun,Baltimore-Washington Internatio
148,1151,Newark Intl                    ,Baltimore-Washington Internatio
0,0,Fayetteville Municipal         ,Baltimore-Washington Internatio
110,828,Fort Lauderdale-Hollywood Int'l,Baltimore-Washington Internatio
0,0,Piedmont Triad International   ,Baltimore-Washington Internatio
0,0,Greenville-Spartanburg         ,Baltimore-Washington Internatio
100,738,William P Hobby                ,Baltimore-Washington Internatio
0,1,Washington Dulles International,Baltimore-Washington Internatio
191,678,George Bush Intercontinental   ,Baltimore-Washington Internatio
0,0,Wilmington International       ,Baltimore-Washington Internatio
46,250,Indianapolis International     ,Baltimore-Washington Internatio
0,0,Kinston Regional Jetport At Sta,Baltimore-Washington Internatio
169,906,Long Island - MacArthur        ,Baltimore-Washington Internatio
18,165,Jackson International          ,Baltimore-Washington Internatio
48,424,Jacksonville International     ,Baltimore-Washington Internatio
147,302,John F Kennedy Intl            ,Baltimore-Washington Internatio
49,1228,McCarran International         ,Baltimore-Washington Internatio
26,579,Los Angeles International      ,Baltimore-Washington Internatio
0,0,LaGuardia                      ,Baltimore-Washington Internatio
16,181,Adams                          ,Baltimore-Washington Internatio
0,0,Lynchburg Municipal-Preston Gle,Baltimore-Washington Internatio
39,293,Kansas City International      ,Baltimore-Washington Internatio
278,1508,Orlando International          ,Baltimore-Washington Internatio
0,0,Harrisburg Intl                ,Baltimore-Washington Internatio
243,1531,Chicago Midway                 ,Baltimore-Washington Internatio
42,147,Memphis International          ,Baltimore-Washington Internatio
133,1593,Manchester                     ,Baltimore-Washington Internatio
169,657,Miami International            ,Baltimore-Washington Internatio
18,214,General Mitchell International ,Baltimore-Washington Internatio
0,0,Melbourne International        ,Baltimore-Washington Internatio
88,1074,Minneapolis-St Paul Intl       ,Baltimore-Washington Internatio
9,52,New Orleans International      ,Baltimore-Washington Internatio
0,0,Myrtle Beach International     ,Baltimore-Washington Internatio
0,0,Albert J Ellis                 ,Baltimore-Washington Internatio
1,8,Metropolitan Oakland Internatio,Baltimore-Washington Internatio
0,5,Will Rogers World              ,Baltimore-Washington Internatio
411,2091,Chicago O'Hare International   ,Baltimore-Washington Internatio
54,767,Norfolk International          ,Baltimore-Washington Internatio
0,0,Worcester Regional             ,Baltimore-Washington Internatio
60,341,Palm Beach International       ,Baltimore-Washington Internatio
45,859,Philadelphia Intl              ,Baltimore-Washington Internatio
42,1505,Phoenix Sky Harbor Internationa,Baltimore-Washington Internatio
45,272,Pittsburgh International       ,Baltimore-Washington Internatio
198,1190,Theodore F Green State         ,Baltimore-Washington Internatio
3,21,Portland International Jetport ,Baltimore-Washington Internatio
72,835,Raleigh-Durham International   ,Baltimore-Washington Internatio
0,0,Richmond International         ,Baltimore-Washington Internatio
0,0,Roanoke Regional/ Woodrum      ,Baltimore-Washington Internatio
8,122,Greater Rochester Int'l        ,Baltimore-Washington Internatio
18,146,Southwest Florida International,Baltimore-Washington Internatio
15,157,San Diego International-Lindber,Baltimore-Washington Internatio
22,155,San Antonio International      ,Baltimore-Washington Internatio
63,407,Louisville International-Standi,Baltimore-Washington Internatio
0,1,Seattle-Tacoma Intl            ,Baltimore-Washington Internatio
3,254,San Francisco International    ,Baltimore-Washington Internatio
1,8,San Jose International         ,Baltimore-Washington Internatio
6,108,Luis Munoz Marin International ,Baltimore-Washington Internatio
13,138,Salt Lake City Intl            ,Baltimore-Washington Internatio
1,21,Sarasota Bradenton Internationa,Baltimore-Washington Internatio
81,545,Lambert-St Louis International ,Baltimore-Washington Internatio
0,0,Stewart                        ,Baltimore-Washington Internatio
0,0,Syracuse-Hancock Intl          ,Baltimore-Washington Internatio
191,996,Tampa International            ,Baltimore-Washington Internatio
0,0,Oneida Cty                     ,Baltimore-Washington Internatio
0,10,William B Hartsfield-Atlanta In,Gallatin                       
1,1,Billings Logan Intl            ,Gallatin                       
1,0,Boise Air Terminal             ,Gallatin                       
0,0,Bert Mooney                    ,Gallatin                       
92,740,Denver Intl                    ,Gallatin                       
2,41,Detroit Metropolitan-Wayne Coun,Gallatin                       
0,0,Great Falls Intl               ,Gallatin                       
1,0,Helena Regional                ,Gallatin                       
0,1,Idaho Falls Regional           ,Gallatin                       
1,0,Missoula International         ,Gallatin                       
49,814,Minneapolis-St Paul Intl       ,Gallatin                       
5,102,Chicago O'Hare International   ,Gallatin                       
0,4,San Francisco International    ,Gallatin                       
101,1395,Salt Lake City Intl            ,Gallatin                       
0,0,Bush                           ,Columbia Metropolitan          
645,2009,William B Hartsfield-Atlanta In,Columbia Metropolitan          
0,0,Gen Edw L Logan Intl           ,Columbia Metropolitan          
0,0,Baltimore-Washington Internatio,Columbia Metropolitan          
0,0,Charleston AFB/International   ,Columbia Metropolitan          
1,52,Charlotte/Douglas International,Columbia Metropolitan          
241,866,Cincinnati Northern Kentucky In,Columbia Metropolitan          
2,8,Ronald Reagan Washington Nation,Columbia Metropolitan          
175,602,Dallas-Fort Worth International,Columbia Metropolitan          
6,75,Detroit Metropolitan-Wayne Coun,Columbia Metropolitan          
76,437,Newark Intl                    ,Columbia Metropolitan          
0,0,Fayetteville Municipal         ,Columbia Metropolitan          
0,0,Fort Lauderdale-Hollywood Int'l,Columbia Metropolitan          
0,0,Piedmont Triad International   ,Columbia Metropolitan          
0,0,Greenville-Spartanburg         ,Columbia Metropolitan          
63,1036,Washington Dulles International,Columbia Metropolitan          
91,209,George Bush Intercontinental   ,Columbia Metropolitan          
4,1,John F Kennedy Intl            ,Columbia Metropolitan          
414,261,LaGuardia                      ,Columbia Metropolitan          
4,50,Orlando International          ,Columbia Metropolitan          
9,58,Memphis International          ,Columbia Metropolitan          
0,0,New Orleans International      ,Columbia Metropolitan          
0,0,Myrtle Beach International     ,Columbia Metropolitan          
109,679,Chicago O'Hare International   ,Columbia Metropolitan          
1,44,Philadelphia Intl              ,Columbia Metropolitan          
0,0,Pittsburgh International       ,Columbia Metropolitan          
0,0,Raleigh-Durham International   ,Columbia Metropolitan          
0,0,Southwest Florida International,Columbia Metropolitan          
0,0,Savannah International         ,Columbia Metropolitan          
9,33,Tampa International            ,Columbia Metropolitan          
648,1939,William B Hartsfield-Atlanta In,Akron-Canton Regional          
0,0,Nashville International        ,Akron-Canton Regional          
5,57,Gen Edw L Logan Intl           ,Akron-Canton Regional          
0,0,Cleveland-Hopkins Intl         ,Akron-Canton Regional          
0,1,Charlotte/Douglas International,Akron-Canton Regional          
0,0,Port Columbus Intl             ,Akron-Canton Regional          
0,0,Yeager                         ,Akron-Canton Regional          
270,955,Cincinnati Northern Kentucky In,Akron-Canton Regional          
0,0,James M Cox Dayton Intl        ,Akron-Canton Regional          
45,296,Denver Intl                    ,Akron-Canton Regional          
12,104,Detroit Metropolitan-Wayne Coun,Akron-Canton Regional          
0,13,Fort Lauderdale-Hollywood Int'l,Akron-Canton Regional          
0,0,Fort Wayne International       ,Akron-Canton Regional          
0,0,Indianapolis International     ,Akron-Canton Regional          
0,14,McCarran International         ,Akron-Canton Regional          
9,160,LaGuardia                      ,Akron-Canton Regional          
0,85,Orlando International          ,Akron-Canton Regional          
59,589,Chicago O'Hare International   ,Akron-Canton Regional          
0,0,Philadelphia Intl              ,Akron-Canton Regional          
0,0,Pittsburgh International       ,Akron-Canton Regional          
0,5,Southwest Florida International,Akron-Canton Regional          
12,56,Tampa International            ,Akron-Canton Regional          
0,0,Los Angeles International      ,Buchanan                       
0,0,Meadows                        ,Cedar City Muni                
0,0,Burbank-Glendale-Pasadena      ,Cedar City Muni                
0,0,Denver Intl                    ,Cedar City Muni                
0,0,Fresno Yosemite International  ,Cedar City Muni                
0,0,Walker                         ,Cedar City Muni                
0,0,Los Angeles International      ,Cedar City Muni                
0,0,Phoenix Sky Harbor Internationa,Cedar City Muni                
0,0,San Diego International-Lindber,Cedar City Muni                
0,0,St George Muni                 ,Cedar City Muni                
8,275,Salt Lake City Intl            ,Cedar City Muni                
0,0,John Wayne /Orange Co          ,Cedar City Muni                
0,0,Tucson International           ,Cedar City Muni                
7,340,Ted Stevens Anchorage Internati,Merle K (Mudhole) Smith        
16,79,Yakutat                        ,Merle K (Mudhole) Smith        
43,98,Arcata                         ,Jack McNamara                  
0,1,Redding Municipal              ,Jack McNamara                  
14,420,San Francisco International    ,Jack McNamara                  
0,0,Sacramento International       ,Jack McNamara                  
0,0,Bush                           ,Lovell                         
548,1306,William B Hartsfield-Atlanta In,Lovell                         
0,0,Nashville International        ,Lovell                         
0,0,Charlotte/Douglas International,Lovell                         
126,398,Cincinnati Northern Kentucky In,Lovell                         
25,128,Dallas-Fort Worth International,Lovell                         
0,0,Bishop                         ,Lovell                         
0,0,Gainesville Regional           ,Lovell                         
0,0,Kent County International      ,Lovell                         
71,101,George Bush Intercontinental   ,Lovell                         
0,0,Key                            ,Lovell                         
6,28,Memphis International          ,Lovell                         
0,0,Montgomery Regional Apt        ,Lovell                         
0,0,Eppley Airfield                ,Lovell                         
92,407,Chicago O'Hare International   ,Lovell                         
0,0,Norfolk International          ,Lovell                         
0,0,Greater Peoria Regional        ,Lovell                         
0,0,McGhee-Tyson                   ,Lovell                         
0,0,Northwest Arkansas Regional    ,Lovell                         
246,599,William B Hartsfield-Atlanta In,Charlottesville-Albermarle     
0,0,Baltimore-Washington Internatio,Charlottesville-Albermarle     
0,5,Charlotte/Douglas International,Charlottesville-Albermarle     
0,0,Yeager                         ,Charlottesville-Albermarle     
58,288,Cincinnati Northern Kentucky In,Charlottesville-Albermarle     
0,0,Ronald Reagan Washington Nation,Charlottesville-Albermarle     
26,153,Washington Dulles International,Charlottesville-Albermarle     
0,0,LaGuardia                      ,Charlottesville-Albermarle     
0,0,Lynchburg Municipal-Preston Gle,Charlottesville-Albermarle     
0,0,Newport News/Williamsburg Inter,Charlottesville-Albermarle     
0,0,Richmond International         ,Charlottesville-Albermarle     
0,0,Roanoke Regional/ Woodrum      ,Charlottesville-Albermarle     
0,0,Bush                           ,Charleston AFB/International   
282,1698,William B Hartsfield-Atlanta In,Charleston AFB/International   
33,89,Gen Edw L Logan Intl           ,Charleston AFB/International   
0,0,Baltimore-Washington Internatio,Charleston AFB/International   
0,0,Columbia Metropolitan          ,Charleston AFB/International   
54,843,Charlotte/Douglas International,Charleston AFB/International   
157,507,Cincinnati Northern Kentucky In,Charleston AFB/International   
61,141,Ronald Reagan Washington Nation,Charleston AFB/International   
122,377,Dallas-Fort Worth International,Charleston AFB/International   
3,66,Detroit Metropolitan-Wayne Coun,Charleston AFB/International   
117,818,Newark Intl                    ,Charleston AFB/International   
0,0,Piedmont Triad International   ,Charleston AFB/International   
0,0,Greenville-Spartanburg         ,Charleston AFB/International   
69,1048,Washington Dulles International,Charleston AFB/International   
118,213,George Bush Intercontinental   ,Charleston AFB/International   
0,0,Jacksonville International     ,Charleston AFB/International   
64,68,John F Kennedy Intl            ,Charleston AFB/International   
408,395,LaGuardia                      ,Charleston AFB/International   
0,0,Middle Georgia Regional        ,Charleston AFB/International   
3,37,Orlando International          ,Charleston AFB/International   
11,65,Memphis International          ,Charleston AFB/International   
0,0,Miami International            ,Charleston AFB/International   
0,3,Minneapolis-St Paul Intl       ,Charleston AFB/International   
0,0,Myrtle Beach International     ,Charleston AFB/International   
89,748,Chicago O'Hare International   ,Charleston AFB/International   
0,0,Norfolk International          ,Charleston AFB/International   
1,123,Philadelphia Intl              ,Charleston AFB/International   
0,1,Raleigh-Durham International   ,Charleston AFB/International   
0,1,Richmond International         ,Charleston AFB/International   
0,0,Savannah International         ,Charleston AFB/International   
11,20,Tampa International            ,Charleston AFB/International   
0,0,Arcata                         ,Chico Municipal                
1,0,Redding Municipal              ,Chico Municipal                
22,754,San Francisco International    ,Chico Municipal                
73,155,William B Hartsfield-Atlanta In,Eastern Iowa                   
0,0,Austin-Bergstrom International ,Eastern Iowa                   
0,0,Boise Air Terminal             ,Eastern Iowa                   
102,411,Cincinnati Northern Kentucky In,Eastern Iowa                   
40,305,Denver Intl                    ,Eastern Iowa                   
282,1109,Dallas-Fort Worth International,Eastern Iowa                   
0,0,Des Moines International       ,Eastern Iowa                   
11,99,Detroit Metropolitan-Wayne Coun,Eastern Iowa                   
0,0,Hector International           ,Eastern Iowa                   
0,0,Joe Foss                       ,Eastern Iowa                   
0,0,Lincoln Municipal              ,Eastern Iowa                   
0,0,Memphis International          ,Eastern Iowa                   
0,1,Quad City                      ,Eastern Iowa                   
24,247,Minneapolis-St Paul Intl       ,Eastern Iowa                   
0,0,Eppley Airfield                ,Eastern Iowa                   
446,2235,Chicago O'Hare International   ,Eastern Iowa                   
0,0,Phoenix Sky Harbor Internationa,Eastern Iowa                   
0,0,Greater Peoria Regional        ,Eastern Iowa                   
2,12,Lambert-St Louis International ,Eastern Iowa                   
0,0,Sioux Gateway                  ,Eastern Iowa                   
0,2,Cincinnati Northern Kentucky In,Benedum                        
47,775,Los Angeles International      ,MC Clellan-Palomar Airport     
8,168,Phoenix Sky Harbor Internationa,MC Clellan-Palomar Airport     
0,0,Palm Springs International     ,MC Clellan-Palomar Airport     
0,0,San Diego International-Lindber,MC Clellan-Palomar Airport     
21,56,Lehigh Valley International    ,Cleveland-Hopkins Intl         
0,2,Albuquerque International      ,Cleveland-Hopkins Intl         
0,0,Bush                           ,Cleveland-Hopkins Intl         
29,228,Albany Cty                     ,Cleveland-Hopkins Intl         
419,2090,William B Hartsfield-Atlanta In,Cleveland-Hopkins Intl         
4,68,Austin-Bergstrom International ,Cleveland-Hopkins Intl         
22,153,Bradley International          ,Cleveland-Hopkins Intl         
1,8,Birmingham International       ,Cleveland-Hopkins Intl         
46,677,Nashville International        ,Cleveland-Hopkins Intl         
10,181,Gen Edw L Logan Intl           ,Cleveland-Hopkins Intl         
13,147,Burlington International       ,Cleveland-Hopkins Intl         
37,228,Buffalo Niagara Intl           ,Cleveland-Hopkins Intl         
150,1258,Baltimore-Washington Internatio,Cleveland-Hopkins Intl         
0,0,Akron-Canton Regional          ,Cleveland-Hopkins Intl         
0,0,Charleston AFB/International   ,Cleveland-Hopkins Intl         
32,435,Charlotte/Douglas International,Cleveland-Hopkins Intl         
12,119,Port Columbus Intl             ,Cleveland-Hopkins Intl         
0,0,Yeager                         ,Cleveland-Hopkins Intl         
189,936,Cincinnati Northern Kentucky In,Cleveland-Hopkins Intl         
1,4,Daytona Beach International    ,Cleveland-Hopkins Intl         
25,182,James M Cox Dayton Intl        ,Cleveland-Hopkins Intl         
115,298,Ronald Reagan Washington Nation,Cleveland-Hopkins Intl         
57,475,Denver Intl                    ,Cleveland-Hopkins Intl         
298,1638,Dallas-Fort Worth International,Cleveland-Hopkins Intl         
109,892,Detroit Metropolitan-Wayne Coun,Cleveland-Hopkins Intl         
0,22,Erie Intl                      ,Cleveland-Hopkins Intl         
210,1162,Newark Intl                    ,Cleveland-Hopkins Intl         
9,103,Fort Lauderdale-Hollywood Int'l,Cleveland-Hopkins Intl         
0,0,Bishop                         ,Cleveland-Hopkins Intl         
0,0,Fort Wayne International       ,Cleveland-Hopkins Intl         
48,161,Kent County International      ,Cleveland-Hopkins Intl         
0,0,Piedmont Triad International   ,Cleveland-Hopkins Intl         
13,51,Greenville-Spartanburg         ,Cleveland-Hopkins Intl         
0,0,Yampa Valley                   ,Cleveland-Hopkins Intl         
0,6,William P Hobby                ,Cleveland-Hopkins Intl         
23,81,Westchester Cty                ,Cleveland-Hopkins Intl         
83,1044,Washington Dulles International,Cleveland-Hopkins Intl         
271,986,George Bush Intercontinental   ,Cleveland-Hopkins Intl         
21,174,Indianapolis International     ,Cleveland-Hopkins Intl         
23,53,Long Island - MacArthur        ,Cleveland-Hopkins Intl         
4,15,Jacksonville International     ,Cleveland-Hopkins Intl         
213,424,John F Kennedy Intl            ,Cleveland-Hopkins Intl         
0,0,Capital City                   ,Cleveland-Hopkins Intl         
30,637,McCarran International         ,Cleveland-Hopkins Intl         
3,379,Los Angeles International      ,Cleveland-Hopkins Intl         
17,54,Blue Grass                     ,Cleveland-Hopkins Intl         
469,1324,LaGuardia                      ,Cleveland-Hopkins Intl         
0,0,Mbs International              ,Cleveland-Hopkins Intl         
27,331,Kansas City International      ,Cleveland-Hopkins Intl         
76,282,Orlando International          ,Cleveland-Hopkins Intl         
20,38,Harrisburg Intl                ,Cleveland-Hopkins Intl         
286,1785,Chicago Midway                 ,Cleveland-Hopkins Intl         
26,134,Memphis International          ,Cleveland-Hopkins Intl         
23,113,Manchester                     ,Cleveland-Hopkins Intl         
97,393,Miami International            ,Cleveland-Hopkins Intl         
50,249,General Mitchell International ,Cleveland-Hopkins Intl         
13,92,Dane County Regional           ,Cleveland-Hopkins Intl         
111,835,Minneapolis-St Paul Intl       ,Cleveland-Hopkins Intl         
6,107,New Orleans International      ,Cleveland-Hopkins Intl         
0,0,Montrose Regional              ,Cleveland-Hopkins Intl         
0,1,Myrtle Beach International     ,Cleveland-Hopkins Intl         
0,9,Will Rogers World              ,Cleveland-Hopkins Intl         
759,4185,Chicago O'Hare International   ,Cleveland-Hopkins Intl         
7,110,Norfolk International          ,Cleveland-Hopkins Intl         
1,68,Palm Beach International       ,Cleveland-Hopkins Intl         
0,0,Portland Intl                  ,Cleveland-Hopkins Intl         
96,296,Philadelphia Intl              ,Cleveland-Hopkins Intl         
9,658,Phoenix Sky Harbor Internationa,Cleveland-Hopkins Intl         
0,0,Pittsburgh International       ,Cleveland-Hopkins Intl         
26,172,Theodore F Green State         ,Cleveland-Hopkins Intl         
7,28,Portland International Jetport ,Cleveland-Hopkins Intl         
17,156,Raleigh-Durham International   ,Cleveland-Hopkins Intl         
28,201,Richmond International         ,Cleveland-Hopkins Intl         
28,172,Greater Rochester Int'l        ,Cleveland-Hopkins Intl         
4,87,Southwest Florida International,Cleveland-Hopkins Intl         
0,18,San Diego International-Lindber,Cleveland-Hopkins Intl         
7,75,San Antonio International      ,Cleveland-Hopkins Intl         
0,0,Savannah International         ,Cleveland-Hopkins Intl         
0,7,South Bend Regional            ,Cleveland-Hopkins Intl         
31,286,Louisville International-Standi,Cleveland-Hopkins Intl         
3,70,Seattle-Tacoma Intl            ,Cleveland-Hopkins Intl         
6,103,San Francisco International    ,Cleveland-Hopkins Intl         
1,28,Luis Munoz Marin International ,Cleveland-Hopkins Intl         
3,56,Salt Lake City Intl            ,Cleveland-Hopkins Intl         
0,0,John Wayne /Orange Co          ,Cleveland-Hopkins Intl         
1,29,Sarasota Bradenton Internationa,Cleveland-Hopkins Intl         
60,562,Lambert-St Louis International ,Cleveland-Hopkins Intl         
32,141,Syracuse-Hancock Intl          ,Cleveland-Hopkins Intl         
55,128,Tampa International            ,Cleveland-Hopkins Intl         
5,145,McGhee-Tyson                   ,Cleveland-Hopkins Intl         
1,6,Northwest Arkansas Regional    ,Cleveland-Hopkins Intl         
0,0,Abilene Regional               ,Easterwood                     
0,0,Waco Regional                  ,Easterwood                     
294,799,Dallas-Fort Worth International,Easterwood                     
87,299,George Bush Intercontinental   ,Easterwood                     
0,0,Monroe Regional                ,Easterwood                     
0,0,San Angelo Regional /Mathis    ,Easterwood                     
0,0,Tyler Pounds                   ,Easterwood                     
0,0,Victoria Regional              ,Easterwood                     
8,66,Lehigh Valley International    ,Charlotte/Douglas International
0,2,Bush                           ,Charlotte/Douglas International
53,395,Albany Cty                     ,Charlotte/Douglas International
297,2285,William B Hartsfield-Atlanta In,Charlotte/Douglas International
0,0,Austin-Bergstrom International ,Charlotte/Douglas International
0,1,Asheville Regional             ,Charlotte/Douglas International
0,0,Wilkes-Barre/Scranton Intl     ,Charlotte/Douglas International
90,804,Bradley International          ,Charlotte/Douglas International
6,57,Birmingham International       ,Charlotte/Douglas International
13,521,Nashville International        ,Charlotte/Douglas International
302,1598,Gen Edw L Logan Intl           ,Charlotte/Douglas International
120,627,Buffalo Niagara Intl           ,Charlotte/Douglas International
40,1535,Baltimore-Washington Internatio,Charlotte/Douglas International
4,29,Columbia Metropolitan          ,Charlotte/Douglas International
0,0,Akron-Canton Regional          ,Charlotte/Douglas International
0,0,Lovell                         ,Charlotte/Douglas International
0,2,Charlottesville-Albermarle     ,Charlotte/Douglas International
25,324,Charleston AFB/International   ,Charlotte/Douglas International
34,325,Cleveland-Hopkins Intl         ,Charlotte/Douglas International
18,409,Port Columbus Intl             ,Charlotte/Douglas International
0,3,Yeager                         ,Charlotte/Douglas International
228,850,Cincinnati Northern Kentucky In,Charlotte/Douglas International
0,0,Daytona Beach International    ,Charlotte/Douglas International
0,0,James M Cox Dayton Intl        ,Charlotte/Douglas International
138,1450,Ronald Reagan Washington Nation,Charlotte/Douglas International
87,1116,Denver Intl                    ,Charlotte/Douglas International
509,1874,Dallas-Fort Worth International,Charlotte/Douglas International
96,1764,Detroit Metropolitan-Wayne Coun,Charlotte/Douglas International
1,8,Eagle County Regional          ,Charlotte/Douglas International
0,0,Evansville Regional            ,Charlotte/Douglas International
266,3014,Newark Intl                    ,Charlotte/Douglas International
0,0,Fayetteville Municipal         ,Charlotte/Douglas International
62,1155,Fort Lauderdale-Hollywood Int'l,Charlotte/Douglas International
0,2,Gainesville Regional           ,Charlotte/Douglas International
0,0,Kent County International      ,Charlotte/Douglas International
20,274,Piedmont Triad International   ,Charlotte/Douglas International
0,0,Greenville-Spartanburg         ,Charlotte/Douglas International
0,0,Westchester Cty                ,Charlotte/Douglas International
1,0,Huntsville International       ,Charlotte/Douglas International
0,0,Tri-State/Walker-Long          ,Charlotte/Douglas International
132,1537,Washington Dulles International,Charlotte/Douglas International
354,1025,George Bush Intercontinental   ,Charlotte/Douglas International
31,357,Wilmington International       ,Charlotte/Douglas International
42,490,Indianapolis International     ,Charlotte/Douglas International
0,0,Kinston Regional Jetport At Sta,Charlotte/Douglas International
0,0,Long Island - MacArthur        ,Charlotte/Douglas International
0,1,Jackson International          ,Charlotte/Douglas International
33,475,Jacksonville International     ,Charlotte/Douglas International
50,660,John F Kennedy Intl            ,Charlotte/Douglas International
12,1039,McCarran International         ,Charlotte/Douglas International
0,589,Los Angeles International      ,Charlotte/Douglas International
6,26,Blue Grass                     ,Charlotte/Douglas International
610,1603,LaGuardia                      ,Charlotte/Douglas International
0,10,Adams                          ,Charlotte/Douglas International
