rorg,rdes,Origin,Dest
696,468,Long Island - MacArthur,McCarran International
0,1,Long Island - MacArthur,LaGuardia
2,2,Long Island - MacArthur,Middle Georgia Regional
4369,4467,Long Island - MacArthur,Orlando International
3793,3184,Long Island - MacArthur,Chicago Midway
74,52,Long Island - MacArthur,Miami International
2868,4717,Long Island - MacArthur,Chicago O'Hare International
1847,1399,Long Island - MacArthur,Palm Beach International
579,596,Long Island - MacArthur,Philadelphia Intl
5273,6334,Long Island - MacArthur,Pittsburgh International
410,594,Long Island - MacArthur,Theodore F Green State
1931,3305,Long Island - MacArthur,Raleigh-Durham International
276,212,Long Island - MacArthur,Southwest Florida International
1,0,Long Island - MacArthur,Stewart
1068,1124,Long Island - MacArthur,Syracuse-Hancock Intl
1970,1762,Long Island - MacArthur,Tampa International 
107,101,Tompkins Cty ,Binghamton Regional
1236,2285,Tompkins Cty ,Elmira/Corning Regional
213,354,Tompkins Cty ,Erie Intl
13,37,Tompkins Cty ,Harrisburg Intl
2893,5153,Tompkins Cty ,Pittsburgh International
668,456,Tompkins Cty ,Syracuse-Hancock Intl
3274,5436,Hilo International,Honolulu International
50,84,Hilo International,Kona International At Keahole
46,92,Hilo International,Metropolitan Oakland International
177,276,Hilo International,Kahului
1,0,Inyokern,Fresno Yosemite International
759,1144,Inyokern,Los Angeles International
0,0,Inyokern,Ontario International
0,0,Inyokern,Palm Springs International
126,124,Jackson Hole,William B Hartsfield-Atlanta Intl
32,58,Jackson Hole,Billings Logan Intl
25,27,Jackson Hole,Cincinnati Northern Kentucky Intl
3312,3832,Jackson Hole,Denver Intl
838,1182,Jackson Hole,Dallas-Fort Worth International
2,4,Jackson Hole,Newark Intl
0,0,Jackson Hole,Walker 
34,70,Jackson Hole,George Bush Intercontinental
1985,2282,Jackson Hole,Idaho Falls Regional
15,22,Jackson Hole,Los Angeles International
269,490,Jackson Hole,Minneapolis-St Paul Intl
1090,1436,Jackson Hole,Chicago O'Hare International
0,0,Jackson Hole,Pocatello Regional
8177,9920,Jackson Hole,Salt Lake City Intl
1,0,Jackson Hole,Joslin Field - Magic Valley
18323,21159,Jackson International,William B Hartsfield-Atlanta Intl
0,1,Jackson International,Austin-Bergstrom International
4728,5856,Jackson International,Birmingham International
1034,2115,Jackson International,Nashville International
72,75,Jackson International,"Baton Rouge Metropolitan, Ryan "
2457,2469,Jackson International,Baltimore-Washington International
7,12,Jackson International,Charlotte/Douglas International
1,1,Jackson International,Columbus Metropolitan
3433,5234,Jackson International,Cincinnati Northern Kentucky Intl
117,209,Jackson International,Ronald Reagan Washington National
17684,20759,Jackson International,Dallas-Fort Worth International
188,263,Jackson International,Detroit Metropolitan-Wayne County
33,34,Jackson International,Newark Intl
118,144,Jackson International,Gulfport-Biloxi Regional
3647,4525,Jackson International,William P Hobby
1,2,Jackson International,Huntsville International 
2037,3269,Jackson International,George Bush Intercontinental
0,0,Jackson International,Indianapolis International
0,0,Jackson International,Lafayette Regional
1,1,Jackson International,Adams 
1117,1219,Jackson International,Orlando International
1939,2294,Jackson International,Chicago Midway
1574,3330,Jackson International,Memphis International
999,1053,Jackson International,Monroe Regional
861,1044,Jackson International,Mobile Regional
68,83,Jackson International,New Orleans International 
337,388,Jackson International,Chicago O'Hare International
127,115,Jackson International,Pensacola Regional
1,0,Jackson International,San Antonio International
1483,1725,Jackson International,Shreveport Regional
441,841,Jackson International,Lambert-St Louis International
1,1,Jacksonville International,Alexandria International
32746,42416,Jacksonville International,William B Hartsfield-Atlanta Intl
83,70,Jacksonville International,Austin-Bergstrom International
351,562,Jacksonville International,Birmingham International
4670,5721,Jacksonville International,Nashville International
572,828,Jacksonville International,Gen Edw L Logan Intl
0,0,Jacksonville International,"Baton Rouge Metropolitan, Ryan "
9680,9204,Jacksonville International,Baltimore-Washington International
1196,1179,Jacksonville International,Charleston AFB/International
427,457,Jacksonville International,Cleveland-Hopkins Intl
18874,20729,Jacksonville International,Charlotte/Douglas International
1,1,Jacksonville International,Port Columbus Intl
4471,6456,Jacksonville International,Cincinnati Northern Kentucky Intl
1235,1809,Jacksonville International,Daytona Beach International
2929,3268,Jacksonville International,Ronald Reagan Washington National
88,94,Jacksonville International,Denver Intl
11697,15585,Jacksonville International,Dallas-Fort Worth International
3902,5714,Jacksonville International,Detroit Metropolitan-Wayne County
9570,12816,Jacksonville International,Newark Intl
10645,13675,Jacksonville International,Fort Lauderdale-Hollywood Int'l
1,1,Jacksonville International,Gainesville Regional
298,443,Jacksonville International,Piedmont Triad International
421,328,Jacksonville International,William P Hobby
2358,3149,Jacksonville International,Washington Dulles International
5530,9216,Jacksonville International,George Bush Intercontinental
1359,1408,Jacksonville International,Indianapolis International
139,111,Jacksonville International,Long Island - MacArthur
1284,1711,Jacksonville International,John F Kennedy Intl
90,91,Jacksonville International,Los Angeles International
5632,6513,Jacksonville International,LaGuardia
107,85,Jacksonville International,Kansas City International
213,360,Jacksonville International,Orlando International
2,5,Jacksonville International,Chicago Midway
1391,2309,Jacksonville International,Memphis International
4904,5564,Jacksonville International,Miami International
399,383,Jacksonville International,Melbourne International 
791,945,Jacksonville International,Minneapolis-St Paul Intl
922,1276,Jacksonville International,New Orleans International 
5394,6576,Jacksonville International,Chicago O'Hare International
2704,2908,Jacksonville International,Norfolk International
329,433,Jacksonville International,Palm Beach International
9352,10851,Jacksonville International,Philadelphia Intl
2,1,Jacksonville International,Pierre Regional
1898,1894,Jacksonville International,Pittsburgh International
1336,1587,Jacksonville International,Pensacola Regional
1983,2721,Jacksonville International,Raleigh-Durham International
1,0,Jacksonville International,Greater Rockford
1,1,Jacksonville International,Southwest Florida International
1935,2514,Jacksonville International,Savannah International
0,0,Jacksonville International,Shreveport Regional
2017,5605,Jacksonville International,Lambert-St Louis International
6100,6894,Jacksonville International,Tampa International 
1,0,Jacksonville International,Valdosta Regional
0,1,John F Kennedy Intl,Albuquerque International
79,100,John F Kennedy Intl,Nantucket Memorial
2,1,John F Kennedy Intl,Bush 
576,749,John F Kennedy Intl,Albany Cty
0,0,John F Kennedy Intl,Ted Stevens Anchorage International
18081,17438,John F Kennedy Intl,William B Hartsfield-Atlanta Intl
958,940,John F Kennedy Intl,Austin-Bergstrom International
1210,1720,John F Kennedy Intl,Bradley International
15,15,John F Kennedy Intl,Binghamton Regional
5,5,John F Kennedy Intl,Birmingham International
2103,2383,John F Kennedy Intl,Nashville International
23122,27163,John F Kennedy Intl,Gen Edw L Logan Intl
1091,1181,John F Kennedy Intl,Rafael Hernandez
3458,3636,John F Kennedy Intl,Burlington International
8499,9068,John F Kennedy Intl,Buffalo Niagara Intl
1675,1855,John F Kennedy Intl,Burbank-Glendale-Pasadena
4268,4391,John F Kennedy Intl,Baltimore-Washington International
7,8,John F Kennedy Intl,Columbia Metropolitan
185,428,John F Kennedy Intl,Charleston AFB/International
5409,7168,John F Kennedy Intl,Cleveland-Hopkins Intl
4466,4792,John F Kennedy Intl,Charlotte/Douglas International
2275,2738,John F Kennedy Intl,Port Columbus Intl
7235,7690,John F Kennedy Intl,Cincinnati Northern Kentucky Intl
32,109,John F Kennedy Intl,Daytona Beach International
1166,1000,John F Kennedy Intl,James M Cox Dayton Intl
14743,18031,John F Kennedy Intl,Ronald Reagan Washington National
5613,5604,John F Kennedy Intl,Denver Intl
10275,9935,John F Kennedy Intl,Dallas-Fort Worth International
9194,11717,John F Kennedy Intl,Detroit Metropolitan-Wayne County
23,30,John F Kennedy Intl,Newark Intl
24064,23639,John F Kennedy Intl,Fort Lauderdale-Hollywood Int'l
318,519,John F Kennedy Intl,Piedmont Triad International
1,1,John F Kennedy Intl,Greenville-Spartanburg
0,1,John F Kennedy Intl,Yampa Valley
39,35,John F Kennedy Intl,Honolulu International
2684,2916,John F Kennedy Intl,William P Hobby
13,11,John F Kennedy Intl,Westchester Cty
6047,7152,John F Kennedy Intl,Washington Dulles International
3181,3494,John F Kennedy Intl,George Bush Intercontinental
2124,2378,John F Kennedy Intl,Indianapolis International
0,0,John F Kennedy Intl,Long Island - MacArthur
1460,1688,John F Kennedy Intl,Jacksonville International
0,0,John F Kennedy Intl,John F Kennedy Intl
16567,17733,John F Kennedy Intl,McCarran International
60564,65090,John F Kennedy Intl,Los Angeles International
3,2,John F Kennedy Intl,Blue Grass 
22,9,John F Kennedy Intl,LaGuardia
6734,5501,John F Kennedy Intl,Long Beach (Daugherty )
354,292,John F Kennedy Intl,Kansas City International
24595,26216,John F Kennedy Intl,Orlando International
66,98,John F Kennedy Intl,Memphis International
28,64,John F Kennedy Intl,Manchester
26846,28199,John F Kennedy Intl,Miami International
6,4,John F Kennedy Intl,General Mitchell International
162,431,John F Kennedy Intl,Melbourne International 
3142,3725,John F Kennedy Intl,Minneapolis-St Paul Intl
4575,4645,John F Kennedy Intl,New Orleans International 
0,1,John F Kennedy Intl,Myrtle Beach International
5261,4651,John F Kennedy Intl,Metropolitan Oakland International
1142,1091,John F Kennedy Intl,Ontario International
10269,11101,John F Kennedy Intl,Chicago O'Hare International
1919,2078,John F Kennedy Intl,Norfolk International
75,78,John F Kennedy Intl,Worcester Regional
9387,9915,John F Kennedy Intl,Palm Beach International
1879,1977,John F Kennedy Intl,Portland Intl
3137,3544,John F Kennedy Intl,Philadelphia Intl
15029,14770,John F Kennedy Intl,Phoenix Sky Harbor International
9162,10321,John F Kennedy Intl,Pittsburgh International
109,308,John F Kennedy Intl,Pensacola Regional
382,387,John F Kennedy Intl,Mercedita
444,490,John F Kennedy Intl,Theodore F Green State
1341,1483,John F Kennedy Intl,Portland International Jetport
8271,10594,John F Kennedy Intl,Raleigh-Durham International
2581,3313,John F Kennedy Intl,Richmond International
7313,7112,John F Kennedy Intl,Greater Rochester Int'l
4933,6073,John F Kennedy Intl,Southwest Florida International
6994,7056,John F Kennedy Intl,San Diego International-Lindbergh 
2,0,John F Kennedy Intl,San Antonio International
202,423,John F Kennedy Intl,Savannah International
156,201,John F Kennedy Intl,Louisville International-Standiford 
10580,10731,John F Kennedy Intl,Seattle-Tacoma Intl
39570,42051,John F Kennedy Intl,San Francisco International
2366,2656,John F Kennedy Intl,San Jose International
32438,35745,John F Kennedy Intl,Luis Munoz Marin International
10545,10210,John F Kennedy Intl,Salt Lake City Intl
842,800,John F Kennedy Intl,Sacramento International
543,591,John F Kennedy Intl,John Wayne /Orange Co
291,412,John F Kennedy Intl,Sarasota Bradenton International
10103,10486,John F Kennedy Intl,Lambert-St Louis International
2882,3890,John F Kennedy Intl,Cyril E. King
112,86,John F Kennedy Intl,Henry E. Rohlsen 
0,1,John F Kennedy Intl,Stewart
4439,4666,John F Kennedy Intl,Syracuse-Hancock Intl
113,313,John F Kennedy Intl,Tallahassee Regional
14013,14953,John F Kennedy Intl,Tampa International 
246,235,John F Kennedy Intl,Tucson International
5,4,John F Kennedy Intl,McGhee-Tyson
134,266,John F Kennedy Intl,Oneida Cty
6655,10808,Juneau International,Ted Stevens Anchorage International
892,1110,Juneau International,Fairbanks International
705,996,Juneau International,Gustavus
2175,4059,Juneau International,Ketchikan International
3340,4159,Juneau International,James C. Johnson Petersburg
8845,11878,Juneau International,Seattle-Tacoma Intl
5652,8256,Juneau International,Sitka
2785,3996,Juneau International,Yakutat
68,80,Kona International At Keahole,Denver Intl
5361,8712,Kona International At Keahole,Honolulu International
45,64,Kona International At Keahole,Hilo International
2836,3819,Kona International At Keahole,Los Angeles International
116,136,Kona International At Keahole,Metropolitan Oakland International
585,920,Kona International At Keahole,Kahului
251,310,Kona International At Keahole,Chicago O'Hare International
135,170,Kona International At Keahole,Phoenix Sky Harbor International
212,369,Kona International At Keahole,Seattle-Tacoma Intl
3608,3870,Kona International At Keahole,San Francisco International
49,88,Kona International At Keahole,Salt Lake City Intl
347,347,Kona International At Keahole,John Wayne /Orange Co
127,199,St. Mary's,Ted Stevens Anchorage International
2428,3357,Ketchikan International,Juneau International
7232,11918,Ketchikan International,Seattle-Tacoma Intl
2748,4020,Ketchikan International,Sitka
2467,3443,Ketchikan International,Wrangell
394,427,Capital City,William B Hartsfield-Atlanta Intl
683,1705,Capital City,Kalamazoo County
140,570,Capital City,Cleveland-Hopkins Intl
1,0,Capital City,Yeager
1581,2054,Capital City,Cincinnati Northern Kentucky Intl
1818,2394,Capital City,James M Cox Dayton Intl
5960,11163,Capital City,Detroit Metropolitan-Wayne County
3,6,Capital City,Kent County International
195,208,Capital City,Washington Dulles International
505,1132,Capital City,Minneapolis-St Paul Intl
1803,2185,Capital City,Chicago O'Hare International
1491,1655,Capital City,Pittsburgh International
1,0,Capital City,South Bend Regional
20589,23598,McCarran International,Albuquerque International
1545,1110,McCarran International,Albany Cty
2248,2187,McCarran International,Amarillo International
488,485,McCarran International,Ted Stevens Anchorage International
18776,19699,McCarran International,William B Hartsfield-Atlanta Intl
5296,5626,McCarran International,Austin-Bergstrom International
1168,970,McCarran International,Bradley International
496,852,McCarran International,Meadows 
1093,744,McCarran International,Birmingham International
5,6,McCarran International,Billings Logan Intl
11,8,McCarran International,Central Illinois Regional
5978,4804,McCarran International,Nashville International
5539,5818,McCarran International,Boise Air Terminal
7622,8210,McCarran International,Gen Edw L Logan Intl
1421,1116,McCarran International,Buffalo Niagara Intl
33180,42231,McCarran International,Burbank-Glendale-Pasadena
9507,8205,McCarran International,Baltimore-Washington International
90,70,McCarran International,Akron-Canton Regional
6882,8690,McCarran International,Cleveland-Hopkins Intl
5519,4998,McCarran International,Charlotte/Douglas International
9534,10614,McCarran International,Port Columbus Intl
1653,2722,McCarran International,City of Colorado Springs Muni
6163,6665,McCarran International,Cincinnati Northern Kentucky Intl
14,16,McCarran International,James M Cox Dayton Intl
1153,1192,McCarran International,Ronald Reagan Washington National
35290,44030,McCarran International,Denver Intl
35564,44728,McCarran International,Dallas-Fort Worth International
43,77,McCarran International,Des Moines International
11328,15408,McCarran International,Detroit Metropolitan-Wayne County
8012,9140,McCarran International,El Paso International
229,259,McCarran International,Mahlon Sweet 
12407,14891,McCarran International,Newark Intl
30,37,McCarran International,Hector International
3032,3886,McCarran International,Fresno Yosemite International
13,10,McCarran International,Flagstaff Pulliam
3234,2950,McCarran International,Fort Lauderdale-Hollywood Int'l
125,133,McCarran International,Bishop
34,53,McCarran International,Joe Foss 
700,1668,McCarran International,Grand Canyon National Park
1654,1189,McCarran International,Spokane Intl
144,258,McCarran International,Walker 
67,90,McCarran International,Kent County International
968,1386,McCarran International,Honolulu International
7256,6258,McCarran International,William P Hobby
3923,4568,McCarran International,Washington Dulles International
14542,19711,McCarran International,George Bush Intercontinental
896,1176,McCarran International,Wichita Mid-Continent
6139,6528,McCarran International,Indianapolis International
1110,829,McCarran International,Long Island - MacArthur
18680,18932,McCarran International,John F Kennedy Intl
2,1,McCarran International,Kona International At Keahole
0,0,McCarran International,McCarran International
111067,135952,McCarran International,Los Angeles International
1791,1733,McCarran International,Lubbock International
15,15,McCarran International,LaGuardia
2328,3211,McCarran International,Long Beach (Daugherty )
1421,969,McCarran International,Adams 
37,68,McCarran International,Lincoln Municipal
1653,1655,McCarran International,Midland International
14168,14744,McCarran International,Kansas City International
4379,4284,McCarran International,Orlando International
12460,11937,McCarran International,Chicago Midway
1894,2992,McCarran International,Memphis International
200,238,McCarran International,Rogue Valley International
967,723,McCarran International,Manchester
3506,3768,McCarran International,Miami International
1829,2486,McCarran International,General Mitchell International
32,23,McCarran International,Quad City
102,145,McCarran International,Monterey Peninsula
32,61,McCarran International,Dane County Regional
12456,17262,McCarran International,Minneapolis-St Paul Intl
2251,2027,McCarran International,New Orleans International 
26286,31335,McCarran International,Metropolitan Oakland International
213,152,McCarran International,Kahului
924,998,McCarran International,Will Rogers World
8710,9289,McCarran International,Eppley Airfield
24676,30468,McCarran International,Ontario International
36752,43420,McCarran International,Chicago O'Hare International
1304,1051,McCarran International,Norfolk International
85,68,McCarran International,Palm Beach International
15862,18325,McCarran International,Portland Intl
12676,12638,McCarran International,Philadelphia Intl
89001,111770,McCarran International,Phoenix Sky Harbor International
100,173,McCarran International,St. Petersburg-Clearwater International
0,0,McCarran International,Pocatello Regional
7816,7529,McCarran International,Pittsburgh International
339,435,McCarran International,Palmdale Production Flight
1,1,McCarran International,Tri-Cities
2825,3555,McCarran International,Palm Springs International
567,353,McCarran International,Theodore F Green State
1708,1276,McCarran International,Raleigh-Durham International
34695,43708,McCarran International,Reno/Tahoe International
10,35,McCarran International,Greater Rochester Int'l
42657,52464,McCarran International,San Diego International-Lindbergh 
12074,11980,McCarran International,San Antonio International
822,1533,McCarran International,Santa Barbara Municipal
138,144,McCarran International,San Luis Obispo Co-McChesney 
1149,960,McCarran International,Louisville International-Standiford 
26059,31215,McCarran International,Seattle-Tacoma Intl
43268,47146,McCarran International,San Francisco International
2,2,McCarran International,St George Muni
18622,24602,McCarran International,San Jose International
36203,43964,McCarran International,Salt Lake City Intl
19065,23192,McCarran International,Sacramento International
13817,23185,McCarran International,John Wayne /Orange Co
11382,15028,McCarran International,Lambert-St Louis International
5124,4943,McCarran International,Tampa International 
1411,1207,McCarran International,Tulsa International
11211,12823,McCarran International,Tucson International
68,166,McCarran International,Yuma MCAS-Yuma International
1926,3674,Lawton-Ft Sill Regional,Dallas-Fort Worth International
20993,21150,Los Angeles International,Albuquerque International
1885,1798,Los Angeles International,Ted Stevens Anchorage International
144,125,Los Angeles International,Aspen-Pitkin Co/Sardy 
41934,37360,Los Angeles International,William B Hartsfield-Atlanta Intl
4770,5472,Los Angeles International,Austin-Bergstrom International
405,378,Los Angeles International,Bradley International
2341,3014,Los Angeles International,Meadows 
9344,8627,Los Angeles International,Nashville International
682,673,Los Angeles International,Boise Air Terminal
20424,22019,Los Angeles International,Gen Edw L Logan Intl
2,3,Los Angeles International,Burbank-Glendale-Pasadena
11288,10355,Los Angeles International,Baltimore-Washington International
2043,1916,Los Angeles International,Buchanan 
3,0,Los Angeles International,Cedar City Muni
2863,3811,Los Angeles International,MC Clellan-Palomar Airport
8620,10438,Los Angeles International,Cleveland-Hopkins Intl
13036,11724,Los Angeles International,Charlotte/Douglas International
2529,2855,Los Angeles International,Port Columbus Intl
2240,2601,Los Angeles International,City of Colorado Springs Muni
1,1,Los Angeles International,Natrona County Intl
14474,13674,Los Angeles International,Cincinnati Northern Kentucky Intl
359,545,Los Angeles International,Dallas Love 
3121,2354,Los Angeles International,James M Cox Dayton Intl
564,602,Los Angeles International,Ronald Reagan Washington National
54549,57025,Los Angeles International,Denver Intl
56297,61481,Los Angeles International,Dallas-Fort Worth International
0,0,Los Angeles International,Durango-La Plata County
10724,14899,Los Angeles International,Detroit Metropolitan-Wayne County
388,473,Los Angeles International,Eagle County Regional
19315,19554,Los Angeles International,El Paso International
133,134,Los Angeles International,Mahlon Sweet 
33177,37321,Los Angeles International,Newark Intl
14011,18326,Los Angeles International,Fresno Yosemite International
3640,4154,Los Angeles International,Fort Lauderdale-Hollywood Int'l
920,860,Los Angeles International,Spokane Intl
3,0,Los Angeles International,Walker 
228,177,Los Angeles International,Yampa Valley
55045,49984,Los Angeles International,Honolulu International
3812,3353,Los Angeles International,William P Hobby
29976,30932,Los Angeles International,Washington Dulles International
25716,32104,Los Angeles International,George Bush Intercontinental
95,160,Los Angeles International,Wichita Mid-Continent
0,0,Los Angeles International,Idaho Falls Regional
5938,5388,Los Angeles International,Indianapolis International
800,1059,Los Angeles International,Imperial County
1102,1549,Los Angeles International,Inyokern
20,15,Los Angeles International,Jackson Hole
136,143,Los Angeles International,Jacksonville International
61971,66446,Los Angeles International,John F Kennedy Intl
4137,4263,Los Angeles International,Kona International At Keahole
114160,137009,Los Angeles International,McCarran International
0,0,Los Angeles International,Los Angeles International
18,10,Los Angeles International,LaGuardia
2,3,Los Angeles International,Long Beach (Daugherty )
2507,2702,Los Angeles International,Lihue
0,2,Los Angeles International,Midland International
12251,10771,Los Angeles International,Kansas City International
15929,15844,Los Angeles International,Orlando International
6703,5744,Los Angeles International,Chicago Midway
4771,7661,Los Angeles International,Memphis International
44,71,Los Angeles International,McAllen Miller International
987,853,Los Angeles International,Rogue Valley International
18201,19301,Los Angeles International,Miami International
1125,1659,Los Angeles International,General Mitchell International
796,1229,Los Angeles International,Modesto City-County-Harry Sham 
6616,9695,Los Angeles International,Monterey Peninsula
12845,19233,Los Angeles International,Minneapolis-St Paul Intl
8099,7692,Los Angeles International,New Orleans International 
49,41,Los Angeles International,Montrose Regional
74738,82144,Los Angeles International,Metropolitan Oakland International
13709,12803,Los Angeles International,Kahului
394,534,Los Angeles International,Will Rogers World
3951,5141,Los Angeles International,Ontario International
80983,81374,Los Angeles International,Chicago O'Hare International
1952,2572,Los Angeles International,Oxnard
33045,41502,Los Angeles International,Portland Intl
18743,19928,Los Angeles International,Philadelphia Intl
118070,132477,Los Angeles International,Phoenix Sky Harbor International
79,149,Los Angeles International,St. Petersburg-Clearwater International
0,0,Los Angeles International,Pocatello Regional
14360,11769,Los Angeles International,Pittsburgh International
1,1,Los Angeles International,Palmdale Production Flight
7939,10465,Los Angeles International,Palm Springs International
2,0,Los Angeles International,Pueblo Memorial
14,68,Los Angeles International,Roberts 
192,184,Los Angeles International,Raleigh-Durham International
12926,13796,Los Angeles International,Reno/Tahoe International
48926,64835,Los Angeles International,San Diego International-Lindbergh 
6232,6071,Los Angeles International,San Antonio International
7387,10925,Los Angeles International,Santa Barbara Municipal
4680,7333,Los Angeles International,San Luis Obispo Co-McChesney 
1415,1225,Los Angeles International,Stockton Metro
0,1,Los Angeles International,Louisville International-Standiford 
63113,79923,Los Angeles International,Seattle-Tacoma Intl
148997,145128,Los Angeles International,San Francisco International
1225,1635,Los Angeles International,St George Muni
55416,64288,Los Angeles International,San Jose International
467,533,Los Angeles International,Luis Munoz Marin International
44146,45288,Los Angeles International,Salt Lake City Intl
42357,45828,Los Angeles International,Sacramento International
2320,3102,Los Angeles International,Santa Maria Pub/Capt G Allan Hancock 
2878,4061,Los Angeles International,John Wayne /Orange Co
14616,18273,Los Angeles International,Lambert-St Louis International
10,1,Los Angeles International,Friedman Memorial
7902,6512,Los Angeles International,Tampa International 
109,127,Los Angeles International,Tulsa International
28078,28606,Los Angeles International,Tucson International
13,7,Los Angeles International,Joslin Field - Magic Valley
24,49,Los Angeles International,Visalia Municipal
448,689,Los Angeles International,Northwest Arkansas Regional
1776,2355,Los Angeles International,Yuma MCAS-Yuma International
5036,6491,Lubbock International,Albuquerque International
916,1348,Lubbock International,Amarillo International
3627,5001,Lubbock International,Austin-Bergstrom International
17659,23872,Lubbock International,Dallas Love 
11367,16426,Lubbock International,Dallas-Fort Worth International
3181,5197,Lubbock International,El Paso International
13,32,Lubbock International,William P Hobby
2453,4494,Lubbock International,George Bush Intercontinental
1032,1341,Lubbock International,McCarran International
524,1043,Lubbock International,Midland International
0,0,Lubbock International,Metropolitan Oakland International
318,679,Lubbock International,Phoenix Sky Harbor International
1,1,Lubbock International,Lambert-St Louis International
1278,3084,Lake Charles Regional,George Bush Intercontinental
14773,18523,Blue Grass ,William B Hartsfield-Atlanta Intl
820,1147,Blue Grass ,Nashville International
512,1039,Blue Grass ,Cleveland-Hopkins Intl
1996,2059,Blue Grass ,Charlotte/Douglas International
273,371,Blue Grass ,Yeager
7965,10828,Blue Grass ,Cincinnati Northern Kentucky Intl
193,359,Blue Grass ,James M Cox Dayton Intl
408,699,Blue Grass ,Ronald Reagan Washington National
1239,1812,Blue Grass ,Dallas-Fort Worth International
445,879,Blue Grass ,Detroit Metropolitan-Wayne County
560,765,Blue Grass ,Newark Intl
21,26,Blue Grass ,Fort Lauderdale-Hollywood Int'l
4,0,Blue Grass ,Tri-State/Walker-Long 
993,1554,Blue Grass ,George Bush Intercontinental
1,0,Blue Grass ,Indianapolis International
149,446,Blue Grass ,LaGuardia
0,0,Blue Grass ,Middle Georgia Regional
62,74,Blue Grass ,Orlando International
1,0,Blue Grass ,Quad City
0,0,Blue Grass ,Will Rogers World
2852,3595,Blue Grass ,Chicago O'Hare International
1,0,Blue Grass ,Greater Peoria Regional
8367,8010,Blue Grass ,Pittsburgh International
25,34,Blue Grass ,Roanoke Regional/ Woodrum 
2498,4379,Blue Grass ,Louisville International-Standiford 
0,1,Blue Grass ,Shreveport Regional
66,409,Blue Grass ,Lambert-St Louis International
13,8,Blue Grass ,Tampa International 
82,132,Blue Grass ,Tri-Cities Regional
1,1,Blue Grass ,McGhee-Tyson
1896,2292,Lafayette Regional,William B Hartsfield-Atlanta Intl
292,252,Lafayette Regional,"Baton Rouge Metropolitan, Ryan "
2,3,Lafayette Regional,Ronald Reagan Washington National
986,1404,Lafayette Regional,Dallas-Fort Worth International
0,1,Lafayette Regional,Golden Triangle Regional
0,0,Lafayette Regional,Washington Dulles International
4844,9184,Lafayette Regional,George Bush Intercontinental
0,1,Lafayette Regional,Middle Georgia Regional
84,82,Lafayette Regional,Key 
1,1,Lafayette Regional,Montgomery Regional Apt
1,1,Lafayette Regional,Mobile Regional
0,0,Lafayette Regional,Norfolk International
1,1,Lafayette Regional,Philadelphia Intl
0,0,Lafayette Regional,Texarkana Regional-Webb 
28,36,LaGuardia,Lehigh Valley International
1,9,LaGuardia,Nantucket Memorial
4,8,LaGuardia,Bush 
567,389,LaGuardia,Albany Cty
65210,64970,LaGuardia,William B Hartsfield-Atlanta Intl
829,826,LaGuardia,Bradley International
1174,1394,LaGuardia,Bangor International
1226,1693,LaGuardia,Birmingham International
8296,9822,LaGuardia,Nashville International
35214,65736,LaGuardia,Gen Edw L Logan Intl
74,93,LaGuardia,"Baton Rouge Metropolitan, Ryan "
2664,2516,LaGuardia,Burlington International
17850,15720,LaGuardia,Buffalo Niagara Intl
12568,10304,LaGuardia,Baltimore-Washington International
1865,2024,LaGuardia,Columbia Metropolitan
1614,2028,LaGuardia,Akron-Canton Regional
344,396,LaGuardia,Charlottesville-Albermarle
3010,3696,LaGuardia,Charleston AFB/International
19795,26949,LaGuardia,Cleveland-Hopkins Intl
37428,36032,LaGuardia,Charlotte/Douglas International
14582,17703,LaGuardia,Port Columbus Intl
538,461,LaGuardia,Yeager
17040,18824,LaGuardia,Cincinnati Northern Kentucky Intl
32,64,LaGuardia,Daytona Beach International
251,284,LaGuardia,Dallas Love 
5915,4805,LaGuardia,James M Cox Dayton Intl
31762,60232,LaGuardia,Ronald Reagan Washington National
20778,23388,LaGuardia,Denver Intl
47830,48014,LaGuardia,Dallas-Fort Worth International
325,387,LaGuardia,Des Moines International
26824,34948,LaGuardia,Detroit Metropolitan-Wayne County
122,162,LaGuardia,Eagle County Regional
31,22,LaGuardia,Newark Intl
34777,32640,LaGuardia,Fort Lauderdale-Hollywood Int'l
55,56,LaGuardia,Bishop
635,859,LaGuardia,Kent County International
12475,12353,LaGuardia,Piedmont Triad International
3899,4078,LaGuardia,Greenville-Spartanburg
4,6,LaGuardia,Yampa Valley
2933,3462,LaGuardia,William P Hobby
29,38,LaGuardia,Huntsville International 
11260,15715,LaGuardia,Washington Dulles International
17859,24621,LaGuardia,George Bush Intercontinental
118,173,LaGuardia,Wichita Mid-Continent
8583,8586,LaGuardia,Indianapolis International
2,3,LaGuardia,Long Island - MacArthur
6044,6039,LaGuardia,Jacksonville International
18,5,LaGuardia,John F Kennedy Intl
17,19,LaGuardia,McCarran International
15,21,LaGuardia,Los Angeles International
476,601,LaGuardia,Blue Grass 
1,0,LaGuardia,LaGuardia
0,0,LaGuardia,Adams 
87,132,LaGuardia,Greenbrier Valley
5720,4658,LaGuardia,Kansas City International
31942,31865,LaGuardia,Orlando International
3865,6428,LaGuardia,Chicago Midway
7920,10600,LaGuardia,Memphis International
1132,1127,LaGuardia,Manchester
33104,36529,LaGuardia,Miami International
1257,2335,LaGuardia,General Mitchell International
14,16,LaGuardia,Melbourne International 
334,436,LaGuardia,Dane County Regional
