rorg,rdes,Origin,Dest
113,575,Baltimore-Washington International,Detroit Metropolitan-Wayne County
36,234,Baltimore-Washington International,Newark Intl
0,0,Baltimore-Washington International,Fayetteville Municipal
75,816,Baltimore-Washington International,Fort Lauderdale-Hollywood Int'l
0,0,Baltimore-Washington International,Piedmont Triad International
0,0,Baltimore-Washington International,Greenville-Spartanburg
59,610,Baltimore-Washington International,William P Hobby
0,0,Baltimore-Washington International,Washington Dulles International
23,261,Baltimore-Washington International,George Bush Intercontinental
0,0,Baltimore-Washington International,Wilmington International
40,361,Baltimore-Washington International,Indianapolis International
0,0,Baltimore-Washington International,Kinston Regional Jetport At Stallin
139,1098,Baltimore-Washington International,Long Island - MacArthur
23,235,Baltimore-Washington International,Jackson International
23,489,Baltimore-Washington International,Jacksonville International
90,187,Baltimore-Washington International,John F Kennedy Intl
49,555,Baltimore-Washington International,McCarran International
61,435,Baltimore-Washington International,Los Angeles International
0,0,Baltimore-Washington International,Blue Grass 
0,0,Baltimore-Washington International,LaGuardia
5,89,Baltimore-Washington International,Adams 
0,0,Baltimore-Washington International,Lynchburg Municipal-Preston Glenn 
42,420,Baltimore-Washington International,Kansas City International
118,1457,Baltimore-Washington International,Orlando International
0,0,Baltimore-Washington International,Harrisburg Intl
203,1193,Baltimore-Washington International,Chicago Midway
22,173,Baltimore-Washington International,Memphis International
190,1760,Baltimore-Washington International,Manchester
53,209,Baltimore-Washington International,Miami International
3,26,Baltimore-Washington International,General Mitchell International
0,0,Baltimore-Washington International,Melbourne International 
58,481,Baltimore-Washington International,Minneapolis-St Paul Intl
20,112,Baltimore-Washington International,New Orleans International 
0,0,Baltimore-Washington International,Myrtle Beach International
0,0,Baltimore-Washington International,Albert J Ellis
0,9,Baltimore-Washington International,Metropolitan Oakland International
0,0,Baltimore-Washington International,Will Rogers World
103,488,Baltimore-Washington International,Chicago O'Hare International
73,1114,Baltimore-Washington International,Norfolk International
0,0,Baltimore-Washington International,Worcester Regional
45,524,Baltimore-Washington International,Palm Beach International
7,198,Baltimore-Washington International,Philadelphia Intl
82,1013,Baltimore-Washington International,Phoenix Sky Harbor International
4,97,Baltimore-Washington International,Pittsburgh International
188,1779,Baltimore-Washington International,Theodore F Green State
87,1039,Baltimore-Washington International,Raleigh-Durham International
0,0,Baltimore-Washington International,Richmond International
0,0,Baltimore-Washington International,Roanoke Regional/ Woodrum 
3,168,Baltimore-Washington International,Greater Rochester Int'l
8,194,Baltimore-Washington International,Southwest Florida International
32,240,Baltimore-Washington International,San Diego International-Lindbergh 
19,267,Baltimore-Washington International,San Antonio International
64,720,Baltimore-Washington International,Louisville International-Standiford 
0,2,Baltimore-Washington International,Seattle-Tacoma Intl
11,95,Baltimore-Washington International,San Francisco International
14,45,Baltimore-Washington International,San Jose International
7,82,Baltimore-Washington International,Luis Munoz Marin International
13,226,Baltimore-Washington International,Salt Lake City Intl
0,27,Baltimore-Washington International,Sarasota Bradenton International
55,512,Baltimore-Washington International,Lambert-St Louis International
0,0,Baltimore-Washington International,Stewart
0,0,Baltimore-Washington International,Syracuse-Hancock Intl
69,931,Baltimore-Washington International,Tampa International 
0,0,Baltimore-Washington International,Oneida Cty
0,6,Gallatin ,William B Hartsfield-Atlanta Intl
1,1,Gallatin ,Billings Logan Intl
1,1,Gallatin ,Bert Mooney
0,0,Gallatin ,City of Colorado Springs Muni
71,441,Gallatin ,Denver Intl
1,21,Gallatin ,Detroit Metropolitan-Wayne County
0,0,Gallatin ,Walker 
0,0,Gallatin ,Great Falls Intl
0,0,Gallatin ,Idaho Falls Regional
0,0,Gallatin ,Missoula International
42,244,Gallatin ,Minneapolis-St Paul Intl
2,29,Gallatin ,Chicago O'Hare International
0,0,Gallatin ,Pocatello Regional
0,0,Gallatin ,Greater Rockford
82,350,Gallatin ,Salt Lake City Intl
0,0,Gallatin ,Joslin Field - Magic Valley
0,0,Columbia Metropolitan,Alexandria International
1,0,Columbia Metropolitan,Bush 
208,767,Columbia Metropolitan,William B Hartsfield-Atlanta Intl
0,1,Columbia Metropolitan,Austin-Bergstrom International
0,0,Columbia Metropolitan,Gen Edw L Logan Intl
0,0,Columbia Metropolitan,"Baton Rouge Metropolitan, Ryan "
0,0,Columbia Metropolitan,Baltimore-Washington International
0,0,Columbia Metropolitan,Charleston AFB/International
4,29,Columbia Metropolitan,Charlotte/Douglas International
0,0,Columbia Metropolitan,Port Columbus Intl
0,0,Columbia Metropolitan,Corpus Christi International
213,506,Columbia Metropolitan,Cincinnati Northern Kentucky Intl
0,0,Columbia Metropolitan,Daytona Beach International
1,11,Columbia Metropolitan,Ronald Reagan Washington National
32,147,Columbia Metropolitan,Dallas-Fort Worth International
26,105,Columbia Metropolitan,Newark Intl
0,0,Columbia Metropolitan,Fort Lauderdale-Hollywood Int'l
0,0,Columbia Metropolitan,Piedmont Triad International
0,0,Columbia Metropolitan,Greenville-Spartanburg
0,0,Columbia Metropolitan,William P Hobby
25,350,Columbia Metropolitan,Washington Dulles International
25,147,Columbia Metropolitan,George Bush Intercontinental
0,0,Columbia Metropolitan,Jacksonville International
0,0,Columbia Metropolitan,John F Kennedy Intl
102,183,Columbia Metropolitan,LaGuardia
22,40,Columbia Metropolitan,Orlando International
0,0,Columbia Metropolitan,Myrtle Beach International
19,313,Columbia Metropolitan,Chicago O'Hare International
1,20,Columbia Metropolitan,Philadelphia Intl
0,0,Columbia Metropolitan,Raleigh-Durham International
0,0,Columbia Metropolitan,Richmond International
0,0,Columbia Metropolitan,Savannah International
5,40,Columbia Metropolitan,Tampa International 
338,805,Akron-Canton Regional,William B Hartsfield-Atlanta Intl
0,0,Akron-Canton Regional,Nashville International
14,51,Akron-Canton Regional,Gen Edw L Logan Intl
0,0,Akron-Canton Regional,Baltimore-Washington International
0,0,Akron-Canton Regional,Cleveland-Hopkins Intl
0,0,Akron-Canton Regional,Charlotte/Douglas International
0,0,Akron-Canton Regional,Port Columbus Intl
0,0,Akron-Canton Regional,Yeager
267,508,Akron-Canton Regional,Cincinnati Northern Kentucky Intl
0,0,Akron-Canton Regional,James M Cox Dayton Intl
3,48,Akron-Canton Regional,Denver Intl
0,0,Akron-Canton Regional,Detroit Metropolitan-Wayne County
0,5,Akron-Canton Regional,Fort Lauderdale-Hollywood Int'l
0,0,Akron-Canton Regional,Fort Wayne International
0,0,Akron-Canton Regional,Indianapolis International
4,15,Akron-Canton Regional,McCarran International
15,112,Akron-Canton Regional,LaGuardia
9,48,Akron-Canton Regional,Orlando International
13,140,Akron-Canton Regional,Chicago O'Hare International
0,0,Akron-Canton Regional,Philadelphia Intl
0,0,Akron-Canton Regional,Pittsburgh International
1,8,Akron-Canton Regional,Southwest Florida International
0,18,Akron-Canton Regional,Tampa International 
0,0,Buchanan ,Los Angeles International
0,0,Cedar City Muni,Los Angeles International
0,0,Cedar City Muni,Provo Muni
2,1,Cedar City Muni,St George Muni
43,120,Cedar City Muni,Salt Lake City Intl
1,78,Merle K (Mudhole) Smith,Ted Stevens Anchorage International
2,85,Merle K (Mudhole) Smith,Yakutat
19,64,Jack McNamara ,Arcata
39,50,Jack McNamara ,San Francisco International
0,0,Jack McNamara ,Sacramento International
172,491,Lovell ,William B Hartsfield-Atlanta Intl
0,0,Lovell ,Birmingham International
0,0,Lovell ,Nashville International
0,0,Lovell ,"Baton Rouge Metropolitan, Ryan "
0,0,Lovell ,Charlotte/Douglas International
116,215,Lovell ,Cincinnati Northern Kentucky Intl
4,28,Lovell ,Dallas-Fort Worth International
0,0,Lovell ,Huntsville International 
6,40,Lovell ,George Bush Intercontinental
0,0,Lovell ,Jackson International
0,0,Lovell ,Memphis International
8,60,Lovell ,Chicago O'Hare International
0,0,Lovell ,Southwest Florida International
0,0,Lovell ,Louisville International-Standiford 
0,0,Lovell ,Toledo Express
0,1,Lovell ,McGhee-Tyson
101,190,Charlottesville-Albermarle,William B Hartsfield-Atlanta Intl
0,0,Charlottesville-Albermarle,Baltimore-Washington International
0,2,Charlottesville-Albermarle,Charlotte/Douglas International
66,159,Charlottesville-Albermarle,Cincinnati Northern Kentucky Intl
1,0,Charlottesville-Albermarle,Ronald Reagan Washington National
13,27,Charlottesville-Albermarle,Washington Dulles International
0,0,Charlottesville-Albermarle,LaGuardia
0,0,Charlottesville-Albermarle,Lynchburg Municipal-Preston Glenn 
0,0,Charlottesville-Albermarle,Richmond International
0,0,Charlottesville-Albermarle,Roanoke Regional/ Woodrum 
59,486,Charleston AFB/International,William B Hartsfield-Atlanta Intl
0,0,Charleston AFB/International,Austin-Bergstrom International
17,40,Charleston AFB/International,Gen Edw L Logan Intl
0,0,Charleston AFB/International,Baltimore-Washington International
0,0,Charleston AFB/International,Columbia Metropolitan
0,0,Charleston AFB/International,Cleveland-Hopkins Intl
15,186,Charleston AFB/International,Charlotte/Douglas International
215,233,Charleston AFB/International,Cincinnati Northern Kentucky Intl
85,121,Charleston AFB/International,Ronald Reagan Washington National
31,148,Charleston AFB/International,Dallas-Fort Worth International
0,1,Charleston AFB/International,Detroit Metropolitan-Wayne County
15,225,Charleston AFB/International,Newark Intl
0,0,Charleston AFB/International,Fort Wayne International
0,0,Charleston AFB/International,Piedmont Triad International
0,0,Charleston AFB/International,Greenville-Spartanburg
19,232,Charleston AFB/International,Washington Dulles International
11,148,Charleston AFB/International,George Bush Intercontinental
0,0,Charleston AFB/International,Jacksonville International
37,51,Charleston AFB/International,John F Kennedy Intl
188,270,Charleston AFB/International,LaGuardia
1,0,Charleston AFB/International,Adams 
0,0,Charleston AFB/International,Middle Georgia Regional
1,3,Charleston AFB/International,Orlando International
0,0,Charleston AFB/International,Montgomery Regional Apt
0,0,Charleston AFB/International,Miami International
0,0,Charleston AFB/International,Myrtle Beach International
18,217,Charleston AFB/International,Chicago O'Hare International
0,0,Charleston AFB/International,Norfolk International
0,0,Charleston AFB/International,Palm Beach International
1,31,Charleston AFB/International,Philadelphia Intl
0,0,Charleston AFB/International,Raleigh-Durham International
0,0,Charleston AFB/International,Savannah International
0,0,Charleston AFB/International,Springfield-Branson Regional
0,1,Charleston AFB/International,Shreveport Regional
3,18,Charleston AFB/International,Tampa International 
0,0,Chico Municipal,Monterey Peninsula
9,209,Chico Municipal,San Francisco International
0,1,Chico Municipal,Sacramento International
9,59,Eastern Iowa ,William B Hartsfield-Atlanta Intl
0,0,Eastern Iowa ,City of Colorado Springs Muni
106,205,Eastern Iowa ,Cincinnati Northern Kentucky Intl
36,307,Eastern Iowa ,Denver Intl
46,127,Eastern Iowa ,Dallas-Fort Worth International
0,0,Eastern Iowa ,Des Moines International
0,0,Eastern Iowa ,Detroit Metropolitan-Wayne County
0,0,Eastern Iowa ,Joe Foss 
0,0,Eastern Iowa ,Walker 
0,1,Eastern Iowa ,Wichita Mid-Continent
0,0,Eastern Iowa ,McCarran International
0,0,Eastern Iowa ,Lincoln Municipal
0,0,Eastern Iowa ,Quad City
16,71,Eastern Iowa ,Minneapolis-St Paul Intl
0,0,Eastern Iowa ,Eppley Airfield
73,421,Eastern Iowa ,Chicago O'Hare International
0,0,Eastern Iowa ,Phoenix Sky Harbor International
0,0,Eastern Iowa ,Greater Peoria Regional
1,1,Eastern Iowa ,Lambert-St Louis International
0,0,Eastern Iowa ,Sioux Gateway 
0,1,Benedum,Cincinnati Northern Kentucky Intl
0,1,Benedum,Blue Grass 
0,0,Benedum,Pittsburgh International
79,381,MC Clellan-Palomar Airport,Los Angeles International
0,0,MC Clellan-Palomar Airport,Ontario International
2,43,MC Clellan-Palomar Airport,Phoenix Sky Harbor International
36,152,Cleveland-Hopkins Intl,Lehigh Valley International
0,1,Cleveland-Hopkins Intl,Albuquerque International
0,0,Cleveland-Hopkins Intl,Bush 
46,254,Cleveland-Hopkins Intl,Albany Cty
215,743,Cleveland-Hopkins Intl,William B Hartsfield-Atlanta Intl
24,107,Cleveland-Hopkins Intl,Austin-Bergstrom International
48,242,Cleveland-Hopkins Intl,Bradley International
7,15,Cleveland-Hopkins Intl,Birmingham International
63,481,Cleveland-Hopkins Intl,Nashville International
40,180,Cleveland-Hopkins Intl,Gen Edw L Logan Intl
40,118,Cleveland-Hopkins Intl,Burlington International
77,353,Cleveland-Hopkins Intl,Buffalo Niagara Intl
98,596,Cleveland-Hopkins Intl,Baltimore-Washington International
0,0,Cleveland-Hopkins Intl,Akron-Canton Regional
28,213,Cleveland-Hopkins Intl,Charlotte/Douglas International
56,232,Cleveland-Hopkins Intl,Port Columbus Intl
0,0,Cleveland-Hopkins Intl,City of Colorado Springs Muni
0,0,Cleveland-Hopkins Intl,Natrona County Intl
0,0,Cleveland-Hopkins Intl,Yeager
239,432,Cleveland-Hopkins Intl,Cincinnati Northern Kentucky Intl
0,0,Cleveland-Hopkins Intl,Central Wisconsin
2,4,Cleveland-Hopkins Intl,Daytona Beach International
62,244,Cleveland-Hopkins Intl,James M Cox Dayton Intl
62,326,Cleveland-Hopkins Intl,Ronald Reagan Washington National
48,366,Cleveland-Hopkins Intl,Denver Intl
168,517,Cleveland-Hopkins Intl,Dallas-Fort Worth International
92,387,Cleveland-Hopkins Intl,Detroit Metropolitan-Wayne County
3,12,Cleveland-Hopkins Intl,Erie Intl
41,218,Cleveland-Hopkins Intl,Newark Intl
18,71,Cleveland-Hopkins Intl,Fort Lauderdale-Hollywood Int'l
0,0,Cleveland-Hopkins Intl,Bishop
0,0,Cleveland-Hopkins Intl,Fort Wayne International
0,0,Cleveland-Hopkins Intl,Walker 
78,260,Cleveland-Hopkins Intl,Kent County International
0,0,Cleveland-Hopkins Intl,Piedmont Triad International
26,94,Cleveland-Hopkins Intl,Greenville-Spartanburg
0,0,Cleveland-Hopkins Intl,Yampa Valley
4,7,Cleveland-Hopkins Intl,William P Hobby
30,146,Cleveland-Hopkins Intl,Westchester Cty
86,404,Cleveland-Hopkins Intl,Washington Dulles International
54,371,Cleveland-Hopkins Intl,George Bush Intercontinental
96,274,Cleveland-Hopkins Intl,Indianapolis International
17,92,Cleveland-Hopkins Intl,Long Island - MacArthur
0,0,Cleveland-Hopkins Intl,Jackson International
6,10,Cleveland-Hopkins Intl,Jacksonville International
44,140,Cleveland-Hopkins Intl,John F Kennedy Intl
0,0,Cleveland-Hopkins Intl,Capital City
32,431,Cleveland-Hopkins Intl,McCarran International
46,247,Cleveland-Hopkins Intl,Los Angeles International
21,90,Cleveland-Hopkins Intl,Blue Grass 
100,434,Cleveland-Hopkins Intl,LaGuardia
0,0,Cleveland-Hopkins Intl,Mbs International
74,239,Cleveland-Hopkins Intl,Kansas City International
33,178,Cleveland-Hopkins Intl,Orlando International
32,118,Cleveland-Hopkins Intl,Harrisburg Intl
230,874,Cleveland-Hopkins Intl,Chicago Midway
20,86,Cleveland-Hopkins Intl,Memphis International
41,195,Cleveland-Hopkins Intl,Manchester
52,204,Cleveland-Hopkins Intl,Miami International
77,284,Cleveland-Hopkins Intl,General Mitchell International
47,161,Cleveland-Hopkins Intl,Dane County Regional
119,543,Cleveland-Hopkins Intl,Minneapolis-St Paul Intl
20,86,Cleveland-Hopkins Intl,New Orleans International 
0,0,Cleveland-Hopkins Intl,Montrose Regional
0,5,Cleveland-Hopkins Intl,Myrtle Beach International
274,1534,Cleveland-Hopkins Intl,Chicago O'Hare International
41,178,Cleveland-Hopkins Intl,Norfolk International
8,40,Cleveland-Hopkins Intl,Palm Beach International
0,1,Cleveland-Hopkins Intl,Portland Intl
36,181,Cleveland-Hopkins Intl,Philadelphia Intl
37,361,Cleveland-Hopkins Intl,Phoenix Sky Harbor International
0,0,Cleveland-Hopkins Intl,Pittsburgh International
51,234,Cleveland-Hopkins Intl,Theodore F Green State
8,41,Cleveland-Hopkins Intl,Portland International Jetport
53,224,Cleveland-Hopkins Intl,Raleigh-Durham International
33,221,Cleveland-Hopkins Intl,Richmond International
62,218,Cleveland-Hopkins Intl,Greater Rochester Int'l
15,60,Cleveland-Hopkins Intl,Southwest Florida International
2,8,Cleveland-Hopkins Intl,San Diego International-Lindbergh 
30,75,Cleveland-Hopkins Intl,San Antonio International
3,3,Cleveland-Hopkins Intl,South Bend Regional
64,251,Cleveland-Hopkins Intl,Louisville International-Standiford 
10,60,Cleveland-Hopkins Intl,Seattle-Tacoma Intl
19,65,Cleveland-Hopkins Intl,San Francisco International
5,12,Cleveland-Hopkins Intl,Luis Munoz Marin International
0,14,Cleveland-Hopkins Intl,Salt Lake City Intl
7,18,Cleveland-Hopkins Intl,Sarasota Bradenton International
98,453,Cleveland-Hopkins Intl,Lambert-St Louis International
54,284,Cleveland-Hopkins Intl,Syracuse-Hancock Intl
35,132,Cleveland-Hopkins Intl,Tampa International 
23,97,Cleveland-Hopkins Intl,McGhee-Tyson
8,13,Cleveland-Hopkins Intl,Northwest Arkansas Regional
0,0,Easterwood ,Abilene Regional
97,103,Easterwood ,Dallas-Fort Worth International
75,125,Easterwood ,George Bush Intercontinental
1,0,Easterwood ,Killeen Municipal
20,88,Charlotte/Douglas International,Lehigh Valley International
0,6,Charlotte/Douglas International,Bush 
20,271,Charlotte/Douglas International,Albany Cty
136,865,Charlotte/Douglas International,William B Hartsfield-Atlanta Intl
0,0,Charlotte/Douglas International,Austin-Bergstrom International
0,0,Charlotte/Douglas International,Asheville Regional
0,0,Charlotte/Douglas International,Wilkes-Barre/Scranton Intl
52,647,Charlotte/Douglas International,Bradley International
4,87,Charlotte/Douglas International,Birmingham International
33,522,Charlotte/Douglas International,Nashville International
60,1257,Charlotte/Douglas International,Gen Edw L Logan Intl
42,466,Charlotte/Douglas International,Buffalo Niagara Intl
82,1214,Charlotte/Douglas International,Baltimore-Washington International
1,52,Charlotte/Douglas International,Columbia Metropolitan
0,1,Charlotte/Douglas International,Akron-Canton Regional
0,0,Charlotte/Douglas International,Lovell 
0,5,Charlotte/Douglas International,Charlottesville-Albermarle
42,532,Charlotte/Douglas International,Charleston AFB/International
22,211,Charlotte/Douglas International,Cleveland-Hopkins Intl
30,451,Charlotte/Douglas International,Port Columbus Intl
0,2,Charlotte/Douglas International,Yeager
309,468,Charlotte/Douglas International,Cincinnati Northern Kentucky Intl
0,0,Charlotte/Douglas International,Daytona Beach International
0,0,Charlotte/Douglas International,James M Cox Dayton Intl
64,949,Charlotte/Douglas International,Ronald Reagan Washington National
47,782,Charlotte/Douglas International,Denver Intl
134,986,Charlotte/Douglas International,Dallas-Fort Worth International
65,664,Charlotte/Douglas International,Detroit Metropolitan-Wayne County
0,4,Charlotte/Douglas International,Eagle County Regional
0,0,Charlotte/Douglas International,Evansville Regional
75,848,Charlotte/Douglas International,Newark Intl
0,1,Charlotte/Douglas International,Fayetteville Municipal
60,1118,Charlotte/Douglas International,Fort Lauderdale-Hollywood Int'l
0,4,Charlotte/Douglas International,Gainesville Regional
0,0,Charlotte/Douglas International,Kent County International
36,521,Charlotte/Douglas International,Piedmont Triad International
0,2,Charlotte/Douglas International,Greenville-Spartanburg
0,0,Charlotte/Douglas International,Westchester Cty
0,3,Charlotte/Douglas International,Huntsville International 
0,0,Charlotte/Douglas International,Tri-State/Walker-Long 
61,889,Charlotte/Douglas International,Washington Dulles International
68,1113,Charlotte/Douglas International,George Bush Intercontinental
38,515,Charlotte/Douglas International,Wilmington International
30,392,Charlotte/Douglas International,Indianapolis International
0,0,Charlotte/Douglas International,Kinston Regional Jetport At Stallin
0,0,Charlotte/Douglas International,Long Island - MacArthur
1,5,Charlotte/Douglas International,Jackson International
41,696,Charlotte/Douglas International,Jacksonville International
35,207,Charlotte/Douglas International,John F Kennedy Intl
38,750,Charlotte/Douglas International,McCarran International
40,800,Charlotte/Douglas International,Los Angeles International
3,47,Charlotte/Douglas International,Blue Grass 
246,1337,Charlotte/Douglas International,LaGuardia
0,14,Charlotte/Douglas International,Adams 
0,0,Charlotte/Douglas International,Greenbrier Valley
0,0,Charlotte/Douglas International,Lynchburg Municipal-Preston Glenn 
25,492,Charlotte/Douglas International,Kansas City International
65,1524,Charlotte/Douglas International,Orlando International
19,222,Charlotte/Douglas International,Harrisburg Intl
7,71,Charlotte/Douglas International,Chicago Midway
3,235,Charlotte/Douglas International,Memphis International
0,13,Charlotte/Douglas International,Montgomery Regional Apt
29,386,Charlotte/Douglas International,Manchester
94,1021,Charlotte/Douglas International,Miami International
4,40,Charlotte/Douglas International,General Mitchell International
0,0,Charlotte/Douglas International,Melbourne International 
3,34,Charlotte/Douglas International,Mobile Regional
38,601,Charlotte/Douglas International,Minneapolis-St Paul Intl
32,485,Charlotte/Douglas International,New Orleans International 
56,703,Charlotte/Douglas International,Myrtle Beach International
0,3,Charlotte/Douglas International,Albert J Ellis
156,1179,Charlotte/Douglas International,Chicago O'Hare International
46,628,Charlotte/Douglas International,Norfolk International
42,565,Charlotte/Douglas International,Palm Beach International
0,15,Charlotte/Douglas International,Newport News/Williamsburg International
78,1379,Charlotte/Douglas International,Philadelphia Intl
30,574,Charlotte/Douglas International,Phoenix Sky Harbor International
70,1092,Charlotte/Douglas International,Pittsburgh International
23,245,Charlotte/Douglas International,Pensacola Regional
40,636,Charlotte/Douglas International,Theodore F Green State
3,50,Charlotte/Douglas International,Portland International Jetport
57,806,Charlotte/Douglas International,Raleigh-Durham International
53,535,Charlotte/Douglas International,Richmond International
2,1,Charlotte/Douglas International,Roanoke Regional/ Woodrum 
10,155,Charlotte/Douglas International,Greater Rochester Int'l
25,535,Charlotte/Douglas International,Southwest Florida International
25,242,Charlotte/Douglas International,San Diego International-Lindbergh 
0,0,Charlotte/Douglas International,San Antonio International
32,602,Charlotte/Douglas International,Savannah International
0,10,Charlotte/Douglas International,Louisville International-Standiford 
21,258,Charlotte/Douglas International,Seattle-Tacoma Intl
37,615,Charlotte/Douglas International,San Francisco International
12,443,Charlotte/Douglas International,Luis Munoz Marin International
2,182,Charlotte/Douglas International,Sarasota Bradenton International
10,303,Charlotte/Douglas International,Lambert-St Louis International
4,215,Charlotte/Douglas International,Cyril E. King
0,30,Charlotte/Douglas International,Henry E. Rohlsen 
0,0,Charlotte/Douglas International,Stewart
20,215,Charlotte/Douglas International,Syracuse-Hancock Intl
1,2,Charlotte/Douglas International,Tallahassee Regional
71,1089,Charlotte/Douglas International,Tampa International 
0,5,Charlotte/Douglas International,Tri-Cities Regional
0,0,Charlotte/Douglas International,McGhee-Tyson
0,7,Charlotte/Douglas International,Northwest Arkansas Regional
0,0,Port Columbus Intl,Albany Cty
16,178,Port Columbus Intl,William B Hartsfield-Atlanta Intl
0,0,Port Columbus Intl,Austin-Bergstrom International
9,14,Port Columbus Intl,Bradley International
15,181,Port Columbus Intl,Nashville International
62,296,Port Columbus Intl,Gen Edw L Logan Intl
66,421,Port Columbus Intl,Baltimore-Washington International
0,0,Port Columbus Intl,Akron-Canton Regional
11,90,Port Columbus Intl,Cleveland-Hopkins Intl
15,301,Port Columbus Intl,Charlotte/Douglas International
125,266,Port Columbus Intl,Cincinnati Northern Kentucky Intl
0,0,Port Columbus Intl,James M Cox Dayton Intl
121,236,Port Columbus Intl,Ronald Reagan Washington National
12,134,Port Columbus Intl,Denver Intl
118,400,Port Columbus Intl,Dallas-Fort Worth International
75,295,Port Columbus Intl,Detroit Metropolitan-Wayne County
29,275,Port Columbus Intl,Newark Intl
23,11,Port Columbus Intl,Fort Lauderdale-Hollywood Int'l
17,73,Port Columbus Intl,Washington Dulles International
23,245,Port Columbus Intl,George Bush Intercontinental
0,0,Port Columbus Intl,Indianapolis International
49,90,Port Columbus Intl,John F Kennedy Intl
29,224,Port Columbus Intl,McCarran International
1,11,Port Columbus Intl,Los Angeles International
169,512,Port Columbus Intl,LaGuardia
12,77,Port Columbus Intl,Orlando International
130,682,Port Columbus Intl,Chicago Midway
12,125,Port Columbus Intl,Memphis International
24,161,Port Columbus Intl,Miami International
0,0,Port Columbus Intl,General Mitchell International
49,410,Port Columbus Intl,Minneapolis-St Paul Intl
156,1126,Port Columbus Intl,Chicago O'Hare International
0,0,Port Columbus Intl,Palm Beach International
15,125,Port Columbus Intl,Philadelphia Intl
12,246,Port Columbus Intl,Phoenix Sky Harbor International
0,1,Port Columbus Intl,Pittsburgh International
19,152,Port Columbus Intl,Raleigh-Durham International
0,0,Port Columbus Intl,Greater Rochester Int'l
21,40,Port Columbus Intl,Southwest Florida International
0,0,Port Columbus Intl,South Bend Regional
0,0,Port Columbus Intl,Louisville International-Standiford 
0,0,Port Columbus Intl,Salt Lake City Intl
21,204,Port Columbus Intl,Lambert-St Louis International
24,158,Port Columbus Intl,Tampa International 
7,18,University of Illinois-Willard,William B Hartsfield-Atlanta Intl
50,123,University of Illinois-Willard,Cincinnati Northern Kentucky Intl
0,0,University of Illinois-Willard,James M Cox Dayton Intl
5,47,University of Illinois-Willard,Dallas-Fort Worth International
33,342,University of Illinois-Willard,Chicago O'Hare International
0,0,University of Illinois-Willard,Greater Peoria Regional
0,0,University of Illinois-Willard,Pittsburgh International
0,0,University of Illinois-Willard,Lambert-St Louis International
1,0,Yellowstone Regional,Natrona County Intl
9,34,Yellowstone Regional,Denver Intl
0,0,Yellowstone Regional,Idaho Falls Regional
0,0,Yellowstone Regional,Pocatello Regional
80,187,Yellowstone Regional,Salt Lake City Intl
0,0,Yellowstone Regional,Joslin Field - Magic Valley
0,0,City of Colorado Springs Muni,Albuquerque International
21,150,City of Colorado Springs Muni,William B Hartsfield-Atlanta Intl
0,1,City of Colorado Springs Muni,Austin-Bergstrom International
0,0,City of Colorado Springs Muni,Burbank-Glendale-Pasadena
78,238,City of Colorado Springs Muni,Cincinnati Northern Kentucky Intl
165,694,City of Colorado Springs Muni,Denver Intl
127,416,City of Colorado Springs Muni,Dallas-Fort Worth International
0,0,City of Colorado Springs Muni,Detroit Metropolitan-Wayne County
0,0,City of Colorado Springs Muni,Newark Intl
0,0,City of Colorado Springs Muni,Four Corners Regional
0,0,City of Colorado Springs Muni,Joe Foss 
0,0,City of Colorado Springs Muni,Walker 
141,156,City of Colorado Springs Muni,George Bush Intercontinental
0,0,City of Colorado Springs Muni,Wichita Mid-Continent
0,0,City of Colorado Springs Muni,Idaho Falls Regional
0,0,City of Colorado Springs Muni,Indianapolis International
1,20,City of Colorado Springs Muni,McCarran International
50,450,City of Colorado Springs Muni,Los Angeles International
0,0,City of Colorado Springs Muni,Lincoln Municipal
0,0,City of Colorado Springs Muni,Memphis International
0,0,City of Colorado Springs Muni,Quad City
0,0,City of Colorado Springs Muni,Dane County Regional
26,171,City of Colorado Springs Muni,Minneapolis-St Paul Intl
0,0,City of Colorado Springs Muni,Metropolitan Oakland International
0,2,City of Colorado Springs Muni,Will Rogers World
0,0,City of Colorado Springs Muni,Ontario International
54,420,City of Colorado Springs Muni,Chicago O'Hare International
29,165,City of Colorado Springs Muni,Phoenix Sky Harbor International
0,0,City of Colorado Springs Muni,Greater Peoria Regional
0,0,City of Colorado Springs Muni,Palm Springs International
0,0,City of Colorado Springs Muni,Pueblo Memorial
0,0,City of Colorado Springs Muni,Reno/Tahoe International
0,0,City of Colorado Springs Muni,South Bend Regional
9,171,City of Colorado Springs Muni,San Francisco International
96,320,City of Colorado Springs Muni,Salt Lake City Intl
1,12,City of Colorado Springs Muni,Lambert-St Louis International
0,0,City of Colorado Springs Muni,Tucson International
0,0,City of Colorado Springs Muni,Joslin Field - Magic Valley
0,0,Natrona County Intl,Bismarck Municipal
0,0,Natrona County Intl,Yellowstone Regional
138,436,Natrona County Intl,Denver Intl
0,0,Natrona County Intl,Elko Regional
0,0,Natrona County Intl,Walker 
0,0,Natrona County Intl,Idaho Falls Regional
0,0,Natrona County Intl,Ogden-Hinckley
0,0,Natrona County Intl,Pocatello Regional
2,0,Natrona County Intl,Rapid City Regional
72,418,Natrona County Intl,Salt Lake City Intl
0,0,Natrona County Intl,Joslin Field - Magic Valley
66,219,Corpus Christi International,William B Hartsfield-Atlanta Intl
