Origin,Dest,rorg,rdes
CAE,LGA,102,183
CAE,MCO,22,40
CAE,MYR,0,0
CAE,ORD,19,313
CAE,PHL,1,20
CAE,RDU,0,0
CAE,RIC,0,0
CAE,SAV,0,0
CAE,TPA,5,40
CAK,ATL,338,805
CAK,BNA,0,0
CAK,BOS,14,51
CAK,BWI,0,0
CAK,CLE,0,0
CAK,CLT,0,0
CAK,CMH,0,0
CAK,CRW,0,0
CAK,CVG,267,508
CAK,DAY,0,0
CAK,DEN,3,48
CAK,DTW,0,0
CAK,FLL,0,5
CAK,FWA,0,0
CAK,IND,0,0
CAK,LAS,4,15
CAK,LGA,15,112
CAK,MCO,9,48
CAK,ORD,13,140
CAK,PHL,0,0
CAK,PIT,0,0
CAK,RSW,1,8
CAK,TPA,0,18
CCR,LAX,0,0
CDC,LAX,0,0
CDC,PVU,0,0
CDC,SGU,2,1
CDC,SLC,43,120
CDV,ANC,1,78
CDV,YAK,2,85
CEC,ACV,19,64
CEC,SFO,39,50
CEC,SMF,0,0
CHA,ATL,172,491
CHA,BHM,0,0
CHA,BNA,0,0
CHA,BTR,0,0
CHA,CLT,0,0
CHA,CVG,116,215
CHA,DFW,4,28
CHA,HSV,0,0
CHA,IAH,6,40
CHA,JAN,0,0
CHA,MEM,0,0
CHA,ORD,8,60
CHA,RSW,0,0
CHA,SDF,0,0
CHA,TOL,0,0
CHA,TYS,0,1
CHO,ATL,101,190
CHO,BWI,0,0
CHO,CLT,0,2
CHO,CVG,66,159
CHO,DCA,1,0
CHO,IAD,13,27
CHO,LGA,0,0
CHO,LYH,0,0
CHO,RIC,0,0
CHO,ROA,0,0
CHS,ATL,59,486
CHS,AUS,0,0
CHS,BOS,17,40
CHS,BWI,0,0
CHS,CAE,0,0
CHS,CLE,0,0
CHS,CLT,15,186
CHS,CVG,215,233
CHS,DCA,85,121
CHS,DFW,31,148
CHS,DTW,0,1
CHS,EWR,15,225
CHS,FWA,0,0
CHS,GSO,0,0
CHS,GSP,0,0
CHS,IAD,19,232
CHS,IAH,11,148
CHS,JAX,0,0
CHS,JFK,37,51
CHS,LGA,188,270
CHS,LIT,1,0
CHS,MCN,0,0
CHS,MCO,1,3
CHS,MGM,0,0
CHS,MIA,0,0
CHS,MYR,0,0
CHS,ORD,18,217
CHS,ORF,0,0
CHS,PBI,0,0
CHS,PHL,1,31
CHS,RDU,0,0
CHS,SAV,0,0
CHS,SGF,0,0
CHS,SHV,0,1
CHS,TPA,3,18
CIC,MRY,0,0
CIC,SFO,9,209
CIC,SMF,0,1
CID,ATL,9,59
CID,COS,0,0
CID,CVG,106,205
CID,DEN,36,307
CID,DFW,46,127
CID,DSM,0,0
CID,DTW,0,0
CID,FSD,0,0
CID,GJT,0,0
CID,ICT,0,1
CID,LAS,0,0
CID,LNK,0,0
CID,MLI,0,0
CID,MSP,16,71
CID,OMA,0,0
CID,ORD,73,421
CID,PHX,0,0
CID,PIA,0,0
CID,STL,1,1
CID,SUX,0,0
CKB,CVG,0,1
CKB,LEX,0,1
CKB,PIT,0,0
CLD,LAX,79,381
CLD,ONT,0,0
CLD,PHX,2,43
CLE,ABE,36,152
CLE,ABQ,0,1
CLE,AGS,0,0
CLE,ALB,46,254
CLE,ATL,215,743
CLE,AUS,24,107
CLE,BDL,48,242
CLE,BHM,7,15
CLE,BNA,63,481
CLE,BOS,40,180
CLE,BTV,40,118
CLE,BUF,77,353
CLE,BWI,98,596
CLE,CAK,0,0
CLE,CLT,28,213
CLE,CMH,56,232
CLE,COS,0,0
CLE,CPR,0,0
CLE,CRW,0,0
CLE,CVG,239,432
CLE,CWA,0,0
CLE,DAB,2,4
CLE,DAY,62,244
CLE,DCA,62,326
CLE,DEN,48,366
CLE,DFW,168,517
CLE,DTW,92,387
CLE,ERI,3,12
CLE,EWR,41,218
CLE,FLL,18,71
CLE,FNT,0,0
CLE,FWA,0,0
CLE,GJT,0,0
CLE,GRR,78,260
CLE,GSO,0,0
CLE,GSP,26,94
CLE,HDN,0,0
CLE,HOU,4,7
CLE,HPN,30,146
CLE,IAD,86,404
CLE,IAH,54,371
CLE,IND,96,274
CLE,ISP,17,92
CLE,JAN,0,0
CLE,JAX,6,10
CLE,JFK,44,140
CLE,LAN,0,0
CLE,LAS,32,431
CLE,LAX,46,247
CLE,LEX,21,90
CLE,LGA,100,434
CLE,MBS,0,0
CLE,MCI,74,239
CLE,MCO,33,178
CLE,MDT,32,118
CLE,MDW,230,874
CLE,MEM,20,86
CLE,MHT,41,195
CLE,MIA,52,204
CLE,MKE,77,284
CLE,MSN,47,161
CLE,MSP,119,543
CLE,MSY,20,86
CLE,MTJ,0,0
CLE,MYR,0,5
CLE,ORD,274,1534
CLE,ORF,41,178
CLE,PBI,8,40
CLE,PDX,0,1
CLE,PHL,36,181
CLE,PHX,37,361
CLE,PIT,0,0
CLE,PVD,51,234
CLE,PWM,8,41
CLE,RDU,53,224
CLE,RIC,33,221
CLE,ROC,62,218
CLE,RSW,15,60
CLE,SAN,2,8
CLE,SAT,30,75
CLE,SBN,3,3
CLE,SDF,64,251
CLE,SEA,10,60
CLE,SFO,19,65
CLE,SJU,5,12
CLE,SLC,0,14
CLE,SRQ,7,18
CLE,STL,98,453
CLE,SYR,54,284
CLE,TPA,35,132
CLE,TYS,23,97
CLE,XNA,8,13
CLL,ABI,0,0
CLL,DFW,97,103
CLL,IAH,75,125
CLL,ILE,1,0
CLT,ABE,20,88
CLT,AGS,0,6
CLT,ALB,20,271
CLT,ATL,136,865
CLT,AUS,0,0
CLT,AVL,0,0
CLT,AVP,0,0
CLT,BDL,52,647
CLT,BHM,4,87
CLT,BNA,33,522
CLT,BOS,60,1257
CLT,BUF,42,466
CLT,BWI,82,1214
CLT,CAE,1,52
CLT,CAK,0,1
CLT,CHA,0,0
CLT,CHO,0,5
CLT,CHS,42,532
CLT,CLE,22,211
CLT,CMH,30,451
CLT,CRW,0,2
CLT,CVG,309,468
CLT,DAB,0,0
CLT,DAY,0,0
CLT,DCA,64,949
CLT,DEN,47,782
CLT,DFW,134,986
CLT,DTW,65,664
CLT,EGE,0,4
CLT,EVV,0,0
CLT,EWR,75,848
CLT,FAY,0,1
CLT,FLL,60,1118
CLT,GNV,0,4
CLT,GRR,0,0
CLT,GSO,36,521
CLT,GSP,0,2
CLT,HPN,0,0
CLT,HSV,0,3
CLT,HTS,0,0
CLT,IAD,61,889
CLT,IAH,68,1113
CLT,ILM,38,515
CLT,IND,30,392
CLT,ISO,0,0
CLT,ISP,0,0
CLT,JAN,1,5
CLT,JAX,41,696
CLT,JFK,35,207
CLT,LAS,38,750
CLT,LAX,40,800
CLT,LEX,3,47
CLT,LGA,246,1337
CLT,LIT,0,14
CLT,LWB,0,0
CLT,LYH,0,0
CLT,MCI,25,492
CLT,MCO,65,1524
CLT,MDT,19,222
CLT,MDW,7,71
CLT,MEM,3,235
CLT,MGM,0,13
CLT,MHT,29,386
CLT,MIA,94,1021
CLT,MKE,4,40
CLT,MLB,0,0
CLT,MOB,3,34
CLT,MSP,38,601
CLT,MSY,32,485
CLT,MYR,56,703
CLT,OAJ,0,3
CLT,ORD,156,1179
CLT,ORF,46,628
CLT,PBI,42,565
CLT,PHF,0,15
CLT,PHL,78,1379
CLT,PHX,30,574
CLT,PIT,70,1092
CLT,PNS,23,245
CLT,PVD,40,636
CLT,PWM,3,50
CLT,RDU,57,806
CLT,RIC,53,535
CLT,ROA,2,1
CLT,ROC,10,155
CLT,RSW,25,535
CLT,SAN,25,242
CLT,SAT,0,0
CLT,SAV,32,602
CLT,SDF,0,10
CLT,SEA,21,258
CLT,SFO,37,615
CLT,SJU,12,443
CLT,SRQ,2,182
CLT,STL,10,303
CLT,STT,4,215
CLT,STX,0,30
CLT,SWF,0,0
CLT,SYR,20,215
CLT,TLH,1,2
CLT,TPA,71,1089
CLT,TRI,0,5
CLT,TYS,0,0
CLT,XNA,0,7
CMH,ALB,0,0
CMH,ATL,16,178
CMH,AUS,0,0
CMH,BDL,9,14
CMH,BNA,15,181
CMH,BOS,62,296
CMH,BWI,66,421
CMH,CAK,0,0
CMH,CLE,11,90
CMH,CLT,15,301
CMH,CVG,125,266
CMH,DAY,0,0
CMH,DCA,121,236
CMH,DEN,12,134
CMH,DFW,118,400
CMH,DTW,75,295
CMH,EWR,29,275
CMH,FLL,23,11
CMH,IAD,17,73
CMH,IAH,23,245
CMH,IND,0,0
CMH,JFK,49,90
CMH,LAS,29,224
CMH,LAX,1,11
CMH,LGA,169,512
CMH,MCO,12,77
CMH,MDW,130,682
CMH,MEM,12,125
CMH,MIA,24,161
CMH,MKE,0,0
CMH,MSP,49,410
CMH,ORD,156,1126
CMH,PBI,0,0
CMH,PHL,15,125
CMH,PHX,12,246
CMH,PIT,0,1
CMH,RDU,19,152
CMH,ROC,0,0
CMH,RSW,21,40
CMH,SBN,0,0
CMH,SDF,0,0
CMH,SLC,0,0
CMH,STL,21,204
CMH,TPA,24,158
CMI,ATL,7,18
CMI,CVG,50,123
CMI,DAY,0,0
CMI,DFW,5,47
CMI,ORD,33,342
CMI,PIA,0,0
CMI,PIT,0,0
CMI,STL,0,0
COD,CPR,1,0
COD,DEN,9,34
COD,IDA,0,0
COD,PIH,0,0
COD,SLC,80,187
COD,TWF,0,0
COS,ABQ,0,0
COS,ATL,21,150
COS,AUS,0,1
COS,BUR,0,0
COS,CVG,78,238
COS,DEN,165,694
COS,DFW,127,416
COS,DTW,0,0
COS,EWR,0,0
COS,FMN,0,0
COS,FSD,0,0
COS,GJT,0,0
COS,IAH,141,156
COS,ICT,0,0
COS,IDA,0,0
COS,IND,0,0
COS,LAS,1,20
COS,LAX,50,450
COS,LNK,0,0
COS,MEM,0,0
COS,MLI,0,0
COS,MSN,0,0
COS,MSP,26,171
COS,OAK,0,0
COS,OKC,0,2
COS,ONT,0,0
COS,ORD,54,420
COS,PHX,29,165
COS,PIA,0,0
COS,PSP,0,0
COS,PUB,0,0
COS,RNO,0,0
COS,SBN,0,0
COS,SFO,9,171
COS,SLC,96,320
COS,STL,1,12
COS,TUS,0,0
COS,TWF,0,0
CPR,BIS,0,0
CPR,COD,0,0
CPR,DEN,138,436
CPR,EKO,0,0
CPR,GJT,0,0
CPR,IDA,0,0
CPR,OGD,0,0
CPR,PIH,0,0
CPR,RAP,2,0
CPR,SLC,72,418
CPR,TWF,0,0
CRP,ATL,66,219
CRP,AUS,0,0
CRP,BRO,0,0
CRP,DFW,193,396
CRP,HOU,59,270
CRP,HRL,0,0
CRP,IAH,161,259
CRP,MFE,0,0
CRP,SAT,0,0
CRW,ATL,284,505
CRW,CAK,0,0
CRW,CHO,0,0
CRW,CLE,0,0
CRW,CLT,0,3
CRW,CVG,93,205
CRW,DAY,0,0
CRW,DCA,0,0
CRW,FWA,0,0
CRW,GSP,0,0
CRW,HTS,0,0
CRW,IAD,18,47
CRW,IAH,24,121
CRW,LEX,0,0
CRW,LGA,0,0
CRW,ORD,12,117
CRW,PIT,0,0
CRW,ROA,0,0
CRW,SPI,0,0
CSG,ATL,125,357
CVG,ABE,116,340
CVG,ABQ,37,181
CVG,ACY,53,200
CVG,AGS,0,0
CVG,ALB,57,380
CVG,ANC,1,10
CVG,ATL,137,815
CVG,ATW,98,348
CVG,AUS,95,410
CVG,AVL,84,197
CVG,AVP,82,253
CVG,AZO,100,389
CVG,BDL,49,356
CVG,BGM,66,213
CVG,BGR,127,482
CVG,BHM,160,610
CVG,BIL,8,29
CVG,BNA,181,816
CVG,BOS,126,498
CVG,BTR,35,118
CVG,BTV,83,249
CVG,BUF,118,476
CVG,BWI,124,445
CVG,CAE,206,701
CVG,CAK,244,858
CVG,CHA,109,332
CVG,CHO,48,236
CVG,CHS,131,388
CVG,CID,75,314
CVG,CKB,0,2
CVG,CLE,173,836
CVG,CLT,203,711
CVG,CMH,114,440
CVG,CMI,43,149
CVG,COS,46,299
CVG,CRW,75,310
CVG,DAB,21,90
CVG,DAY,216,559
CVG,DCA,138,550
CVG,DEN,73,494
CVG,DFW,326,895
CVG,DSM,136,479
CVG,DTW,319,896
CVG,EGE,3,4
CVG,ERI,54,192
CVG,EVV,135,397
CVG,EWR,202,573
CVG,FLL,59,249
CVG,FNT,96,250
CVG,FSD,32,157
CVG,FWA,101,375
CVG,GRB,82,268
CVG,GRR,175,654
CVG,GSO,158,669
CVG,GSP,159,574
CVG,HDN,0,1
CVG,HNL,20,104
CVG,HOU,31,96
CVG,HPN,71,225
CVG,HSV,160,431
CVG,HTS,46,156
CVG,HVN,58,161
CVG,IAD,217,628
CVG,IAH,127,776
CVG,ICT,40,79
CVG,ILM,26,52
CVG,IND,67,382
CVG,ISP,72,230
CVG,JAC,1,1
CVG,JAN,84,263
CVG,JAX,146,627
CVG,JFK,194,722
CVG,LAN,97,386
CVG,LAS,69,341
CVG,LAX,126,573
CVG,LEX,193,708
CVG,LGA,197,474
CVG,LIT,134,324
CVG,MCI,143,639
CVG,MCO,163,508
CVG,MDT,132,502
CVG,MDW,53,114
CVG,MEM,146,648
CVG,MGM,42,85
CVG,MHT,102,440
CVG,MIA,67,447
CVG,MKE,111,595
CVG,MLB,4,27
CVG,MLI,57,177
CVG,MOB,9,47
CVG,MSN,77,357
CVG,MSP,172,794
CVG,MSY,43,285
CVG,MYR,79,304
CVG,OKC,115,508
CVG,OMA,105,437
CVG,ONT,0,0
CVG,ORD,519,1226
CVG,ORF,105,399
CVG,PBI,51,322
CVG,PDX,55,267
CVG,PFN,1,25
CVG,PHF,25,75
CVG,PHL,216,664
CVG,PHX,36,247
CVG,PIA,0,0
CVG,PIT,176,662
CVG,PNS,30,116
CVG,PVD,39,258
CVG,PWM,51,268
CVG,RDU,197,781
CVG,RIC,132,473
CVG,ROA,96,297
CVG,ROC,118,456
CVG,RSW,56,356
CVG,SAN,39,164
CVG,SAT,63,360
CVG,SAV,100,373
CVG,SBN,182,641
CVG,SCE,54,247
CVG,SDF,218,922
CVG,SEA,57,321
CVG,SFO,45,271
CVG,SGF,80,216
CVG,SHV,98,269
CVG,SJC,0,0
CVG,SJU,1,6
CVG,SLC,120,740
CVG,SNA,21,56
CVG,SRQ,140,531
CVG,STL,197,773
CVG,SWF,71,185
CVG,SYR,88,396
CVG,TLH,39,106
CVG,TOL,173,558
CVG,TPA,98,508
CVG,TRI,85,307
CVG,TUL,122,326
CVG,TUS,0,0
CVG,TVC,4,20
CVG,TYS,214,642
CVG,VPS,26,93
CVG,XNA,83,266
CWA,ATW,0,0
CWA,DTW,0,0
CWA,MKE,0,0
CWA,MSN,0,0
CWA,MSP,0,0
CWA,ORD,13,58
CYS,DEN,2,0
DAB,ATL,108,664
DAB,BWI,0,0
DAB,CLE,1,4
DAB,CLT,0,0
DAB,CVG,31,90
DAB,DFW,0,3
DAB,EWR,15,100
DAB,IAD,2,41
DAB,JAX,0,0
DAB,LGA,1,0
DAB,MCO,0,0
DAB,MLB,0,0
DAB,ORD,0,5
DAB,PHL,0,0
DAB,RDU,0,0
DAB,SHV,0,0
DAL,ABQ,52,973
DAL,AMA,81,776
DAL,ATL,0,0
DAL,AUS,88,1262
DAL,DFW,0,0
DAL,ELP,40,653
DAL,HOU,387,3265
DAL,HRL,0,0
DAL,IAH,219,650
DAL,LAX,0,0
DAL,LBB,71,809
DAL,LGA,0,0
DAL,LIT,60,943
DAL,MAF,51,648
DAL,MCI,23,179
DAL,MSY,45,713
DAL,OKC,38,659
DAL,ORD,0,0
DAL,SAT,136,1504
DAL,STL,12,196
DAL,TUL,57,776
DAY,ATL,93,712
DAY,AZO,0,0
DAY,BDL,0,0
DAY,BNA,0,0
DAY,BOS,3,9
DAY,BWI,4,60
DAY,CAK,0,0
DAY,CLE,23,142
DAY,CLT,0,0
DAY,CMH,0,0
DAY,CMI,0,0
DAY,CRW,0,0
DAY,CVG,143,395
DAY,DCA,0,0
DAY,DEN,1,17
DAY,DFW,82,169
DAY,DTW,0,0
DAY,EVV,0,0
DAY,EWR,20,106
DAY,FLL,0,0
DAY,FNT,0,0
DAY,FWA,0,0
DAY,GRR,0,0
DAY,GSO,0,0
DAY,IAD,4,39
DAY,IAH,23,114
DAY,IND,0,0
DAY,JFK,0,0
DAY,LAN,0,0
DAY,LAX,0,0
DAY,LEX,0,0
DAY,LGA,0,0
DAY,MCO,3,52
DAY,MDW,0,0
DAY,MIA,6,11
DAY,MSP,0,0
DAY,MYR,0,0
DAY,ORD,96,483
DAY,PHL,0,0
DAY,PHX,0,0
DAY,PIT,0,0
DAY,RFD,0,0
DAY,RSW,0,0
DAY,SBN,0,0
DAY,SDF,0,0
DAY,SFO,0,0
DAY,STL,0,0
DAY,SYR,0,0
DAY,TOL,0,0
DAY,TPA,2,10
DBQ,LSE,0,0
DBQ,ORD,14,58
DCA,ABE,0,0
DCA,ALB,21,384
DCA,ATL,113,1281
DCA,BDL,27,313
DCA,BHM,5,10
DCA,BNA,34,312
DCA,BOS,826,1647
DCA,BTR,9,28
DCA,BTV,3,172
DCA,BUF,27,220
DCA,BWI,0,0
DCA,CAE,2,8
DCA,CHO,0,0
DCA,CHS,61,141
DCA,CLE,79,235
DCA,CLT,67,838
DCA,CMH,82,190
DCA,CRW,0,0
DCA,CVG,133,237
DCA,DAY,0,0
DCA,DEN,27,162
DCA,DFW,377,853
DCA,DTW,155,645
DCA,EWR,37,223
DCA,FLL,45,590
DCA,GSO,0,0
DCA,GSP,0,2
DCA,HOU,0,0
DCA,HSV,84,112
DCA,IAD,0,0
DCA,IAH,140,599
DCA,ICT,0,0
DCA,IND,27,172
DCA,ISP,0,0
DCA,JAN,11,77
DCA,JAX,26,279
DCA,JFK,225,699
DCA,LAS,12,107
DCA,LAX,5,48
DCA,LEX,76,65
DCA,LFT,0,1
DCA,LGA,482,1302
DCA,LIT,0,0
DCA,MCI,17,339
DCA,MCO,75,606
DCA,MDW,8,152
DCA,MEM,35,237
DCA,MHT,9,110
DCA,MIA,188,517
DCA,MKE,5,6
DCA,MLB,41,42
DCA,MSP,163,645
DCA,MSY,19,253
DCA,MYR,0,0
DCA,OKC,0,0
DCA,OMA,0,0
DCA,ORD,254,1058
DCA,ORF,0,5
DCA,PBI,22,354
DCA,PHL,51,361
DCA,PHX,39,312
DCA,PIT,47,463
DCA,PVD,30,388
DCA,PWM,13,250
DCA,RDU,124,547
DCA,RIC,0,0
DCA,ROA,0,0
DCA,ROC,6,115
DCA,RSW,9,237
DCA,SAV,0,1
DCA,SDF,0,0
DCA,SEA,20,201
DCA,SHV,0,0
DCA,SLC,6,74
DCA,SRQ,0,0
DCA,STL,31,98
DCA,SYR,23,159
DCA,TPA,45,449
DEN,ABQ,132,1050
DEN,ALB,0,0
DEN,AMA,0,0
DEN,ANC,43,430
DEN,ASE,66,296
DEN,ATL,176,1543
DEN,AUS,87,661
DEN,BDL,0,0
DEN,BFF,0,0
DEN,BFL,0,0
DEN,BHM,29,235
DEN,BIL,62,601
DEN,BIS,72,315
DEN,BNA,44,447
DEN,BOI,95,790
DEN,BOS,75,738
DEN,BTM,0,0
DEN,BUF,0,0
DEN,BUR,74,611
DEN,BWI,95,709
DEN,BZN,79,541
DEN,CAK,25,182
DEN,CID,27,189
DEN,CLE,51,371
DEN,CLT,66,745
DEN,CMH,19,194
DEN,COD,18,72
DEN,COS,177,875
DEN,CPR,86,591
DEN,CVG,47,332
DEN,DAY,7,17
DEN,DCA,36,325
DEN,DFW,651,1889
DEN,DRO,83,468
DEN,DSM,51,425
DEN,DTW,105,932
DEN,EGE,34,226
DEN,ELP,68,420
DEN,EUG,46,286
DEN,EWR,273,627
DEN,FAR,78,398
DEN,FAT,94,488
DEN,FCA,0,0
DEN,FLL,15,278
DEN,FMN,0,0
DEN,FSD,103,464
DEN,FWA,0,0
DEN,GEG,58,571
DEN,GJT,91,552
DEN,GRR,0,6
DEN,GTF,14,129
DEN,GUC,23,122
DEN,HDN,28,178
DEN,HLN,0,0
DEN,HNL,16,120
DEN,HOU,4,27
DEN,IAD,85,958
DEN,IAH,238,1143
DEN,ICT,69,531
DEN,IDA,3,27
DEN,IND,74,549
DEN,JAC,38,351
DEN,JFK,17,198
DEN,KOA,1,28
DEN,LAR,0,0
DEN,LAS,236,1933
DEN,LAX,332,2441
DEN,LGA,81,881
DEN,LGB,0,0
DEN,LIT,0,0
DEN,LNK,76,452
DEN,MCI,176,1118
DEN,MCO,80,781
DEN,MDW,111,705
DEN,MEM,69,492
DEN,MFR,19,162
DEN,MIA,47,366
DEN,MKE,36,271
DEN,MLI,37,138
DEN,MOT,0,0
DEN,MRY,13,76
DEN,MSN,15,116
DEN,MSO,66,367
DEN,MSP,244,1731
DEN,MSY,38,379
DEN,MTJ,127,707
DEN,OAK,77,661
DEN,OGD,0,0
DEN,OKC,87,612
DEN,OMA,96,838
DEN,ONT,44,562
DEN,ORD,368,1662
DEN,PDX,154,1493
DEN,PHL,111,1163
DEN,PHX,223,2332
DEN,PIA,0,0
DEN,PIH,0,0
DEN,PIT,39,358
DEN,PSC,54,302
DEN,PSP,63,451
DEN,PUB,0,0
DEN,PVU,0,0
DEN,RAP,122,648
DEN,RDM,0,27
DEN,RFD,5,50
DEN,RNO,63,527
DEN,RSW,8,57
DEN,SAN,146,1201
DEN,SAT,88,708
DEN,SBA,51,267
DEN,SCK,0,0
DEN,SDF,0,0
DEN,SEA,192,2059
DEN,SFO,175,1774
DEN,SGF,57,337
DEN,SJC,92,845
DEN,SLC,271,2125
DEN,SMF,93,1003
DEN,SNA,100,657
DEN,STL,113,735
DEN,SUX,0,0
DEN,TPA,69,551
DEN,TUL,109,568
DEN,TUS,57,472
DEN,TWF,0,0
DEN,TYS,6,33
DEN,XNA,20,151
DET,BNA,0,0
DET,IND,0,0
DET,MDW,0,0
DET,STL,0,0
DFW,ABI,371,1103
DFW,ABQ,617,1153
DFW,ACT,212,621
DFW,AEX,65,120
DFW,AGS,0,0
DFW,AMA,445,1562
DFW,ANC,37,96
DFW,ATL,745,2082
DFW,AUS,1259,1957
DFW,BDL,187,381
DFW,BFL,0,0
DFW,BHM,212,522
DFW,BNA,482,1052
DFW,BOI,0,0
DFW,BOS,522,1067
DFW,BPT,28,52
DFW,BTR,419,1726
DFW,BUF,36,161
DFW,BUR,310,595
DFW,BWI,523,1036
DFW,CAE,115,406
DFW,CHA,12,68
DFW,CHS,63,229
DFW,CID,174,843
DFW,CLE,185,1195
DFW,CLL,206,542
DFW,CLT,352,1277
DFW,CMH,355,953
DFW,CMI,49,150
DFW,COS,450,802
DFW,CRP,423,1488
DFW,CVG,326,1361
DFW,DAB,0,10
DFW,DAY,193,526
DFW,DCA,663,1533
DFW,DEN,935,2468
DFW,DHN,0,1
DFW,DRO,0,0
DFW,DSM,205,1033
DFW,DTW,437,1055
DFW,EGE,99,249
DFW,ELP,688,1225
DFW,EVV,18,93
DFW,EWR,409,771
DFW,FAT,218,321
DFW,FAY,0,0
DFW,FLL,538,1163
DFW,FMN,0,0
DFW,FSM,236,981
DFW,FWA,92,458
DFW,GGG,122,348
DFW,GJT,0,0
DFW,GPT,28,172
DFW,GRB,5,26
DFW,GRK,327,1170
DFW,GRR,117,571
DFW,GSO,148,707
DFW,GSP,146,816
DFW,GTR,20,41
DFW,GUC,10,35
DFW,HDN,20,62
DFW,HNL,69,249
DFW,HOU,483,1679
DFW,HRL,0,0
DFW,HSV,341,877
DFW,IAD,418,712
DFW,IAH,754,1697
DFW,ICT,452,1281
DFW,ILE,88,300
DFW,IND,364,639
DFW,JAC,28,107
DFW,JAN,329,1554
DFW,JAX,259,643
DFW,JFK,177,515
DFW,LAS,844,2459
DFW,LAW,232,629
DFW,LAX,1210,3137
DFW,LBB,502,1704
DFW,LEX,103,436
DFW,LFT,61,160
DFW,LGA,647,1302
DFW,LGB,234,426
DFW,LIT,558,2400
DFW,LRD,196,764
DFW,LYH,0,0
DFW,MAF,234,1019
DFW,MCI,722,1387
DFW,MCO,749,1825
DFW,MDT,8,23
DFW,MDW,210,617
DFW,MEM,336,1264
DFW,MFE,233,410
DFW,MGM,54,159
DFW,MIA,621,1597
DFW,MKE,175,799
DFW,MLB,1,1
DFW,MLI,26,98
DFW,MLU,81,223
DFW,MOB,125,428
DFW,MSN,54,194
DFW,MSP,486,1467
DFW,MSY,543,1086
DFW,MTJ,13,72
DFW,MYR,4,7
DFW,OAK,415,716
DFW,OGG,42,132
DFW,OKC,699,1532
DFW,OMA,248,432
DFW,ONT,580,936
DFW,ORD,872,1912
DFW,ORF,210,463
DFW,PBI,171,371
DFW,PDX,490,767
DFW,PFN,1,25
DFW,PHF,0,0
DFW,PHL,459,1006
DFW,PHX,911,2518
DFW,PIA,52,196
DFW,PIT,279,1017
DFW,PNS,200,943
DFW,PSP,187,339
DFW,PUB,0,0
DFW,PVD,84,135
DFW,RDU,566,1084
DFW,RIC,175,377
DFW,RNO,309,488
DFW,ROC,30,124
DFW,RST,21,43
DFW,RSW,183,310
DFW,SAN,775,1565
DFW,SAT,1224,1914
DFW,SAV,101,455
DFW,SBA,57,207
DFW,SDF,245,811
DFW,SEA,750,1662
DFW,SFO,701,1440
DFW,SGF,442,1630
DFW,SHV,472,1713
DFW,SJC,484,1016
DFW,SJT,194,693
DFW,SJU,156,516
DFW,SLC,428,1242
DFW,SMF,534,838
DFW,SNA,644,1394
DFW,SPS,232,665
DFW,SRQ,0,0
DFW,STL,695,1192
DFW,SWF,0,0
DFW,SYR,13,89
DFW,TLH,37,108
DFW,TOL,1,15
DFW,TPA,504,1086
DFW,TUL,751,2350
DFW,TUS,716,1127
DFW,TVC,16,36
DFW,TXK,114,397
DFW,TYR,213,665
DFW,TYS,173,857
DFW,VPS,161,622
DFW,XNA,466,1623
DHN,ATL,172,493
DHN,VPS,0,0
DLG,ADQ,0,0
DLG,AKN,0,0
DLG,ANC,1,85
DLH,DTW,0,0
DLH,MSP,62,265
DLH,ORD,0,27
DRO,COS,0,0
DRO,DEN,126,253
DRO,DFW,0,0
DRO,GJT,0,0
DRO,IAH,0,0
DRO,PHX,7,65
DRO,SLC,6,23
DSM,ATL,138,370
DSM,BNA,0,0
DSM,CID,0,0
DSM,COS,0,0
DSM,CVG,152,316
DSM,DEN,23,372
DSM,DFW,104,247
DSM,DTW,0,0
DSM,EWR,2,14
DSM,FSD,0,0
DSM,IAH,9,88
DSM,IND,0,0
DSM,LAS,3,7
DSM,LGA,1,47
DSM,LNK,0,0
DSM,MCI,0,0
DSM,MDW,0,0
DSM,MEM,0,0
DSM,MKE,0,0
DSM,MLI,0,0
DSM,MSP,10,48
DSM,OMA,0,0
DSM,ORD,77,613
DSM,PHX,3,72
DSM,PIH,0,0
DSM,PIT,0,0
DSM,RST,0,0
DSM,SLC,0,31
DSM,STL,4,9
DTW,ABE,18,198
DTW,ALB,53,701
DTW,ANC,14,121
DTW,ATL,1045,2199
DTW,ATW,0,0
DTW,AUS,3,91
DTW,AZO,19,282
DTW,BDL,74,764
DTW,BHM,22,221
DTW,BNA,95,1531
DTW,BOS,496,1635
DTW,BTV,5,39
DTW,BUF,83,1289
DTW,BWI,129,1243
DTW,BZN,2,34
DTW,CAK,0,0
DTW,CHS,0,4
DTW,CID,1,0
DTW,CLE,93,691
DTW,CLT,72,1104
DTW,CMH,86,1070
DTW,COS,0,0
DTW,CVG,452,676
DTW,CWA,0,0
DTW,DAY,0,0
DTW,DCA,171,1648
DTW,DEN,141,1439
DTW,DFW,350,1226
DTW,DLH,0,0
DTW,DSM,0,0
DTW,EGE,0,0
DTW,ERI,0,0
DTW,EWR,1181,1109
DTW,FLL,95,1028
DTW,FNT,79,784
DTW,FWA,0,0
DTW,GRB,83,764
DTW,GRR,140,1714
DTW,GSO,22,267
DTW,GSP,19,271
DTW,HNL,1,32
DTW,HOU,0,0
DTW,HPN,18,117
