rorg,rdes,Origin,Dest
6,54,Central Wisconsin,Outagamie County Regional
101,190,Central Wisconsin,Detroit Metropolitan-Wayne County
30,256,Central Wisconsin,General Mitchell International
176,759,Central Wisconsin,Minneapolis-St Paul Intl
81,88,Central Wisconsin,Chicago O'Hare International
2,2,Cheyenne,Denver Intl
15393,20270,Daytona Beach International,William B Hartsfield-Atlanta Intl
40,45,Daytona Beach International,Baltimore-Washington International
14,46,Daytona Beach International,Cleveland-Hopkins Intl
5676,6169,Daytona Beach International,Charlotte/Douglas International
315,332,Daytona Beach International,Cincinnati Northern Kentucky Intl
15,39,Daytona Beach International,Dallas-Fort Worth International
3909,5188,Daytona Beach International,Newark Intl
1,0,Daytona Beach International,Washington Dulles International
462,1606,Daytona Beach International,Jacksonville International
38,83,Daytona Beach International,Orlando International
1402,1662,Daytona Beach International,Melbourne International 
84,80,Daytona Beach International,Philadelphia Intl
1578,2785,Daytona Beach International,Raleigh-Durham International
0,0,Daytona Beach International,Shreveport Regional
14662,16825,Dallas Love ,Albuquerque International
15435,18791,Dallas Love ,Amarillo International
198,220,Dallas Love ,William B Hartsfield-Atlanta Intl
24880,31249,Dallas Love ,Austin-Bergstrom International
1,0,Dallas Love ,Dallas-Fort Worth International
10534,13392,Dallas Love ,El Paso International
62743,75766,Dallas Love ,William P Hobby
32,35,Dallas Love ,Valley International
12096,18910,Dallas Love ,George Bush Intercontinental
361,635,Dallas Love ,Los Angeles International
18161,23765,Dallas Love ,Lubbock International
155,321,Dallas Love ,LaGuardia
18381,21142,Dallas Love ,Adams 
14391,17686,Dallas Love ,Midland International
16,9,Dallas Love ,Kansas City International
9301,10794,Dallas Love ,New Orleans International 
15424,19559,Dallas Love ,Will Rogers World
341,710,Dallas Love ,Chicago O'Hare International
25481,32358,Dallas Love ,San Antonio International
16,26,Dallas Love ,Lambert-St Louis International
17166,22959,Dallas Love ,Tulsa International
12580,18054,James M Cox Dayton Intl,William B Hartsfield-Atlanta Intl
3134,3188,James M Cox Dayton Intl,Kalamazoo County
41,36,James M Cox Dayton Intl,Bradley International
1,4,James M Cox Dayton Intl,Nashville International
2368,1797,James M Cox Dayton Intl,Gen Edw L Logan Intl
1753,1886,James M Cox Dayton Intl,Baltimore-Washington International
3047,2875,James M Cox Dayton Intl,Akron-Canton Regional
717,1728,James M Cox Dayton Intl,Cleveland-Hopkins Intl
9445,9559,James M Cox Dayton Intl,Charlotte/Douglas International
1303,1356,James M Cox Dayton Intl,Port Columbus Intl
2793,2996,James M Cox Dayton Intl,University of Illinois-Willard
23,20,James M Cox Dayton Intl,Yeager
1809,2949,James M Cox Dayton Intl,Cincinnati Northern Kentucky Intl
7628,7016,James M Cox Dayton Intl,Ronald Reagan Washington National
642,605,James M Cox Dayton Intl,Denver Intl
6181,7423,James M Cox Dayton Intl,Dallas-Fort Worth International
963,2251,James M Cox Dayton Intl,Detroit Metropolitan-Wayne County
2491,2545,James M Cox Dayton Intl,Evansville Regional
5592,6821,James M Cox Dayton Intl,Newark Intl
716,768,James M Cox Dayton Intl,Fort Lauderdale-Hollywood Int'l
3128,2944,James M Cox Dayton Intl,Bishop
2360,2340,James M Cox Dayton Intl,Fort Wayne International
3830,3629,James M Cox Dayton Intl,Kent County International
253,373,James M Cox Dayton Intl,Piedmont Triad International
490,624,James M Cox Dayton Intl,Washington Dulles International
404,1035,James M Cox Dayton Intl,George Bush Intercontinental
334,302,James M Cox Dayton Intl,Indianapolis International
995,907,James M Cox Dayton Intl,John F Kennedy Intl
2751,2691,James M Cox Dayton Intl,Capital City
3287,2500,James M Cox Dayton Intl,Los Angeles International
202,190,James M Cox Dayton Intl,Blue Grass 
5058,4461,James M Cox Dayton Intl,LaGuardia
3387,3375,James M Cox Dayton Intl,Orlando International
376,365,James M Cox Dayton Intl,Chicago Midway
1482,1350,James M Cox Dayton Intl,Miami International
1598,3888,James M Cox Dayton Intl,Minneapolis-St Paul Intl
12,10,James M Cox Dayton Intl,Myrtle Beach International
14966,19370,James M Cox Dayton Intl,Chicago O'Hare International
6065,7250,James M Cox Dayton Intl,Philadelphia Intl
128,88,James M Cox Dayton Intl,Phoenix Sky Harbor International
9276,10104,James M Cox Dayton Intl,Pittsburgh International
205,182,James M Cox Dayton Intl,Southwest Florida International
3262,3267,James M Cox Dayton Intl,South Bend Regional
2386,2383,James M Cox Dayton Intl,Louisville International-Standiford 
1155,891,James M Cox Dayton Intl,San Francisco International
5445,10606,James M Cox Dayton Intl,Lambert-St Louis International
1,1,James M Cox Dayton Intl,Syracuse-Hancock Intl
1770,1623,James M Cox Dayton Intl,Toledo Express
2831,2555,James M Cox Dayton Intl,Tampa International 
1,0,Dubuque Municipal,La Crosse Municipal
1086,1642,Dubuque Municipal,Chicago O'Hare International
133,186,Ronald Reagan Washington National,Lehigh Valley International
6287,6920,Ronald Reagan Washington National,Albany Cty
45801,47126,Ronald Reagan Washington National,William B Hartsfield-Atlanta Intl
10146,11174,Ronald Reagan Washington National,Bradley International
45,39,Ronald Reagan Washington National,Birmingham International
4940,5818,Ronald Reagan Washington National,Nashville International
45850,49881,Ronald Reagan Washington National,Gen Edw L Logan Intl
7,13,Ronald Reagan Washington National,"Baton Rouge Metropolitan, Ryan "
291,288,Ronald Reagan Washington National,Burlington International
6802,6387,Ronald Reagan Washington National,Buffalo Niagara Intl
379,434,Ronald Reagan Washington National,Baltimore-Washington International
0,0,Ronald Reagan Washington National,Charlottesville-Albermarle
3543,3870,Ronald Reagan Washington National,Charleston AFB/International
10033,14364,Ronald Reagan Washington National,Cleveland-Hopkins Intl
26355,26859,Ronald Reagan Washington National,Charlotte/Douglas International
9031,12281,Ronald Reagan Washington National,Port Columbus Intl
800,956,Ronald Reagan Washington National,Yeager
12668,16165,Ronald Reagan Washington National,Cincinnati Northern Kentucky Intl
6627,7261,Ronald Reagan Washington National,James M Cox Dayton Intl
310,307,Ronald Reagan Washington National,Denver Intl
32276,34971,Ronald Reagan Washington National,Dallas-Fort Worth International
9999,18990,Ronald Reagan Washington National,Detroit Metropolitan-Wayne County
18367,29359,Ronald Reagan Washington National,Newark Intl
6750,6690,Ronald Reagan Washington National,Fort Lauderdale-Hollywood Int'l
4831,5308,Ronald Reagan Washington National,Piedmont Triad International
10,34,Ronald Reagan Washington National,Greenville-Spartanburg
58,160,Ronald Reagan Washington National,William P Hobby
217,405,Ronald Reagan Washington National,Huntsville International 
15,35,Ronald Reagan Washington National,Washington Dulles International
15016,18022,Ronald Reagan Washington National,George Bush Intercontinental
189,197,Ronald Reagan Washington National,Wichita Mid-Continent
8550,8520,Ronald Reagan Washington National,Indianapolis International
790,922,Ronald Reagan Washington National,Long Island - MacArthur
98,97,Ronald Reagan Washington National,Jackson International
2463,2411,Ronald Reagan Washington National,Jacksonville International
13282,15787,Ronald Reagan Washington National,John F Kennedy Intl
591,668,Ronald Reagan Washington National,McCarran International
217,250,Ronald Reagan Washington National,Los Angeles International
340,598,Ronald Reagan Washington National,Blue Grass 
2,3,Ronald Reagan Washington National,Lafayette Regional
26266,48821,Ronald Reagan Washington National,LaGuardia
0,0,Ronald Reagan Washington National,Adams 
7464,6632,Ronald Reagan Washington National,Kansas City International
13535,14530,Ronald Reagan Washington National,Orlando International
931,1723,Ronald Reagan Washington National,Chicago Midway
4664,8055,Ronald Reagan Washington National,Memphis International
2623,3090,Ronald Reagan Washington National,Manchester
18085,23087,Ronald Reagan Washington National,Miami International
475,1158,Ronald Reagan Washington National,General Mitchell International
10836,17330,Ronald Reagan Washington National,Minneapolis-St Paul Intl
4971,4414,Ronald Reagan Washington National,New Orleans International 
2,6,Ronald Reagan Washington National,Myrtle Beach International
1,0,Ronald Reagan Washington National,Will Rogers World
583,456,Ronald Reagan Washington National,Eppley Airfield
45311,58019,Ronald Reagan Washington National,Chicago O'Hare International
273,333,Ronald Reagan Washington National,Norfolk International
6758,6571,Ronald Reagan Washington National,Palm Beach International
3152,4160,Ronald Reagan Washington National,Philadelphia Intl
1478,1322,Ronald Reagan Washington National,Phoenix Sky Harbor International
18688,18314,Ronald Reagan Washington National,Pittsburgh International
8896,10149,Ronald Reagan Washington National,Theodore F Green State
1006,965,Ronald Reagan Washington National,Portland International Jetport
10949,12443,Ronald Reagan Washington National,Raleigh-Durham International
1,1,Ronald Reagan Washington National,Richmond International
0,0,Ronald Reagan Washington National,Roanoke Regional/ Woodrum 
6484,6541,Ronald Reagan Washington National,Greater Rochester Int'l
1603,1733,Ronald Reagan Washington National,Southwest Florida International
3716,4394,Ronald Reagan Washington National,Louisville International-Standiford 
652,686,Ronald Reagan Washington National,Seattle-Tacoma Intl
1,1,Ronald Reagan Washington National,Shreveport Regional
507,451,Ronald Reagan Washington National,Salt Lake City Intl
53,42,Ronald Reagan Washington National,Sarasota Bradenton International
15698,19495,Ronald Reagan Washington National,Lambert-St Louis International
7724,7869,Ronald Reagan Washington National,Syracuse-Hancock Intl
9966,9752,Ronald Reagan Washington National,Tampa International 
23640,25578,Denver Intl,Albuquerque International
1,0,Denver Intl,Albany Cty
258,220,Denver Intl,Amarillo International
1201,1148,Denver Intl,Ted Stevens Anchorage International
34088,32306,Denver Intl,William B Hartsfield-Atlanta Intl
7500,8015,Denver Intl,Austin-Bergstrom International
1841,1765,Denver Intl,Bradley International
0,0,Denver Intl,Scotts Bluff County
83,149,Denver Intl,Meadows 
582,428,Denver Intl,Birmingham International
9070,9497,Denver Intl,Billings Logan Intl
2259,2354,Denver Intl,Bismarck Municipal
3600,3758,Denver Intl,Nashville International
10698,11766,Denver Intl,Boise Air Terminal
18738,17186,Denver Intl,Gen Edw L Logan Intl
3,0,Denver Intl,Bert Mooney
79,94,Denver Intl,Buffalo Niagara Intl
7690,8903,Denver Intl,Burbank-Glendale-Pasadena
11798,12118,Denver Intl,Baltimore-Washington International
3538,3269,Denver Intl,Gallatin 
207,298,Denver Intl,Akron-Canton Regional
4777,5203,Denver Intl,Eastern Iowa 
14281,16490,Denver Intl,Cleveland-Hopkins Intl
7313,7828,Denver Intl,Charlotte/Douglas International
4483,4185,Denver Intl,Port Columbus Intl
122,140,Denver Intl,Yellowstone Regional
21066,24091,Denver Intl,City of Colorado Springs Muni
1500,1996,Denver Intl,Natrona County Intl
8833,8437,Denver Intl,Cincinnati Northern Kentucky Intl
442,683,Denver Intl,James M Cox Dayton Intl
467,625,Denver Intl,Ronald Reagan Washington National
55076,63306,Denver Intl,Dallas-Fort Worth International
713,927,Denver Intl,Durango-La Plata County
9765,10538,Denver Intl,Des Moines International
17822,19843,Denver Intl,Detroit Metropolitan-Wayne County
493,403,Denver Intl,Eagle County Regional
2935,3080,Denver Intl,El Paso International
5079,5440,Denver Intl,Mahlon Sweet 
28623,29466,Denver Intl,Newark Intl
1739,1913,Denver Intl,Hector International
3499,4721,Denver Intl,Fresno Yosemite International
0,0,Denver Intl,Glacier Park Intl
786,852,Denver Intl,Fort Lauderdale-Hollywood Int'l
1,0,Denver Intl,Four Corners Regional
5826,6187,Denver Intl,Joe Foss 
0,0,Denver Intl,Fort Wayne International
9573,10683,Denver Intl,Spokane Intl
3088,3395,Denver Intl,Walker 
208,155,Denver Intl,Great Falls Intl
201,255,Denver Intl,Gunnison County
906,898,Denver Intl,Yampa Valley
5,0,Denver Intl,Helena Regional
1448,1408,Denver Intl,Honolulu International
2611,3643,Denver Intl,William P Hobby
26055,24149,Denver Intl,Washington Dulles International
33141,39640,Denver Intl,George Bush Intercontinental
9560,10124,Denver Intl,Wichita Mid-Continent
1,0,Denver Intl,Idaho Falls Regional
11729,12101,Denver Intl,Indianapolis International
2981,3024,Denver Intl,Jackson Hole
4260,4389,Denver Intl,John F Kennedy Intl
67,62,Denver Intl,Kona International At Keahole
1,0,Denver Intl,Laramie Regional
30916,33479,Denver Intl,McCarran International
50593,50088,Denver Intl,Los Angeles International
22512,21853,Denver Intl,LaGuardia
644,752,Denver Intl,Long Beach (Daugherty )
531,446,Denver Intl,Adams 
6289,6676,Denver Intl,Lincoln Municipal
22877,25019,Denver Intl,Kansas City International
12884,11762,Denver Intl,Orlando International
3215,4237,Denver Intl,Chicago Midway
3326,4897,Denver Intl,Memphis International
350,390,Denver Intl,Rogue Valley International
9526,8393,Denver Intl,Miami International
3108,2870,Denver Intl,General Mitchell International
1625,1841,Denver Intl,Quad City
197,76,Denver Intl,Minot International
82,98,Denver Intl,Monterey Peninsula
318,338,Denver Intl,Dane County Regional
1014,1360,Denver Intl,Missoula International
30914,37319,Denver Intl,Minneapolis-St Paul Intl
10038,11038,Denver Intl,New Orleans International 
1987,2376,Denver Intl,Montrose Regional
14608,16394,Denver Intl,Metropolitan Oakland International
1,0,Denver Intl,Ogden-Hinckley
13803,14444,Denver Intl,Will Rogers World
16541,17813,Denver Intl,Eppley Airfield
14076,15685,Denver Intl,Ontario International
64502,64552,Denver Intl,Chicago O'Hare International
23967,23560,Denver Intl,Portland Intl
17678,18467,Denver Intl,Philadelphia Intl
38249,46052,Denver Intl,Phoenix Sky Harbor International
972,1242,Denver Intl,Greater Peoria Regional
1,1,Denver Intl,Pocatello Regional
9673,10250,Denver Intl,Pittsburgh International
687,982,Denver Intl,Tri-Cities
3966,4470,Denver Intl,Palm Springs International
0,0,Denver Intl,Pueblo Memorial
1404,1688,Denver Intl,Rapid City Regional
10969,11701,Denver Intl,Reno/Tahoe International
63,60,Denver Intl,Southwest Florida International
23782,24448,Denver Intl,San Diego International-Lindbergh 
8894,9614,Denver Intl,San Antonio International
3100,3922,Denver Intl,Santa Barbara Municipal
29,23,Denver Intl,Stockton Metro
123,172,Denver Intl,Louisville International-Standiford 
36704,36243,Denver Intl,Seattle-Tacoma Intl
48890,45399,Denver Intl,San Francisco International
2895,2861,Denver Intl,Springfield-Branson Regional
18859,20622,Denver Intl,San Jose International
42438,46152,Denver Intl,Salt Lake City Intl
16223,17876,Denver Intl,Sacramento International
15128,15217,Denver Intl,John Wayne /Orange Co
22369,25367,Denver Intl,Lambert-St Louis International
60,87,Denver Intl,Sioux Gateway 
6073,5591,Denver Intl,Tampa International 
11490,12027,Denver Intl,Tulsa International
10841,11708,Denver Intl,Tucson International
4,0,Denver Intl,Joslin Field - Magic Valley
232,260,Denver Intl,Northwest Arkansas Regional
641,863,Detroit City,Nashville International
806,2860,Detroit City,Indianapolis International
4337,7028,Detroit City,Chicago Midway
2276,3204,Detroit City,Lambert-St Louis International
2852,4018,Dallas-Fort Worth International,Abilene Regional
33152,33782,Dallas-Fort Worth International,Albuquerque International
1844,3351,Dallas-Fort Worth International,Waco Regional
552,649,Dallas-Fort Worth International,Alexandria International
0,1,Dallas-Fort Worth International,Bush 
16614,18006,Dallas-Fort Worth International,Amarillo International
207,197,Dallas-Fort Worth International,Ted Stevens Anchorage International
82652,79950,Dallas-Fort Worth International,William B Hartsfield-Atlanta Intl
57388,55053,Dallas-Fort Worth International,Austin-Bergstrom International
10969,9578,Dallas-Fort Worth International,Bradley International
3294,2745,Dallas-Fort Worth International,Meadows 
11791,11180,Dallas-Fort Worth International,Birmingham International
34903,33012,Dallas-Fort Worth International,Nashville International
188,248,Dallas-Fort Worth International,Boise Air Terminal
34804,32060,Dallas-Fort Worth International,Gen Edw L Logan Intl
349,504,Dallas-Fort Worth International,Southeast Texas Regional
17122,19278,Dallas-Fort Worth International,"Baton Rouge Metropolitan, Ryan "
429,485,Dallas-Fort Worth International,Buffalo Niagara Intl
8475,8380,Dallas-Fort Worth International,Burbank-Glendale-Pasadena
20634,18879,Dallas-Fort Worth International,Baltimore-Washington International
976,1320,Dallas-Fort Worth International,Columbia Metropolitan
56,86,Dallas-Fort Worth International,Lovell 
632,920,Dallas-Fort Worth International,Charleston AFB/International
2291,2576,Dallas-Fort Worth International,Eastern Iowa 
14252,15961,Dallas-Fort Worth International,Cleveland-Hopkins Intl
1769,3137,Dallas-Fort Worth International,Easterwood 
26869,26646,Dallas-Fort Worth International,Charlotte/Douglas International
11116,11390,Dallas-Fort Worth International,Port Columbus Intl
140,184,Dallas-Fort Worth International,University of Illinois-Willard
19885,20790,Dallas-Fort Worth International,City of Colorado Springs Muni
12812,11971,Dallas-Fort Worth International,Corpus Christi International
21534,22820,Dallas-Fort Worth International,Cincinnati Northern Kentucky Intl
39,44,Dallas-Fort Worth International,Daytona Beach International
7586,8658,Dallas-Fort Worth International,James M Cox Dayton Intl
40314,36731,Dallas-Fort Worth International,Ronald Reagan Washington National
65359,67901,Dallas-Fort Worth International,Denver Intl
1,1,Dallas-Fort Worth International,Dothan 
547,507,Dallas-Fort Worth International,Durango-La Plata County
8578,8494,Dallas-Fort Worth International,Des Moines International
26094,31474,Dallas-Fort Worth International,Detroit Metropolitan-Wayne County
2369,2305,Dallas-Fort Worth International,Eagle County Regional
34781,35152,Dallas-Fort Worth International,El Paso International
74,114,Dallas-Fort Worth International,Evansville Regional
36499,35861,Dallas-Fort Worth International,Newark Intl
4625,4375,Dallas-Fort Worth International,Fresno Yosemite International
1,1,Dallas-Fort Worth International,Fayetteville Municipal
23596,22543,Dallas-Fort Worth International,Fort Lauderdale-Hollywood Int'l
0,0,Dallas-Fort Worth International,Four Corners Regional
2705,3886,Dallas-Fort Worth International,Fort Smith Regional
1340,1571,Dallas-Fort Worth International,Fort Wayne International
991,1799,Dallas-Fort Worth International,Gregg County
1,0,Dallas-Fort Worth International,Walker 
100,170,Dallas-Fort Worth International,Gulfport-Biloxi Regional
54,87,Dallas-Fort Worth International,Austin Straubel International
1832,2366,Dallas-Fort Worth International,Robert Gray AAF
1671,1815,Dallas-Fort Worth International,Kent County International
8220,8391,Dallas-Fort Worth International,Piedmont Triad International
2172,2385,Dallas-Fort Worth International,Greenville-Spartanburg
112,181,Dallas-Fort Worth International,Golden Triangle Regional
1145,1121,Dallas-Fort Worth International,Gunnison County
1478,1315,Dallas-Fort Worth International,Yampa Valley
9925,8121,Dallas-Fort Worth International,Honolulu International
29567,28715,Dallas-Fort Worth International,William P Hobby
7201,5979,Dallas-Fort Worth International,Valley International
11785,11890,Dallas-Fort Worth International,Huntsville International 
23309,21043,Dallas-Fort Worth International,Washington Dulles International
66456,76191,Dallas-Fort Worth International,George Bush Intercontinental
16208,16152,Dallas-Fort Worth International,Wichita Mid-Continent
2166,3332,Dallas-Fort Worth International,Killeen Municipal
15304,14876,Dallas-Fort Worth International,Indianapolis International
1115,1167,Dallas-Fort Worth International,Jackson Hole
15668,17018,Dallas-Fort Worth International,Jackson International
14068,13574,Dallas-Fort Worth International,Jacksonville International
9216,9159,Dallas-Fort Worth International,John F Kennedy Intl
42272,42668,Dallas-Fort Worth International,McCarran International
1904,3438,Dallas-Fort Worth International,Lawton-Ft Sill Regional
67772,60543,Dallas-Fort Worth International,Los Angeles International
15279,16236,Dallas-Fort Worth International,Lubbock International
634,1047,Dallas-Fort Worth International,Blue Grass 
611,568,Dallas-Fort Worth International,Lafayette Regional
54042,49937,Dallas-Fort Worth International,LaGuardia
10786,10455,Dallas-Fort Worth International,Long Beach (Daugherty )
27190,29525,Dallas-Fort Worth International,Adams 
2236,2625,Dallas-Fort Worth International,Laredo International
0,0,Dallas-Fort Worth International,Lynchburg Municipal-Preston Glenn 
7804,7880,Dallas-Fort Worth International,Midland International
35946,37528,Dallas-Fort Worth International,Kansas City International
35913,34041,Dallas-Fort Worth International,Orlando International
4990,6573,Dallas-Fort Worth International,Chicago Midway
25011,29843,Dallas-Fort Worth International,Memphis International
7509,7050,Dallas-Fort Worth International,McAllen Miller International
614,830,Dallas-Fort Worth International,Montgomery Regional Apt
42758,37058,Dallas-Fort Worth International,Miami International
3048,3700,Dallas-Fort Worth International,General Mitchell International
9,11,Dallas-Fort Worth International,Melbourne International 
139,189,Dallas-Fort Worth International,Quad City
2090,2828,Dallas-Fort Worth International,Monroe Regional
4156,3875,Dallas-Fort Worth International,Mobile Regional
356,456,Dallas-Fort Worth International,Dane County Regional
25546,31121,Dallas-Fort Worth International,Minneapolis-St Paul Intl
34235,34180,Dallas-Fort Worth International,New Orleans International 
226,225,Dallas-Fort Worth International,Montrose Regional
21,37,Dallas-Fort Worth International,Myrtle Beach International
18233,17098,Dallas-Fort Worth International,Metropolitan Oakland International
485,803,Dallas-Fort Worth International,Kahului
34721,35473,Dallas-Fort Worth International,Will Rogers World
11653,11128,Dallas-Fort Worth International,Eppley Airfield
25400,25631,Dallas-Fort Worth International,Ontario International
71787,71973,Dallas-Fort Worth International,Chicago O'Hare International
7862,7293,Dallas-Fort Worth International,Norfolk International
13856,13098,Dallas-Fort Worth International,Palm Beach International
21609,19371,Dallas-Fort Worth International,Portland Intl
83,131,Dallas-Fort Worth International,Panama City-Bay County International
0,0,Dallas-Fort Worth International,Newport News/Williamsburg International
30446,29601,Dallas-Fort Worth International,Philadelphia Intl
50516,53533,Dallas-Fort Worth International,Phoenix Sky Harbor International
358,461,Dallas-Fort Worth International,Greater Peoria Regional
20048,19149,Dallas-Fort Worth International,Pittsburgh International
3185,3532,Dallas-Fort Worth International,Pensacola Regional
6522,6070,Dallas-Fort Worth International,Palm Springs International
0,0,Dallas-Fort Worth International,Pueblo Memorial
379,464,Dallas-Fort Worth International,Theodore F Green State
27067,23752,Dallas-Fort Worth International,Raleigh-Durham International
7476,6836,Dallas-Fort Worth International,Richmond International
14399,13476,Dallas-Fort Worth International,Reno/Tahoe International
73,88,Dallas-Fort Worth International,Greater Rochester Int'l
81,120,Dallas-Fort Worth International,Rochester International
7553,6784,Dallas-Fort Worth International,Southwest Florida International
42153,38858,Dallas-Fort Worth International,San Diego International-Lindbergh 
60374,56151,Dallas-Fort Worth International,San Antonio International
3257,2995,Dallas-Fort Worth International,Savannah International
1422,1489,Dallas-Fort Worth International,Santa Barbara Municipal
13371,14000,Dallas-Fort Worth International,Louisville International-Standiford 
36724,31723,Dallas-Fort Worth International,Seattle-Tacoma Intl
48882,44900,Dallas-Fort Worth International,San Francisco International
4092,5051,Dallas-Fort Worth International,Springfield-Branson Regional
20952,23746,Dallas-Fort Worth International,Shreveport Regional
30722,26729,Dallas-Fort Worth International,San Jose International
1903,2852,Dallas-Fort Worth International,San Angelo Regional /Mathis 
8683,7568,Dallas-Fort Worth International,Luis Munoz Marin International
32373,32264,Dallas-Fort Worth International,Salt Lake City Intl
20556,18414,Dallas-Fort Worth International,Sacramento International
31071,30722,Dallas-Fort Worth International,John Wayne /Orange Co
1763,3390,Dallas-Fort Worth International,Sheppard AFB/Wichita Falls Municipal
964,630,Dallas-Fort Worth International,Sarasota Bradenton International
28223,37300,Dallas-Fort Worth International,Lambert-St Louis International
85,97,Dallas-Fort Worth International,Stewart
48,79,Dallas-Fort Worth International,Syracuse-Hancock Intl
280,615,Dallas-Fort Worth International,Tallahassee Regional
29,46,Dallas-Fort Worth International,Toledo Express
30087,27806,Dallas-Fort Worth International,Tampa International 
35954,35847,Dallas-Fort Worth International,Tulsa International
28166,27217,Dallas-Fort Worth International,Tucson International
89,108,Dallas-Fort Worth International,Cherry Capital
1231,1881,Dallas-Fort Worth International,Texarkana Regional-Webb 
2266,3892,Dallas-Fort Worth International,Tyler Pounds 
5088,5598,Dallas-Fort Worth International,McGhee-Tyson
948,1591,Dallas-Fort Worth International,Eglin Air Force Base
5533,6795,Dallas-Fort Worth International,Northwest Arkansas Regional
1733,2250,Dothan ,William B Hartsfield-Atlanta Intl
0,0,Dothan ,Eglin Air Force Base
13,14,Dillingham,Kodiak 
143,251,Dillingham,King Salmon
1436,1989,Dillingham,Ted Stevens Anchorage International
0,1,Duluth International,Detroit Metropolitan-Wayne County
5640,9942,Duluth International,Minneapolis-St Paul Intl
443,616,Duluth International,Chicago O'Hare International
1,0,Durango-La Plata County,City of Colorado Springs Muni
830,915,Durango-La Plata County,Denver Intl
313,404,Durango-La Plata County,Dallas-Fort Worth International
475,929,Durango-La Plata County,Walker 
22,31,Durango-La Plata County,George Bush Intercontinental
699,1209,Durango-La Plata County,Phoenix Sky Harbor International
811,956,Des Moines International,William B Hartsfield-Atlanta Intl
99,404,Des Moines International,Nashville International
663,1362,Des Moines International,Eastern Iowa 
1,0,Des Moines International,City of Colorado Springs Muni
831,1118,Des Moines International,Cincinnati Northern Kentucky Intl
8719,11465,Des Moines International,Denver Intl
4929,9110,Des Moines International,Dallas-Fort Worth International
517,1372,Des Moines International,Detroit Metropolitan-Wayne County
214,406,Des Moines International,Newark Intl
95,147,Des Moines International,Joe Foss 
325,822,Des Moines International,George Bush Intercontinental
133,210,Des Moines International,Indianapolis International
12,15,Des Moines International,McCarran International
8,12,Des Moines International,Lincoln Municipal
235,340,Des Moines International,Kansas City International
134,321,Des Moines International,Chicago Midway
77,331,Des Moines International,Memphis International
47,163,Des Moines International,General Mitchell International
8,15,Des Moines International,Quad City
3290,6915,Des Moines International,Minneapolis-St Paul Intl
803,1759,Des Moines International,Eppley Airfield
16332,20999,Des Moines International,Chicago O'Hare International
1136,2214,Des Moines International,Phoenix Sky Harbor International
0,0,Des Moines International,Pocatello Regional
373,823,Des Moines International,Pittsburgh International
1,1,Des Moines International,Rochester International
23,66,Des Moines International,Salt Lake City Intl
3876,10614,Des Moines International,Lambert-St Louis International
5198,7574,Detroit Metropolitan-Wayne County,Lehigh Valley International
8158,10909,Detroit Metropolitan-Wayne County,Albany Cty
1068,1099,Detroit Metropolitan-Wayne County,Ted Stevens Anchorage International
41762,45679,Detroit Metropolitan-Wayne County,William B Hartsfield-Atlanta Intl
106,152,Detroit Metropolitan-Wayne County,Outagamie County Regional
273,449,Detroit Metropolitan-Wayne County,Austin-Bergstrom International
4950,7217,Detroit Metropolitan-Wayne County,Kalamazoo County
10285,13194,Detroit Metropolitan-Wayne County,Bradley International
1579,2246,Detroit Metropolitan-Wayne County,Birmingham International
17442,22264,Detroit Metropolitan-Wayne County,Nashville International
23333,25375,Detroit Metropolitan-Wayne County,Gen Edw L Logan Intl
124,153,Detroit Metropolitan-Wayne County,Burlington International
10333,13883,Detroit Metropolitan-Wayne County,Buffalo Niagara Intl
16077,21450,Detroit Metropolitan-Wayne County,Baltimore-Washington International
91,96,Detroit Metropolitan-Wayne County,Gallatin 
109,206,Detroit Metropolitan-Wayne County,Akron-Canton Regional
117,152,Detroit Metropolitan-Wayne County,Charleston AFB/International
76,170,Detroit Metropolitan-Wayne County,Eastern Iowa 
12593,16831,Detroit Metropolitan-Wayne County,Cleveland-Hopkins Intl
16806,19421,Detroit Metropolitan-Wayne County,Charlotte/Douglas International
10668,14678,Detroit Metropolitan-Wayne County,Port Columbus Intl
345,280,Detroit Metropolitan-Wayne County,City of Colorado Springs Muni
12426,17248,Detroit Metropolitan-Wayne County,Cincinnati Northern Kentucky Intl
134,180,Detroit Metropolitan-Wayne County,Central Wisconsin
1477,2473,Detroit Metropolitan-Wayne County,James M Cox Dayton Intl
21053,25644,Detroit Metropolitan-Wayne County,Ronald Reagan Washington National
18805,20986,Detroit Metropolitan-Wayne County,Denver Intl
26254,31520,Detroit Metropolitan-Wayne County,Dallas-Fort Worth International
2,2,Detroit Metropolitan-Wayne County,Duluth International
1113,1392,Detroit Metropolitan-Wayne County,Des Moines International
111,108,Detroit Metropolitan-Wayne County,Eagle County Regional
157,231,Detroit Metropolitan-Wayne County,Erie Intl
31654,39870,Detroit Metropolitan-Wayne County,Newark Intl
10095,10994,Detroit Metropolitan-Wayne County,Fort Lauderdale-Hollywood Int'l
3963,4923,Detroit Metropolitan-Wayne County,Bishop
3516,5279,Detroit Metropolitan-Wayne County,Fort Wayne International
7730,11183,Detroit Metropolitan-Wayne County,Austin Straubel International
17292,21420,Detroit Metropolitan-Wayne County,Kent County International
2765,3985,Detroit Metropolitan-Wayne County,Piedmont Triad International
4190,5616,Detroit Metropolitan-Wayne County,Greenville-Spartanburg
269,215,Detroit Metropolitan-Wayne County,Honolulu International
